# variant=sphere prism_sides=42 steps=600 dt=0.016666666666666666 substeps=4
# config v=sphere N=0 R=0.514100015 W=0.4375 m=44 iS=0.699999988 iT=0.550000012 rho=77 gnd=400/1/60 mu=1 g=10 x0=-180 v0=13 gap=0.00100000005 load=1900 ctl=1 tgt=13 kp=440 ki=1100 fmax=1900 dt=0.016666666666666666 sub=4
step,px,py,pz,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz,integral,w_drive_signed
221,-132.11741638183594,0.50048524141311646,-1.3075006108920206e-06,-0.706992805,0.013947201,0.013946278,-0.706945717,13.0000591,-0.505837023,1.20059349e-05,2.37380737e-05,0.00172424316,-25.6270313,-3.2758712768553557e-05,69.67113581195737
222,-131.90074157714844,0.50046604871749878,-1.1976799214608036e-06,-0.688009501,0.163318157,0.163327426,-0.687963903,13.0001984,-0.510443211,8.7138842e-06,1.40166339e-05,0.00172233582,-25.6266708,-3.3744176228840014e-05,69.657691262610285
223,-131.68406677246094,0.50048136711120605,-1.0439881634738413e-06,-0.637826324,0.30528459,0.305303603,-0.637784183,13.0000801,-0.506752491,8.95161065e-06,1.40904522e-05,0.00172233582,-25.6269436,-3.7050247192381682e-05,69.63073800860721
224,-131.46739196777344,0.5004691481590271,-9.0132436980638886e-07,-0.558719814,0.433405817,0.433433741,-0.558683097,13.000164,-0.509699404,8.71553584e-06,1.70314452e-05,0.00172233582,-25.6266994,-3.8385391235350431e-05,69.614270467984994
225,-131.25071716308594,0.50047910213470459,-7.7007194931866252e-07,-0.454276174,0.541873932,0.541909516,-0.45424661,13.0000868,-0.507324696,8.44015995e-06,1.40033771e-05,0.00172996521,-25.6268711,-4.1119257609048348e-05,69.589484068617054
226,-131.03404235839844,0.50046443939208984,-6.3707534536661115e-07,-0.329232693,0.62576884,0.625810623,-0.329211712,13.0001526,-0.509661317,7.85757766e-06,1.4297344e-05,0.0017414093,-25.6267433,-4.2565663655597826e-05,69.571410324162002
227,-130.81736755371094,0.50049585103988647,-5.28260954979487e-07,-0.189258412,0.681286991,0.681333125,-0.189247116,13.0000439,-0.505655706,6.85981013e-06,8.34374805e-06,0.00176239014,-25.6268978,-4.5108795166014491e-05,69.546718712095284
228,-130.60069274902344,0.50045818090438843,-4.1382591575711558e-07,-0.0407044478,0.705910146,0.705958486,-0.0407033563,13.0002108,-0.512360096,6.78971446e-06,1.14703143e-05,0.00175666809,-25.6264248,-4.5839945475259281e-05,69.53178536070935
229,-130.384033203125,0.50048792362213135,-3.1583581971972308e-07,0.109698616,0.698522389,0.698570728,0.109689213,12.9999905,-0.505207539,6.08905611e-06,1.2862205e-05,0.00178337097,-25.626976,-4.9352645874022299e-05,69.50076755017804
230,-130.1673583984375,0.50047755241394043,-2.5667583258837112e-07,0.255124331,0.659458995,0.659505129,0.25510475,13.0001421,-0.510090351,4.74039007e-06,9.95732262e-06,0.00178718567,-25.6264629,-4.919370015462126e-05,69.489914220461202
231,-129.95068359375,0.50047975778579712,-1.6203736663555901e-07,0.38898176,0.590491116,0.590532899,0.388952762,13.0000563,-0.50839287,5.33156344e-06,1.55341804e-05,0.0018081665,-25.626606,-5.1561991373696781e-05,69.464642986772404
232,-129.7340087890625,0.50047814846038818,-7.2254707106367277e-08,0.50519979,0.494746745,0.494782269,0.505162716,13.0000563,-0.508822024,5.38245558e-06,2.23043753e-06,0.00179100037,-25.6265087,-5.2499771118162928e-05,69.44698986895051
233,-129.517333984375,0.50047922134399414,-2.3853978348142846e-08,0.598508775,0.376567274,0.376594931,0.598465264,13.0000315,-0.508535862,3.60443846e-06,1.31435154e-05,0.00180053711,-25.626524,-5.3437550862629075e-05,69.429113280085616
234,-129.3006591796875,0.50047814846038818,1.0722910559479715e-07,0.664677382,0.241311982,0.241330504,0.6646294,13.0000305,-0.508764744,7.07233858e-06,1.68453662e-05,0.00180435181,-25.6264839,-5.396207173665251e-05,69.413377034123101
235,-129.08399963378906,0.50048613548278809,2.2081337647250621e-07,0.700705171,0.0951142311,0.0951226503,0.700654864,13.0000057,-0.508087635,7.35282856e-06,1.47522187e-05,0.00181770325,-25.6264648,-5.4470698038735841e-05,69.397606724303202
236,-128.86734008789062,0.50049334764480591,3.0514786431012908e-07,0.704958737,-0.0553952046,-0.055397436,0.704908371,13.0000105,-0.508736074,5.93045206e-06,9.88659667e-06,0.00182533264,-25.6262283,-5.4566065470376468e-05,69.384079028645417
237,-128.65066528320312,0.50046813488006592,4.2231130237269099e-07,0.677245677,-0.203392088,-0.203404933,0.677197576,13.0000324,-0.511253774,6.34470507e-06,1.15228722e-05,0.00183296204,-25.6261311,-5.474090576171761e-05,69.370073994976892
238,-128.43400573730469,0.50048762559890747,5.5101389762057806e-07,0.61882174,-0.342167884,-0.342190951,0.61877805,12.9998884,-0.506561756,7.02562829e-06,1.0082822e-05,0.00184440613,-25.6264973,-5.5281321207681155e-05,69.353936374597595
239,-128.21734619140625,0.50046539306640625,6.4671212385292165e-07,0.532337368,-0.465426356,-0.465458602,0.532300174,13.0000143,-0.510729313,5.91646403e-06,3.22832784e-06,0.00185203552,-25.6262341,-5.3421656290688965e-05,69.351398273575384
240,-128.00068664550781,0.50048273801803589,7.5999230375600746e-07,0.421712369,-0.567581058,-0.567620993,0.421683282,12.9998941,-0.506523609,5.95894971e-06,1.34971924e-05,0.00184631348,-25.6265583,-5.3660074869790527e-05,69.337302472668767
241,-127.78401947021484,0.50048196315765381,8.639898396722856e-07,0.291965783,-0.643997073,-0.644042909,0.291946083,12.9999809,-0.509060383,6.26384053e-06,1.79409326e-05,0.00184249878,-25.6262474,-5.1895777384438963e-05,69.334605273731654
242,-127.56735229492188,0.50048649311065674,9.1483127562241862e-07,0.148979992,-0.691210628,-0.691260159,0.148970619,12.9999447,-0.508578718,4.5237075e-06,7.52542837e-06,0.00184631348,-25.626215,-5.1577885945636878e-05,69.324055164041013
243,-127.35068511962891,0.50047343969345093,1.0106468835147098e-06,-0.000760928961,-0.707080841,-0.707131922,-0.000759571674,12.9999619,-0.509994924,5.27236216e-06,1.10657638e-05,0.00184059143,-25.6261444,-5.0656000773110834e-05,69.31703563834219
244,-127.13401794433594,0.50048357248306274,1.0991948329319712e-06,-0.15046832,-0.690888047,-0.690938413,-0.150456339,12.9998846,-0.507563114,5.25482028e-06,9.34333002e-06,0.00183868408,-25.6263218,-5.002021789550667e-05,69.308599377769681
245,-126.91735076904297,0.50047200918197632,1.1667498256429099e-06,-0.293351948,-0.643366754,-0.643413961,-0.293329805,12.9999495,-0.509732783,4.57042324e-06,9.28890586e-06,0.00185394287,-25.6261921,-4.8096974690754067e-05,69.307678847214859
246,-126.70068359375,0.50048118829727173,1.2846533081756206e-06,-0.422934324,-0.566671073,-0.566712976,-0.422902822,12.9998894,-0.507529736,5.99042005e-06,1.74710294e-05,0.00186538696,-25.6263771,-4.7254562377928546e-05,69.3010343898858
247,-126.48401641845703,0.50047695636749268,1.4228614872990875e-06,-0.533337831,-0.464279771,-0.46431452,-0.533298373,12.9999437,-0.509108067,7.62899799e-06,1.15574621e-05,0.00185585022,-25.6262207,-4.5410792032876466e-05,69.300318421991633
248,-126.26734924316406,0.50048065185546875,1.5855823676247383e-06,-0.619557023,-0.340835035,-0.340861142,-0.619511366,12.9999132,-0.50824976,9.23357038e-06,2.2713768e-05,0.00186157227,-25.626297,-4.4473012288410319e-05,69.294859653136939
249,-126.05068206787109,0.50049078464508057,1.7762409925126121e-06,-0.677681744,-0.2019355,-0.201951712,-0.677631915,12.999918,-0.508154392,1.12656599e-05,2.34928484e-05,0.00187110901,-25.6261845,-4.3026606241860841e-05,69.292533709135427
250,-125.83401489257812,0.50047016143798828,2.0485804270720109e-06,-0.705076754,-0.0538799949,-0.0538854599,-0.705024898,12.9999704,-0.51079607,1.45249933e-05,3.17395206e-05,0.0018787384,-25.6260509,-4.1659673055011886e-05,69.290097898015958
251,-125.61734771728516,0.50050598382949829,2.218904455730808e-06,-0.700499952,0.0966199264,0.0966254771,-0.700448453,12.9998236,-0.50570339,1.20765962e-05,2.10514481e-05,0.0018825531,-25.6262569,-4.1166941324868658e-05,69.282987531267381
252,-125.40068054199219,0.50046497583389282,2.371597020101035e-06,-0.664159536,0.242735609,0.242752001,-0.66411078,13.0000143,-0.513237536,9.90971421e-06,1.40092052e-05,0.00188827515,-25.6257477,-3.8226445515949385e-05,69.28999572065706
253,-125.18402099609375,0.50049084424972534,2.502604957044241e-06,-0.59770155,0.377847701,0.377874255,-0.597657919,12.9997835,-0.5058465,8.10769507e-06,1.3705052e-05,0.00189781189,-25.6263542,-3.8464864095050947e-05,69.279521504629344
254,-124.96735382080078,0.50047630071640015,2.6056613933178596e-06,-0.504141927,0.495824277,0.495859742,-0.504105389,12.9999361,-0.510490954,6.85633177e-06,7.82501957e-06,0.00189590454,-25.6259441,-3.4856796264647303e-05,69.290992136963794
255,-124.75068664550781,0.50048798322677612,2.6966076802636962e-06,-0.3877213,0.591318667,0.591361403,-0.387693465,12.9998379,-0.507658482,6.25121538e-06,1.56756469e-05,0.00188827515,-25.626133,-3.3791859944660324e-05,69.288776063908315
256,-124.53401947021484,0.50047856569290161,2.7811843210656662e-06,-0.253720254,0.659999132,0.660047293,-0.253702492,12.9999008,-0.50991869,5.64755874e-06,8.14374289e-06,0.00190162659,-25.6259689,-3.1089782714842613e-05,69.296178162568765
257,-124.31735229492188,0.50048333406448364,2.8561250928760273e-06,-0.10821335,0.698752224,0.698803663,-0.108206704,12.9998522,-0.508254588,4.44850548e-06,8.20121932e-06,0.00192832947,-25.6261177,-2.9436747233071779e-05,69.298223770717129
258,-124.10068511962891,0.50045931339263916,2.951176838905667e-06,0.042200651,0.705820322,0.705872834,0.042195715,12.999917,-0.510457516,5.23053222e-06,1.34267539e-05,0.00193977356,-25.626133,-2.6973088582355634e-05,69.305300094945295
259,-123.88402557373047,0.50050407648086548,3.018980805791216e-06,0.190703064,0.680882335,0.680933475,0.190686479,12.9997816,-0.504373014,5.10220707e-06,1.70799685e-05,0.00197982788,-25.6264725,-2.5590260823566572e-05,69.306781258730453
260,-123.6673583984375,0.50046241283416748,3.0441265153058339e-06,0.330554664,0.625070632,0.625117898,0.330526799,13.0000458,-0.513204098,4.11359633e-06,1.05820836e-05,0.00200271606,-25.6258316,-2.1950403849282718e-05,69.321502280296755
261,-123.45069122314453,0.50048631429672241,3.0860783226671629e-06,0.455420583,0.540913224,0.540954471,0.455382645,12.9998178,-0.505779743,3.40650035e-06,7.32472108e-06,0.00199317932,-25.6264744,-2.2713343302407719e-05,69.311906888156884
262,-123.23402404785156,0.50047934055328369,3.0791957215114962e-06,0.559633374,0.432229042,0.432262421,0.559587181,12.9999609,-0.509718418,1.60876039e-06,4.53892062e-06,0.00199890137,-25.6261082,-1.9677480061847823e-05,69.323858643124581
263,-123.01735687255859,0.50048863887786865,3.1201548154058401e-06,0.638469815,0.303944945,0.303968936,0.638417423,12.9999056,-0.508063734,2.36476376e-06,4.43941099e-06,0.00199508667,-25.6261959,-1.9025802612303552e-05,69.322896445709333
264,-122.80068969726562,0.5004686713218689,3.1257432056008838e-06,0.688354373,0.161878899,0.16189231,0.688298225,12.9999704,-0.51059109,1.28080546e-06,-7.32456101e-07,0.00200843811,-25.626112,-1.7452239990233241e-05,69.327362730794633
265,-122.58402252197266,0.50049018859863281,3.1162223876890494e-06,0.707025528,0.0124707883,0.0124728959,0.706968069,12.9998627,-0.506509244,-2.36527057e-07,-4.01109355e-06,0.0020160675,-25.6264019,-1.6959508260090012e-05,69.326021719926331
266,-122.36735534667969,0.50047695636749268,3.0339931527123554e-06,0.693636179,-0.137500897,-0.137510344,0.693580151,12.9999857,-0.510347843,-3.69113445e-06,-1.23088575e-05,0.00203132629,-25.6260757,-1.4670689900715012e-05,69.335071734848043
267,-122.15068817138672,0.50046753883361816,2.9655868729605572e-06,0.648793101,-0.281239003,-0.281259686,0.648741186,12.9999342,-0.509031832,-4.81518509e-06,-1.35203663e-05,0.00204086304,-25.6263542,-1.443227132161345e-05,69.33293898548979
268,-121.93402099609375,0.50049453973770142,2.8478218609961914e-06,0.574529588,-0.412224531,-0.412255645,0.57448411,12.9998865,-0.50611347,-6.69335441e-06,-1.31032211e-05,0.00204849243,-25.6264477,-1.3335545857746262e-05,69.335772539074924
269,-121.71735382080078,0.50046026706695557,2.7314767976349685e-06,0.474214762,-0.524515748,-0.524555981,0.474177867,13.0000534,-0.511988163,-7.11451776e-06,-9.21928586e-06,0.00205612183,-25.6260967,-1.1444091796873865e-05,69.343413382596509
270,-121.50068664550781,0.50050383806228638,2.5876770450850017e-06,0.352394193,-0.613024056,-0.61307168,0.352367669,12.9998398,-0.504458904,-7.55956444e-06,-1.66642421e-05,0.00207138062,-25.6265659,-1.2334187825519699e-05,69.335594621130511
271,-121.28401947021484,0.50046622753143311,2.4059791030595079e-06,0.214597285,-0.673732579,-0.673785448,0.214582488,13.0000858,-0.512922764,-9.88584998e-06,-1.89368075e-05,0.00208854675,-25.6259174,-9.6638997395821979e-06,69.34792910231981
272,-121.06735229492188,0.50048971176147461,2.2634926608589012e-06,0.0670662448,-0.703891397,-0.703947127,0.0670638755,12.9998674,-0.506104052,-8.7577464e-06,-1.3547884e-05,0.0020942688,-25.6264858,-1.1094411214191573e-05,69.337443454170142
273,-120.85068511962891,0.50045335292816162,2.1452110559039284e-06,-0.0835046768,-0.702131391,-0.702187538,-0.0834942013,13.0000458,-0.511802197,-7.20274602e-06,-9.50332469e-06,0.00212097168,-25.6262341,-8.8850657145170939e-06,69.347436777611193
274,-120.63401794433594,0.50050491094589233,1.9757430891331751e-06,-0.230292037,-0.668531895,-0.668585837,-0.230268925,12.9998398,-0.503509998,-8.21879803e-06,-1.02935301e-05,0.00214195251,-25.6267471,-9.6480051676420946e-06,69.340955236492817
275,-120.41735076904297,0.50045168399810791,1.8186267425335245e-06,-0.366632789,-0.60461849,-0.604667664,-0.366597921,13.0001545,-0.514019489,-7.77871901e-06,-8.14898522e-06,0.002161026,-25.626049,-6.9777170817045948e-06,69.35392999730621
276,-120.20068359375,0.50049984455108643,1.7716295133141102e-06,-0.486352146,-0.513285458,-0.513327777,-0.486306846,12.9998493,-0.503529072,-3.51755557e-06,-1.28391548e-07,0.00216674805,-25.6268291,-9.5526377360014699e-06,69.337538618584063
277,-119.98401641845703,0.50046157836914062,1.76575952082203e-06,-0.584014237,-0.398679554,-0.398713112,-0.583960593,13.0001364,-0.512741625,-6.02291266e-07,-2.65092967e-06,0.002161026,-25.6261215,-7.0412953694650121e-06,69.34962691173682
278,-119.76734924316406,0.50048595666885376,1.8165297888117493e-06,-0.655195415,-0.265992135,-0.26601544,-0.65513581,12.9999228,-0.505751193,1.83044835e-06,6.5859349e-06,0.00216293335,-25.6267376,-9.3142191568999074e-06,69.334947699502536
279,-119.55068206787109,0.50048941373825073,1.8541780946179642e-06,-0.69666487,-0.121245258,-0.12125729,-0.696602046,13.0000448,-0.509046078,1.63353957e-06,-5.86558599e-06,0.00215530396,-25.6262779,-8.0267588297514703e-06,69.340092101412083
280,-119.33401489257812,0.50047397613525391,1.8984345615535858e-06,-0.706543505,0.0289992746,0.0289990641,-0.706480324,13.0000486,-0.510371685,1.06922562e-06,-4.773603e-06,0.00216293335,-25.6262264,-8.773803710936366e-06,69.333905937359503
281,-119.11734771728516,0.50047945976257324,1.978665522983647e-06,-0.684383214,0.177930087,0.177941889,-0.684322536,12.9999666,-0.507901728,2.19062053e-06,1.24781945e-06,0.00218009949,-25.6264725,-9.5844268798816782e-06,69.327178100223037
282,-118.90068054199219,0.50048834085464478,1.902126655295433e-06,-0.63118875,0.318791717,0.318815172,-0.631133497,12.9999876,-0.508149624,-2.84605107e-06,-1.5663667e-05,0.00220108032,-25.6263714,-9.0281168619780318e-06,69.32807590426286
283,-118.68401336669922,0.50046515464782715,1.8411692508379929e-06,-0.549372733,0.445196897,0.44523114,-0.549325526,13.0000505,-0.510786593,-4.19247044e-06,-4.61477612e-06,0.00222206116,-25.6262722,-8.8214874267566775e-06,69.32710611967633
284,-118.46734619140625,0.50048631429672241,1.8591443904369953e-06,-0.442643374,0.551415563,0.551459312,-0.442606449,12.9999266,-0.506270945,-2.32533239e-07,1.935201e-06,0.00224494934,-25.6266308,-9.6638997395821979e-06,69.320185105838448
285,-118.25067901611328,0.50047600269317627,1.9110632365482161e-06,-0.315843105,0.632628202,0.632679701,-0.31581828,13.0000515,-0.509913921,2.23212282e-06,1.01844344e-05,0.00226783752,-25.6263123,-8.4400177001941771e-06,69.324882500274072
286,-118.03401184082031,0.50048071146011353,1.949416400748305e-06,-0.174719647,0.685154021,0.685211003,-0.174708188,12.9999905,-0.508135319,3.46069555e-06,1.28646643e-05,0.00227355957,-25.6264725,-9.2983245849598025e-06,69.317961452418587
287,-117.81734466552734,0.50049060583114624,1.9372250790183898e-06,-0.0256739873,0.70661062,0.706670403,-0.0256764852,13,-0.508182943,1.76583512e-06,8.04822776e-06,0.00227737427,-25.6263428,-9.1393788655587614e-06,69.316654521240807
288,-117.60067749023438,0.50046652555465698,1.976017983906786e-06,0.124535203,0.696025312,0.696085334,0.124518827,13.0000553,-0.511020243,2.92220875e-06,1.02992199e-05,0.00227737427,-25.6262264,-9.1393788655587614e-06,69.314476293343176
289,-117.38401031494141,0.50049155950546265,1.9777125999098644e-06,0.269099057,0.653877735,0.653935194,0.269069701,12.9999161,-0.506137371,1.52983148e-06,1.60014315e-06,0.00226211548,-25.6265545,-1.0061264038084803e-05,69.307024939630281
290,-117.16734313964844,0.50047564506530762,1.9476235593174351e-06,0.401458263,0.582080245,0.582132399,0.401417255,13.0000544,-0.510633945,-3.17950708e-07,-6.32021693e-06,0.00227165222,-25.6261826,-8.6625417073556364e-06,69.312627720194214
291,-116.95067596435547,0.50047510862350464,1.8814771465258673e-06,0.51561439,0.483886927,0.483931422,0.515563488,12.9999743,-0.508383334,-2.96442499e-06,-1.01171026e-05,0.00227737427,-25.6264629,-9.5685323079415732e-06,69.305380895872489
292,-116.7340087890625,0.50048178434371948,1.8389982869848609e-06,0.606389284,0.363751084,0.363785863,0.606330812,12.9999847,-0.507963657,-2.87964849e-06,-1.21490448e-05,0.00228118896,-25.6264725,-9.1393788655587614e-06,69.305555153158323
293,-116.51734161376953,0.50046682357788086,1.7867751012090594e-06,0.669666588,0.227120757,0.227144167,0.669603169,13.0000401,-0.509809077,-4.18960235e-06,-1.46631501e-05,0.00228691101,-25.6264172,-8.8850657145170939e-06,69.30483160352334
294,-116.30067443847656,0.50050145387649536,1.6987978597171605e-06,0.702577174,0.0801904872,0.0802012756,0.702511609,12.9999371,-0.505579472,-5.74172054e-06,-1.5521975e-05,0.00230789185,-25.6265831,-9.5526377360014682e-06,69.298895512972919
295,-116.08400726318359,0.50046771764755249,1.6159881397470599e-06,0.70362848,-0.0703729317,-0.0703754798,0.70356375,13.0001211,-0.51249361,-5.93730374e-06,-1.29370455e-05,0.00233078003,-25.6260471,-8.5035959879545936e-06,69.30261935447146
296,-115.86734008789062,0.50048482418060303,1.5907766055534012e-06,0.672772884,-0.217748031,-0.217764109,0.672711849,12.9999247,-0.506642818,-3.30006105e-06,-4.95529093e-06,0.00235748291,-25.6265697,-1.0522206624347823e-05,69.28904628991603
297,-115.65067291259766,0.50047397613525391,1.6221144960582023e-06,0.611410081,-0.355247557,-0.355276644,0.611355484,13.0000324,-0.509823322,1.61829064e-07,8.81143205e-06,0.00236701965,-25.6263008,-9.2665354410795943e-06,69.293720948165145
298,-115.43400573730469,0.50048601627349854,1.6827794979690225e-06,0.522321641,-0.476638645,-0.476679564,0.522276044,12.9999647,-0.507510662,2.68208919e-06,1.12929993e-05,0.00238800049,-25.626461,-9.8069508870431357e-06,69.288421261919112
299,-115.21733856201172,0.50046664476394653,1.8187016621595831e-06,0.409548581,-0.57641536,-0.576466441,0.40951401,13.0000429,-0.51041466,6.73819432e-06,2.07455159e-05,0.00238609314,-25.6263161,-9.2188517252592811e-06,69.289447869218776
300,-115.00067138671875,0.50048536062240601,2.0317370399425272e-06,0.278202683,-0.650054753,-0.650113642,0.278180599,12.9999409,-0.506528378,1.13193846e-05,2.5231071e-05,0.00238609314,-25.6266136,-9.9341074625639686e-06,69.28315947534179
301,-114.78400421142578,0.5004768967628479,2.2217291189008392e-06,0.134242728,-0.694215775,-0.694279909,0.13423422,13.0000448,-0.50971365,1.19395299e-05,2.11479492e-05,0.00239562988,-25.6263351,-8.9486440022775104e-06,69.286428708661333
302,-114.56733703613281,0.50049710273742676,2.3176326067186892e-06,-0.0158051122,-0.70689702,-0.70696342,-0.0157994181,12.9999704,-0.507215023,8.07418564e-06,1.31113484e-05,0.00242424011,-25.6264076,-9.6956888834624061e-06,69.28002286635494
303,-114.35066986083984,0.5004848837852478,2.3502514068240998e-06,-0.165134326,-0.687523782,-0.687589288,-0.165114388,13.0000534,-0.51076746,4.19547177e-06,7.88805482e-06,0.0024433136,-25.6260395,-9.2029571533191761e-06,69.280530488086171
304,-114.13400268554688,0.5004878044128418,2.3416180283675203e-06,-0.306976289,-0.636974573,-0.637036145,-0.30694294,12.9999609,-0.508840978,1.17408092e-06,-7.79618858e-07,0.00244522095,-25.6261673,-1.009305318196501e-05,69.273245789257999
305,-113.91733551025391,0.50047248601913452,2.2943411295273108e-06,-0.434898198,-0.557541728,-0.557596505,-0.434852958,12.9999819,-0.510223925,-1.72704188e-06,-1.22684578e-05,0.0024433136,-25.6261368,-9.4413757324207386e-06,69.274567871418256
306,-113.70066833496094,0.50049084424972534,2.2146230094222119e-06,-0.543100357,-0.452826023,-0.452871382,-0.543045163,12.9998941,-0.506971776,-3.83215092e-06,-8.43536691e-06,0.00245857239,-25.6263599,-9.1393788655587597e-06,69.274045103204031
307,-113.48400115966797,0.50046318769454956,2.052757736237254e-06,-0.626674414,-0.327577829,-0.327611625,-0.626611948,13.0000191,-0.511272907,-7.99735062e-06,-3.19071405e-05,0.00245666504,-25.6261063,-7.3750813802071975e-06,69.281958677801327
308,-113.267333984375,0.50049072504043579,1.8118458910976187e-06,-0.681832492,-0.187473312,-0.187493905,-0.681765616,12.9998598,-0.505732059,-1.37025854e-05,-3.30199837e-05,0.00246810913,-25.626524,-7.6929728190092814e-06,69.278382649606215
309,-113.05066680908203,0.50047630071640015,1.5881341823842376e-06,-0.706071615,-0.0388700143,-0.0388762914,-0.706003308,13.0000191,-0.510490894,-1.37822353e-05,-2.69519223e-05,0.00248146057,-25.6261158,-5.3564707438139687e-06,69.289913966539757
310,-112.83399963378906,0.50048428773880005,1.3746014246862615e-06,-0.698293686,0.111497037,0.111505516,-0.698226988,12.9999313,-0.507911205,-1.31149945e-05,-2.59701701e-05,0.00249099731,-25.6263466,-5.6743621826160518e-06,69.286819018329794
311,-112.61733245849609,0.50048518180847168,1.144567704614019e-06,-0.658851206,0.256807387,0.256830275,-0.658789217,12.9999733,-0.508979261,-1.35900855e-05,-2.6803682e-05,0.00249671936,-25.6261978,-4.5299530029285516e-06,69.292012638516013
312,-112.40066528320312,0.50047081708908081,9.5821860668365844e-07,-0.589532912,0.39047271,0.390509069,-0.589478254,12.9999828,-0.509990215,-1.16326573e-05,-1.54721492e-05,0.00250244141,-25.6262169,-4.0849049886056348e-06,69.293478672423049
313,-112.18399810791016,0.50048857927322388,8.0957562431649421e-07,-0.493481219,0.506432712,0.506480932,-0.493436307,12.9999037,-0.506909907,-8.78589526e-06,-8.25987809e-06,0.00249862671,-25.6264019,-3.79880269368376e-06,69.294141603615813
314,-111.96733093261719,0.50047481060028076,6.3764741753402632e-07,-0.375053138,0.599427104,0.59948498,-0.375020176,13.0000095,-0.510257244,-9.45058764e-06,-2.0988482e-05,0.0025100708,-25.6261597,-2.193450927733239e-06,69.302418840480527
315,-111.75066375732422,0.50047516822814941,4.4449336655816296e-07,-0.239616737,0.665240765,0.665305734,-0.239597306,12.9999437,-0.508297443,-1.09976972e-05,-2.09090649e-05,0.0025138855,-25.6264076,-2.3523966471342805e-06,69.300986904692195
316,-111.53399658203125,0.50046873092651367,2.6728841362455569e-07,-0.0933142826,0.700888336,0.700957477,-0.0933093354,12.99998,-0.50877434,-1.09591692e-05,-2.09815771e-05,0.00252342224,-25.6264668,-1.4146169026681346e-06,69.305790342896358
317,-111.31732940673828,0.50049310922622681,4.6499224026774755e-08,0.0572201125,0.70475316,0.704823315,0.0572102889,12.9999447,-0.506399632,-1.24603539e-05,-2.65465787e-05,0.00253105164,-25.626543,-1.080830891925947e-06,69.307362441826925
318,-111.10066223144531,0.50047785043716431,-2.318558074421162e-07,0.205157682,0.676660478,0.676728368,0.205133408,13.0000696,-0.510695875,-1.52653174e-05,-3.15726938e-05,0.00254821777,-25.6261692,-1.5894571939990534e-07,69.312378053844228
319,-110.88399505615234,0.50048327445983887,-5.2042969400645234e-07,0.343793571,0.617883861,0.617946267,0.343755782,12.9999743,-0.508168697,-1.67524977e-05,-3.37885285e-05,0.00256156921,-25.6263962,-1.3192494710275095e-06,69.305703247542667
320,-110.66732788085938,0.50045877695083618,-7.9313178957818309e-07,0.466839939,0.531088591,0.531142592,0.46679002,13.0000439,-0.510514796,-1.5773885e-05,-1.95378307e-05,0.00259590149,-25.6264229,-8.9009602864469705e-07,69.307843591331817
321,-110.45066070556641,0.50050437450408936,-1.0844307780644158e-06,0.568718195,0.420209169,0.420252144,0.568658292,12.9999027,-0.504287183,-1.6015003e-05,-3.18031161e-05,0.00259971619,-25.6267147,-1.6212463378894887e-06,69.303449304890705
322,-110.23399353027344,0.50046193599700928,-1.3769690667686518e-06,0.644804955,0.290277839,0.29030779,0.644737661,13.0001602,-0.513289928,-1.64075336e-05,-2.21095142e-05,0.00261306763,-25.6260777,1.1362946987416439e-18,69.312336546428199
323,-110.01732635498047,0.50048238039016724,-1.6583014712523436e-06,0.691653967,0.14718014,0.147195697,0.691582441,12.9999275,-0.506003857,-1.62952074e-05,-3.83141523e-05,0.00261116028,-25.6267166,-2.6702880859363635e-06,69.297062583734444
324,-109.8006591796875,0.50048249959945679,-2.0304817098804051e-06,0.70713836,-0.00258973846,-0.00258933008,0.707065821,13.0000429,-0.508974552,-2.05538854e-05,-4.36357441e-05,0.00261306763,-25.626379,-1.4623006184884469e-06,69.303335874096959
325,-109.58399200439453,0.50048273801803589,-2.41008410739596e-06,0.690556705,-0.152242154,-0.152256936,0.69048655,13.0000296,-0.508888662,-2.22795425e-05,-4.92942781e-05,0.00261497498,-25.6263847,-2.1775563557931344e-06,69.298896086202134
326,-109.36732482910156,0.50047546625137329,-2.731270797085017e-06,0.642660975,-0.294990957,-0.295020372,0.642596424,13.0000362,-0.509394169,-2.10901107e-05,-4.53585162e-05,0.00262832642,-25.6263924,-2.6702880859363635e-06,69.295558667137342
327,-109.15065765380859,0.50048190355300903,-3.006970700880629e-06,0.565622866,-0.424363524,-0.424406379,0.565566719,12.9999962,-0.507963717,-1.85389163e-05,-2.57699576e-05,0.00263214111,-25.6264782,-3.2742818196603218e-06,69.291467405520493
328,-108.93399047851562,0.50048619508743286,-3.3386884297215147e-06,0.462936223,-0.534492135,-0.534546614,0.462891221,13.000021,-0.508635998,-1.91609251e-05,-4.07936386e-05,0.0026550293,-25.6263618,-3.210703531899905e-06,69.291050702153612
329,-108.71732330322266,0.50048661231994629,-3.7306781450752169e-06,0.339257687,-0.620383382,-0.62044704,0.339226067,13.0000257,-0.509155691,-2.24800824e-05,-4.59763032e-05,0.00267028809,-25.626255,-3.5603841145821967e-06,69.288285306068133
330,-108.50065612792969,0.50046974420547485,-4.0507984522264451e-06,0.200194985,-0.678142846,-0.678212941,0.200178385,13.0000305,-0.510247707,-2.0804111e-05,-4.28189378e-05,0.00269699097,-25.6262989,-3.9895375569650093e-06,69.284981982409178
