# variant=prism-Nmax prism_sides=42 steps=600 dt=0.016666666666666666 substeps=4
# config v=prism-Nmax N=42 R=0.514100015 W=0.4375 m=44 iS=0.699999988 iT=0.550000012 rho=77 gnd=400/1/60 mu=1 g=10 x0=-180 v0=13 gap=0.00100000005 load=1900 ctl=1 tgt=13 kp=440 ki=1100 fmax=1900 dt=0.016666666666666666 sub=4
step,px,py,pz,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz,integral,w_drive_signed
120,-154.18971252441406,0.52347844839096069,0.35661980509757996,0.701592088,0.0825722814,0.104236186,0.700060904,12.9772692,-0.376810074,0.419268668,0.791812539,0.000204086304,-25.0099258,0.1437786261240642,4169.7940916885091
121,-153.97276306152344,0.5097014307975769,0.36360761523246765,0.708007395,-0.0649320185,-0.042198956,0.701946259,13.040967,-1.09650707,0.419268668,0.773886144,-0.000154495239,-25.0105171,0.14415747324625658,4206.3431519347514
122,-153.75811767578125,0.52112412452697754,0.36856737732887268,0.683696151,-0.210557431,-0.187490985,0.673106492,12.8983145,0.238811612,0.297585547,0.566889286,0.0274944305,-25.1547794,0.14347469011942551,4236.5569690529774
123,-153.54234313964844,0.51760745048522949,0.37352713942527771,0.628021002,-0.346939713,-0.324602634,0.616324246,12.9750433,-0.480885386,0.297585547,0.563907266,0.0660972595,-25.1548004,0.14516944885253913,4280.3615347452596
124,-153.32817077636719,0.52657270431518555,0.38152354955673218,0.546800315,-0.467453569,-0.447290629,0.531439304,12.8749237,0.606082737,0.479784489,0.933608651,-0.0419616699,-24.9195576,0.14558539390563971,4316.9836851125601
125,-153.11274719238281,0.52917724847793579,0.38951995968818665,0.443034202,-0.566794515,-0.550559938,0.42349565,12.9564285,-0.113614261,0.479784489,0.933111906,-0.0465660095,-24.919569,0.14766999880472825,4363.4492173400722
126,-152.89608764648438,0.51978683471679688,0.39751636981964111,0.320250601,-0.641814232,-0.630156994,0.297348917,13.025219,-0.83331126,0.479784489,0.930367529,-0.0502796173,-24.9196796,0.14839619000752774,4402.8740470152852
127,-152.68087768554688,0.51869106292724609,0.40734612941741943,0.183049768,-0.688780665,-0.683532953,0.157660648,12.9346266,-0.0391304195,0.589785635,1.1408273,-0.0225257874,-24.9728203,0.14797587394714362,4435.6718331474522
128,-152.46609497070312,0.52271109819412231,0.41698828339576721,0.0381377339,-0.705674767,-0.707418323,0.0113151222,12.9141788,0.159743309,0.578528821,1.11597836,-0.014799118,-24.9468594,0.14906543095906583,4476.8977160177537
129,-152.25038146972656,0.51944541931152344,0.42643645405769348,-0.108195126,-0.692453265,-0.700358391,-0.135278836,12.965127,-0.51030767,0.563010097,1.08263075,-0.0022315979,-25.0011139,0.15049578348795581,4520.48934275387
130,-152.03421020507812,0.50777244567871094,0.434550940990448,-0.25047487,-0.649377108,-0.662518561,-0.276840925,12.9962645,-0.958473444,0.486868948,0.9337098,-0.00463867188,-25.0986729,0.15107700030008961,4559.6708026451561
131,-151.81950378417969,0.51811450719833374,0.4432511031627655,-0.382649481,-0.576651514,-0.596524537,-0.406461477,12.9064512,0.230473042,0.522010207,1.01154065,0.00900268555,-25.2047596,0.15113925933837899,4595.771940491175
132,-151.60325622558594,0.51748305559158325,0.45112603902816772,-0.497110426,-0.48017782,-0.503434658,-0.518521011,13.0041008,-0.310377121,0.47249642,0.911480427,0.0193061829,-25.1185875,0.15269840558369963,4640.7259565882187
133,-151.3880615234375,0.52465581893920898,0.45776480436325073,-0.589661717,-0.363120973,-0.388118446,-0.608117104,12.9352226,0.403657138,0.398326337,0.778118014,0.0395107269,-25.0329552,0.15263005892435719,4676.5487393480098
134,-151.17170715332031,0.52388662099838257,0.46440356969833374,-0.656184793,-0.231024235,-0.255957514,-0.67121917,13.009613,-0.31603986,0.398326337,0.799670696,0.0713806152,-25.0322304,0.15370968182881684,4719.1324789630853
135,-150.9542236328125,0.51112246513366699,0.47104233503341675,-0.69449842,-0.088987872,-0.112646416,-0.70502764,13.0720558,-1.0357368,0.398326337,0.834318697,0.0879211426,-25.031065,0.15354946454366059,4755.0481513813766
136,-150.73887634277344,0.51837754249572754,0.48358586430549622,-0.703541875,0.0580246001,0.0360617973,-0.707362413,12.9403753,-0.146830618,0.752612114,1.49562418,-0.0459003448,-25.2035809,0.15234853426615408,4784.6384443078514
137,-150.52288818359375,0.51813608407974243,0.49754348397254944,-0.685327709,0.20260188,0.182645857,-0.675217748,12.9870205,-0.158080161,0.83745718,1.62148368,-0.0797042847,-25.0873222,0.15334227879842133,4826.5904692769745
138,-150.30740356445312,0.524760901927948,0.50670617818832397,-0.634653509,0.338291347,0.320632815,-0.616415858,12.9543028,0.17103374,0.549761593,1.0488534,0.0278148651,-25.0525303,0.15355860392252615,4864.2416083981971
139,-150.09075927734375,0.52011460065841675,0.51586884260177612,-0.556024253,0.459557742,0.444279313,-0.531281114,13.0259008,-0.548663259,0.549761593,1.01625586,0.0129871368,-25.0538807,0.15432022412618013,4905.277806714259
140,-149.87384033203125,0.51036417484283447,0.52317667007446289,-0.451682597,0.562275708,0.548064172,-0.423620731,13.0374823,-0.890587628,0.438469589,0.825465202,0.00432777405,-25.1728058,0.15388854344685884,4939.68717225198
141,-149.65800476074219,0.51842319965362549,0.52700060606002808,-0.32755059,0.640484333,0.627970815,-0.296889007,12.9718571,-0.022571981,0.22943753,0.431525588,0.0568351746,-25.2764797,0.15326383908589694,4972.7189691100702
142,-149.44140625,0.51851522922515869,0.53304177522659302,-0.188470751,0.691348612,0.679343641,-0.158139735,13.0212135,-0.193113387,0.362471163,0.7092278,0.0320186615,-25.1592846,0.15373288790384942,5011.9937946443388
143,-149.22566223144531,0.52360641956329346,0.54361331462860107,-0.0426696464,0.708999157,0.703819871,-0.0117081106,12.9677391,0.0997523665,0.634292483,1.24198115,-0.0571537018,-25.0762615,0.15337932904561374,5046.5252030111651
144,-149.00880432128906,0.5177721381187439,0.55418485403060913,0.104692474,0.695162177,0.698208451,0.135255143,13.0370255,-0.619944632,0.634292483,1.24774408,-0.0743274689,-25.075922,0.15391701062520358,5086.2690217602003
145,-148.79208374023438,0.50889885425567627,0.56563293933868408,0.248661101,0.650246561,0.662422895,0.276664257,13.0248566,-0.749840975,0.686883271,1.33432782,-0.0134906769,-25.206955,0.15329991976420096,5119.4862077362986
146,-148.57646179199219,0.51934987306594849,0.57557594776153564,0.381761581,0.576383889,0.597535193,0.406191587,12.9594955,0.199148297,0.596579671,1.15546882,-0.00716972351,-25.2859688,0.15288564364115409,5153.546574689497
147,-148.35932922363281,0.5170823335647583,0.58505904674530029,0.497020274,0.478945583,0.504926383,0.51829654,13.0546665,-0.422054291,0.568986237,1.09261227,0.00761604309,-25.1989746,0.1535607179005942,5194.0152072397605
148,-148.14360046386719,0.52493059635162354,0.59205764532089233,0.58955127,0.361781597,0.388900429,0.608522713,12.9639921,0.462861001,0.41991657,0.818841636,0.0551700592,-25.1106663,0.15264960924784354,5225.3153663713592
149,-147.92680358886719,0.52514809370040894,0.59905624389648438,0.656213105,0.229272738,0.256224334,0.671690047,13.0335989,-0.256835997,0.41991657,0.840507269,0.0913124084,-25.1098461,0.15324974060058605,5265.2325090449476
150,-147.70896911621094,0.51337063312530518,0.60605484247207642,0.694502532,0.0868574902,0.112298489,0.705344617,13.0918531,-0.976532996,0.41991657,0.877451122,0.111404419,-25.1084995,0.15268975893656425,5298.7893721829196
151,-147.4927978515625,0.51670265197753906,0.61916917562484741,0.704597592,-0.0607676655,-0.0363993943,0.706062794,12.9884329,-0.365670204,0.786859035,1.55291271,-0.0384998322,-25.2484264,0.15115887324015312,5326.3991767339094
152,-147.27664184570312,0.52018779516220093,0.63190972805023193,0.685794413,-0.205798045,-0.18297869,0.673685372,12.9936714,0.0181337595,0.764433444,1.47616744,-0.0524749756,-25.1529198,0.15135165850321464,5363.5100316758317
153,-147.060302734375,0.52376425266265869,0.6412845253944397,0.634800971,-0.341839135,-0.320966303,0.614128947,13.0043631,0.0345107615,0.56248939,1.06693244,0.0193519592,-25.1000404,0.15145713488260917,5400.1978108638586
154,-146.84346008300781,0.5214383602142334,0.64930981397628784,0.554717362,-0.463501513,-0.444086969,0.529378831,13.0336542,-0.402898312,0.481518626,0.906847477,0.03332901,-25.0937233,0.1513844172159832,5435.9715209608348
155,-146.62564086914062,0.50722652673721313,0.65733510255813599,0.450232565,-0.564969361,-0.547862768,0.42183724,13.0911226,-1.12259531,0.481518626,0.888413012,0.0606975555,-25.0943699,0.15082351366678887,5469.073516593784
156,-146.41033935546875,0.51764744520187378,0.66668939590454102,0.326227337,-0.641364038,-0.629361093,0.293483585,12.9358416,0.244767129,0.561258435,1.08708394,0.018989563,-25.2996712,0.14930480321248385,5496.1982319562167
157,-146.19357299804688,0.51771539449691772,0.67506420612335205,0.187827125,-0.690110087,-0.681860507,0.153412178,13.0334177,-0.262643188,0.502487898,0.970576048,0.0261917114,-25.1947861,0.15037411053975436,5538.0061769315234
158,-145.97782897949219,0.52336245775222778,0.68570971488952637,0.0415500142,-0.7077865,-0.705175042,0.00633064006,12.966116,0.332922339,0.638729692,1.24195993,-0.0179443359,-25.0938606,0.14981714884440117,5570.5744092440282
159,-145.76101684570312,0.52141433954238892,0.69635522365570068,-0.105986655,-0.693723798,-0.69838959,-0.140592247,13.0341854,-0.386774659,0.638729692,1.24580657,-0.0175247192,-25.0936623,0.15038188298543306,5609.6134987766745
160,-145.54318237304688,0.50747126340866089,0.707000732421875,-0.24890098,-0.649393916,-0.661179006,-0.281386137,13.0911465,-1.10647166,0.638729692,1.24933374,-0.0191001892,-25.093483,0.1498121261596681,5642.4239463197155
161,-145.32774353027344,0.5173574686050415,0.71852016448974609,-0.38245824,-0.574803412,-0.595609903,-0.410579741,12.944006,0.220773458,0.691167235,1.35121691,-0.00580406189,-25.3106651,0.14829301834106459,5669.3235090977705
162,-145.11088562011719,0.51711022853851318,0.72906196117401123,-0.497993797,-0.476390243,-0.502807021,-0.521765888,13.0378933,-0.27999711,0.63250953,1.22394228,0.00400733948,-25.2126923,0.14922625223795588,5710.1233569187398
163,-144.89480590820312,0.52311903238296509,0.73800235986709595,-0.591046631,-0.357815236,-0.387207806,-0.6104936,12.9854212,0.291490614,0.53642267,1.04428983,0.0302124023,-25.1457939,0.14859469731648778,5742.0406191607044
164,-144.67771911621094,0.52048039436340332,0.74694275856018066,-0.657926083,-0.224016443,-0.254751831,-0.672347784,13.0497637,-0.428206384,0.53642267,1.05704379,0.0515480042,-25.145256,0.14883767763773614,5778.9864244401115
165,-144.45967102050781,0.50584679841995239,0.75588315725326538,-0.69616276,-0.0804714337,-0.111104161,-0.704654336,13.1034861,-1.14790344,0.53642267,1.07882118,0.0634098053,-25.1443272,0.14800828297932958,5809.9598827434102
166,-144.24388122558594,0.51483392715454102,0.76456451416015625,-0.7028386,0.0679682195,0.0387262553,-0.707035065,12.9636641,0.09820804,0.520880878,1.04356015,0.000207901001,-25.3948631,0.14628351529439307,5835.2984972482236
167,-144.02691650390625,0.51637387275695801,0.77454417943954468,-0.681502581,0.212910041,0.185912415,-0.675026,13.0433655,-0.354865253,0.598778725,1.17241025,-0.0134925842,-25.2910271,0.14688911437988297,5873.7546174855352
168,-143.81039428710938,0.52089893817901611,0.78436833620071411,-0.628592372,0.348543793,0.324590415,-0.614841402,13.0113993,0.054882288,0.589448035,1.14660609,-0.0140151978,-25.2142448,0.14616635640462255,5904.656086862642
169,-143.59333801269531,0.5190848708152771,0.79360324144363403,-0.547572255,0.468923599,0.448508322,-0.528314054,13.0450745,-0.34325844,0.554093957,1.06944489,-0.00012588501,-25.1762524,0.14597636858622248,5938.5226902844652
170,-143.3753662109375,0.50586706399917603,0.80283814668655396,-0.442662477,0.568650424,0.552710891,-0.41856575,13.0983849,-1.06295538,0.554093957,1.06207991,-0.00662231445,-25.17659,0.1452251275380454,5969.2474061181229
171,-143.1593017578125,0.51268696784973145,0.81223130226135254,-0.317744851,0.643397868,0.633899212,-0.288529336,12.9804888,-0.0210424662,0.563588858,1.09403372,0.0006275177,-25.4328995,0.14358537991841649,5994.4421677320142
172,-142.94224548339844,0.51735043525695801,0.81916475296020508,-0.178436041,0.69068712,0.68520999,-0.146966487,13.0472374,-0.205020845,0.416006267,0.80069232,0.0218410492,-25.3584557,0.14391056696573909,6030.6545263491616
173,-142.72505187988281,0.51888424158096313,0.82695966958999634,-0.0309510771,0.708181381,0.705351532,0.000624641776,13.0508451,-0.0678153038,0.467693835,0.910678387,0.0174980164,-25.2667694,0.14312327702840186,6060.5664477106948
174,-142.50840759277344,0.52247816324234009,0.83836227655410767,0.117216624,0.692179918,0.696576893,0.148080647,13.0180264,0.0637201667,0.684157968,1.33236873,-0.0526409149,-25.1766281,0.14227585792541519,6089.8708365753382
175,-142.2911376953125,0.51843082904815674,0.8497544527053833,0.260080546,0.645253062,0.65781641,0.288590074,13.0539722,-0.569344103,0.682773888,1.32079411,-0.0109481812,-25.1990299,0.14197541872660335,6122.1950497656544
176,-142.07369995117188,0.50749301910400391,0.86054342985153198,0.392021537,0.570013285,0.589412928,0.417128831,13.0654573,-0.885739386,0.647339463,1.25205743,-0.0170211792,-25.2853069,0.14107588132222509,6151.0316406110969
177,-141.85758972167969,0.51681554317474365,0.87032085657119751,0.506434858,0.470332175,0.493410051,0.528070092,12.9847021,0.181335807,0.586644411,1.15158057,-0.00458526611,-25.3889675,0.13998492558797215,6178.3822358339803
178,-141.64033508300781,0.51738578081130981,0.87956869602203369,0.598469794,0.349442035,0.3765302,0.614775658,13.0584908,-0.174146384,0.554869235,1.07802486,0.00510025024,-25.2805634,0.14023989041646337,6213.3603804438126
179,-141.42378234863281,0.52233755588531494,0.89017695188522339,0.664016426,0.213154107,0.243239239,0.67415297,13.0116692,0.225999951,0.636495352,1.23547673,-0.0186328888,-25.1994343,0.13926504453023289,6241.2330994080576
180,-141.20632934570312,0.51860737800598145,0.90078520774841309,0.700631559,0.0675559118,0.0998047888,0.703271449,13.0677528,-0.493697047,0.636495352,1.23030972,-0.0294151306,-25.1996841,0.13907055854797379,6273.4793300362708
181,-140.98837280273438,0.50370669364929199,0.91133737564086914,0.706021667,-0.0811405927,-0.0485236049,0.701851189,13.0950003,-1.19369805,0.63313055,1.20603466,-0.00543212891,-25.2545815,0.13794134457906101,6300.3603898817437
182,-140.77241516113281,0.51172488927841187,0.92241036891937256,0.681114316,-0.227519974,-0.195936859,0.667777419,12.9730139,0.04049474,0.664378762,1.29765499,-0.00275611877,-25.4746952,0.13635800679524754,6324.1302727314533
183,-140.55538940429688,0.51580870151519775,0.93263942003250122,0.623875558,-0.363364041,-0.333506167,0.606233895,13.0449162,-0.249870107,0.613744318,1.19498944,0.00186920166,-25.379879,0.13680777549743667,6359.3227825679423
184,-140.33828735351562,0.51924806833267212,0.94247943162918091,0.540076911,-0.48247534,-0.456365854,0.516976476,13.045084,-0.0801741481,0.590400994,1.14658761,0.0100250244,-25.2974548,0.13605917294820163,6387.7448562456775
185,-140.12152099609375,0.52145677804946899,0.95408540964126587,0.432671219,-0.580005825,-0.559012055,0.404838681,13.0240183,0.0701134205,0.69636029,1.35125077,-0.0261669159,-25.1828346,0.13530777295430516,6415.9262553229482
186,-139.90451049804688,0.5191798210144043,0.9659430980682373,0.306941897,-0.651200294,-0.637345314,0.274801552,13.0405302,-0.394475847,0.711462915,1.37691796,-0.0157852173,-25.1762981,0.13490746815999363,6445.9782666507326
187,-139.6866455078125,0.5055583119392395,0.97780078649520874,0.167851239,-0.693804801,-0.687651634,0.132650688,13.0899878,-1.11417282,0.711462915,1.3704704,-0.0292758942,-25.1766319,0.13423196474711113,6474.4631544479771
188,-139.47111511230469,0.516032874584198,0.98975872993469238,0.0207464863,-0.704720974,-0.708985031,-0.0166803598,12.9470816,0.194805384,0.7174775,1.39569461,-0.00545310974,-25.3739662,0.13273216883341485,6497.7809668355121
189,-139.25421142578125,0.51760417222976685,1.0004953145980835,-0.127030954,-0.686915278,-0.696433902,-0.164287835,13.038559,-0.257767081,0.644192636,1.24572265,0.0107746124,-25.2569599,0.1336141427357993,6534.5691515778917
190,-139.0379638671875,0.52325016260147095,1.0093566179275513,-0.269119382,-0.63905704,-0.653009474,-0.304564595,12.9935255,0.314466357,0.531679928,1.03510857,0.0419960022,-25.1588821,0.13297149340311701,6562.7238723037935
191,-138.82081604003906,0.52099442481994629,1.018217921257019,-0.399081588,-0.563629448,-0.580759346,-0.43101567,13.0500097,-0.405230641,0.531679928,1.05432141,0.0746841431,-25.1580257,0.13307940165201837,6595.1569354412877
192,-138.60282897949219,0.50674372911453247,1.0270792245864868,-0.511784256,-0.463473916,-0.483136058,-0.538375735,13.0971251,-1.12492764,0.531679928,1.08742273,0.0930194855,-25.15658,0.13224590619405124,6622.3079440073298
193,-138.38700866699219,0.51481980085372925,1.0367082357406616,-0.602077186,-0.342092276,-0.363185406,-0.623355746,12.9640074,0.0185457468,0.577737153,1.16063428,-0.00366592407,-25.3817406,0.13062715530395522,6644.5056679073032
194,-138.17025756835938,0.51692938804626465,1.0482223033905029,-0.668132961,-0.203984633,-0.229939431,-0.67758137,13.0280685,-0.305758506,0.690843999,1.35280502,-0.0290241241,-25.2713737,0.13122703234354668,6679.1443979185688
195,-137.95387268066406,0.52073711156845093,1.0583469867706299,-0.702902913,-0.0578525476,-0.0857454687,-0.703724623,13.0022793,0.0866804123,0.607482076,1.17813325,-0.00999832153,-25.1885014,0.13075922330220555,6707.7493206474583
196,-137.73703002929688,0.51980572938919067,1.066964864730835,-0.705527484,0.0902758241,0.0620727912,-0.700163066,13.030962,-0.304448485,0.517071486,0.994611502,0.0179862976,-25.1593952,0.13072123527526869,6738.7700168722386
197,-137.51933288574219,0.50723475217819214,1.07558274269104,-0.677029729,0.234382018,0.207162574,-0.666167796,13.080267,-1.02414548,0.517071486,0.988218248,0.0222835541,-25.1596546,0.13020520210266126,6767.1476741301076
198,-137.30335998535156,0.5136340856552124,1.0836801528930664,-0.617172658,0.369594842,0.344035447,-0.603437901,12.97334,-0.0111968219,0.485847503,0.955897987,0.00584602356,-25.3889847,0.12886741956075046,6790.4798506485804
199,-137.08639526367188,0.51404178142547607,1.0910384654998779,-0.531589508,0.487535566,0.465554416,-0.512816429,13.0398407,-0.463247418,0.441499442,0.860421598,0.0138435364,-25.3272629,0.12931175231933606,6823.8367512145978
200,-136.86988830566406,0.51920253038406372,1.098142147064209,-0.42278564,0.583747268,0.566319108,-0.39971745,13.0078535,-0.0866048932,0.42621848,0.829335392,0.0182285309,-25.2717896,0.12864774068196627,6850.874229529989
201,-136.65359497070312,0.52196604013442993,1.1078977584838867,-0.295318663,0.654366672,0.641837537,-0.269510269,12.9968138,0.0673965514,0.585340023,1.13827968,-0.0356788635,-25.1273041,0.12851684888203951,6880.7792419520065
202,-136.43693542480469,0.51907652616500854,1.1180862188339233,-0.155646533,0.695069611,0.690222442,-0.127457663,13.0179358,-0.485676855,0.609546661,1.17885613,0.000871658325,-25.1463051,0.12856995264689139,6911.7555227359053
203,-136.21990966796875,0.50717449188232422,1.1273298263549805,-0.00856421981,0.706116736,0.707742393,0.0206553712,13.0400839,-0.976776838,0.554619551,1.07042801,-0.0120658875,-25.2176285,0.12827102343241384,6940.7773631814925
204,-136.00454711914062,0.51786506175994873,1.1369489431381226,0.139212117,0.684816897,0.695188642,0.168400034,12.9394312,0.239129543,0.577148795,1.1197927,-0.0018157959,-25.3091602,0.12760295867919932,6967.4026617296422
205,-135.78781127929688,0.51838523149490356,1.1454125642776489,0.28016001,0.635082722,0.650487423,0.308296025,13.0281401,-0.228517398,0.507815957,0.976452231,0.0144443512,-25.1934834,0.12861243883768728,7003.6672562567483
206,-135.57194519042969,0.52319401502609253,1.1547819375991821,0.408617109,0.55790627,0.576888621,0.434709489,12.9698858,0.263892889,0.562164128,1.08976781,-0.00248718262,-25.097126,0.12814343770345063,7031.5724093498129
207,-135.35517883300781,0.52009540796279907,1.1641513109207153,0.519366264,0.45579198,0.479169786,0.541210532,13.0282965,-0.45580411,0.562164128,1.09222686,0.00347709656,-25.0970573,0.12864534060160329,7065.0568722907965
208,-135.13752746582031,0.50501090288162231,1.1735206842422485,0.607520282,0.33381474,0.360566258,0.624082446,13.0771818,-1.17550111,0.562164128,1.09732842,0.00736808777,-25.0968647,0.12817373275756846,7093.185765616392
209,-134.92256164550781,0.51559537649154663,1.1840647459030151,0.670656085,0.195103839,0.225664258,0.679139614,12.9132872,0.240132332,0.632641137,1.24069631,-0.00495529175,-25.3211269,0.12688736915588389,7116.2211559394063
210,-134.70623779296875,0.51750987768173218,1.1937975883483887,0.702576041,0.0492384657,0.0809508562,0.705272615,13.0046091,-0.173156619,0.583969057,1.13522828,0.000806808472,-25.1965027,0.12833258310953785,7154.7429223302588
211,-134.49053955078125,0.52291840314865112,1.2046889066696167,0.70419842,-0.0987820774,-0.0669870973,0.699899554,12.961729,0.266459942,0.653475761,1.26756012,-0.0204486847,-25.0951099,0.12825576464335134,7184.8007040592956
212,-134.27388000488281,0.51986253261566162,1.2155802249908447,0.675682485,-0.24215968,-0.21155867,0.663366199,13.0215473,-0.453237057,0.653475761,1.25994158,-0.0335159302,-25.0954647,0.12889361381530773,7219.0735379700627
213,-134.05633544921875,0.50494778156280518,1.2264715433120728,0.61758846,-0.37507388,-0.346809745,0.598019361,13.071661,-1.17293406,0.653475761,1.24707544,-0.0409297943,-25.0960636,0.128534491856893,7247.8970200633685
214,-133.84124755859375,0.51461857557296753,1.2375755310058594,0.532650054,-0.49200049,-0.468578339,0.504632354,12.9209795,0.134409249,0.666239321,1.29439938,0.000787734985,-25.3381424,0.12734014193216969,7271.5547096660093
215,-133.62481689453125,0.51679319143295288,1.2474323511123657,0.422549188,-0.588132143,-0.56760931,0.391627967,13.0105639,-0.314667463,0.591407061,1.14577258,0.0145759583,-25.2339287,0.12865715026855479,7309.4681814632559
216,-133.40895080566406,0.52173656225204468,1.2579516172409058,0.294763029,-0.657610714,-0.642352879,0.260855943,12.9715443,0.145971179,0.631153047,1.22614825,0.00401306152,-25.1311378,0.12848108609517425,7339.0594673369769
217,-133.19215393066406,0.51756560802459717,1.2684906721115112,0.154639229,-0.697485387,-0.689567924,0.11873123,13.0297813,-0.572532296,0.632345855,1.22767818,0.0122718811,-25.1305962,0.12895534833272307,7372.4699370383205
218,-132.97531127929688,0.5048864483833313,1.279866099357605,0.0070443647,-0.706529319,-0.707035065,-0.0294644125,13.0291777,-1.04465938,0.682526588,1.328475,0.0092086792,-25.2449818,0.12845899264017749,7400.4277494902144
219,-132.75982666015625,0.51291519403457642,1.2915221452713013,-0.141335592,-0.683400571,-0.693950117,-0.177260071,12.9471483,0.0470020473,0.699360907,1.36758149,-0.00116539001,-25.382822,0.12797269821167001,7428.1490439128975
220,-132.54325866699219,0.51528644561767578,1.3033649921417236,-0.282818645,-0.631933749,-0.648380339,-0.316664428,13.0172958,-0.34227109,0.71056807,1.3846786,-0.00340652466,-25.2947598,0.12885355949401864,7463.7350125990961
221,-132.32691955566406,0.52020710706710815,1.3142683506011963,-0.411726862,-0.551805913,-0.575292706,-0.441621482,12.9997683,-0.0278076231,0.65420109,1.26965034,0.0112190247,-25.2216549,0.12856529553731291,7492.7957230564925
222,-132.11044311523438,0.52007085084915161,1.3259655237197876,-0.522110641,-0.448022068,-0.476535559,-0.547348738,13.0086336,-0.150570869,0.701829791,1.36002219,-0.00918388367,-25.127224,0.12856915791829435,7523.4795756743151
223,-131.89309692382812,0.51006448268890381,1.3376626968383789,-0.609853208,-0.324394315,-0.357523859,-0.628509521,13.0607653,-0.870267868,0.701829791,1.36061263,-0.00995826721,-25.1271915,0.12842526435852059,7553.4382031256428
224,-131.677001953125,0.51434248685836792,1.3488233089447021,-0.671778142,-0.185058013,-0.22226572,-0.681957245,12.9817781,-0.129740417,0.669638276,1.30503476,0.00201225281,-25.3336468,0.12741250991821296,7578.2184862552922
225,-131.46023559570312,0.51377004384994507,1.3610547780990601,-0.702761531,-0.0385462865,-0.0767377615,-0.706223607,13.0266609,-0.490336299,0.733889461,1.43164682,-0.0014705658,-25.2873878,0.12771620750427254,7610.3881243966143
226,-131.24385070800781,0.5186881422996521,1.3715872764587402,-0.703896046,0.109777719,0.0714001134,-0.698126972,13.0016489,-0.17430371,0.631948352,1.22702575,0.0177841187,-25.2637939,0.127271858851115,7638.2890180195554
227,-131.02786254882812,0.5237729549407959,1.380218505859375,-0.6723212,0.253124505,0.216353908,-0.661137879,12.9791822,0.335984349,0.517873645,1.00701118,0.0483341217,-25.1035175,0.12724437713623055,7668.416626263217
228,-130.81095886230469,0.52187585830688477,1.3888497352600098,-0.610577285,0.384883553,0.351344287,-0.596336603,13.0356703,-0.383712649,0.517873645,1.02789986,0.0848445892,-25.1025791,0.12759133974711109,7700.8164866145371
229,-130.59320068359375,0.50798380374908447,1.3974809646606445,-0.52229619,0.499627233,0.471252829,-0.505470335,13.0828886,-1.10340965,0.517873645,1.06434906,0.105649948,-25.1009922,0.12699683507283538,7727.9973979248834
230,-130.3779296875,0.518108069896698,1.4073611497879028,-0.41234383,0.592471778,0.571974874,-0.389608234,12.9308653,0.25606215,0.592810273,1.17385435,-0.00500869751,-25.2832298,0.12561535835266122,7750.2439889856932
231,-130.16133117675781,0.51755315065383911,1.4180138111114502,-0.284146875,0.65933609,0.646596849,-0.257777333,13.0195837,-0.310301602,0.63916254,1.2481575,-0.0173568726,-25.1692905,0.12676760355631519,7786.8281875766224
232,-129.94595336914062,0.52420365810394287,1.4302077293395996,-0.144023195,0.696667373,0.693423688,-0.114348724,12.9414425,0.385329187,0.731635273,1.41699886,-0.0465393066,-25.0611515,0.12644120852152516,7815.0464712462481
233,-129.7296142578125,0.52312898635864258,1.442401647567749,0.00168423471,0.703355253,0.710029662,0.0338589773,13.0038853,-0.334367812,0.731635273,1.39402258,-0.0829372406,-25.0623627,0.12741716702779143,7850.7747834178026
234,-129.5123291015625,0.51005935668945312,1.4545955657958984,0.147160485,0.679626107,0.695541143,0.180761397,13.0563297,-1.05406475,0.731635273,1.35583758,-0.102621078,-25.0643768,0.12735241254170745,7880.9021261486005
235,-129.29678344726562,0.51582229137420654,1.4638395309448242,0.287317038,0.628682017,0.647652924,0.32055214,12.9488859,-0.082760483,0.554635525,1.07276976,0.0160274506,-25.2621326,0.12641358375549328,7905.7861240596812
236,-129.08055114746094,0.517112135887146,1.4722912311553955,0.414427489,0.550137222,0.571628392,0.445914835,12.996769,-0.258451581,0.507104635,0.98740536,0.0343589783,-25.1848431,0.12726548512776703,7940.7788713676373
237,-128.86520385742188,0.52283823490142822,1.4840353727340698,0.524299085,0.445689023,0.472774208,0.550414681,12.9410601,0.216354787,0.704650164,1.37358618,-0.0306549072,-25.0644798,0.12731933593750011,7971.2795900577703
238,-128.64886474609375,0.51895248889923096,1.4957795143127441,0.611353278,0.321840227,0.353682041,0.630535483,13.0039339,-0.503342211,0.704650164,1.37795997,-0.0364017487,-25.0642281,0.12830166816711436,8007.2538549571291
239,-128.43231201171875,0.50578707456588745,1.5082501173019409,0.672529936,0.183355391,0.218664378,0.682839811,13.0125265,-1.06903148,0.748234928,1.45439649,-0.00403594971,-25.1666965,0.12823610305786143,8037.4864902331756
240,-128.21734619140625,0.51555287837982178,1.5196717977523804,0.702745199,0.0368125662,0.0727914572,0.706749976,12.9174538,0.17596209,0.685304224,1.35129738,-0.00797653198,-25.2940006,0.12802732785542817,8066.6687509555841
241,-128.00120544433594,0.51773762702941895,1.5314981937408447,0.703222215,-0.11113926,-0.0753230304,0.698178411,12.9931641,-0.143168211,0.709583759,1.37989902,-0.00834846497,-25.1755886,0.12940309842427583,8105.0311552634776
