# schema=jv-steering-release-trace/v1
# commit=4b6eb953b64660b3eec43b66efcc3343635fa66f tree=bd34d9abfef39b6cefbaac149dd02a5088a46679 dirty=false build_type=Release
# envelope=sphere mode=0 steer=-1.000000 artificial_centering=false
step,time_s,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,loaded_contact_points,contact_manifolds
167,2.800000146,-34.805908203,-32.233520508,+5.014876366,-13.339667320,-1.147089958,+1.189133167,-0.081537202,-0.001892574,-87.319488525,+87.319488525,+240.592742920,+2.522436619,+0.921737731,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
168,2.816666814,-34.763732910,-32.083835602,+4.998147488,-13.329174995,-1.142093539,+1.184199572,-0.081487328,-0.001442499,-89.682983398,+89.682983398,+255.741973877,+2.497531414,+0.942392707,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
169,2.833333481,-34.778411865,-32.006160736,+4.982102871,-13.323852539,-1.136519313,+1.179909468,-0.081476100,-0.001472972,-91.803871155,+91.803871155,+266.016906738,+2.491808176,+0.962010920,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
170,2.850000149,-34.834007263,-32.004848480,+4.966218472,-13.324623108,-1.130542994,+1.176218033,-0.081498332,-0.001828756,-87.917373657,+93.242370605,+268.864257812,+2.510022640,+0.978896856,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
171,2.866666816,-34.906406403,-32.076480865,+4.949920654,-13.330612183,-1.124177694,+1.172904491,-0.081542030,-0.002522545,-69.761421204,+93.640998840,+264.609680176,+2.531722069,+0.990109324,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
172,2.883333484,-34.973411560,-32.211204529,+4.932898045,-13.341245651,-1.117617726,+1.169837952,-0.081597529,-0.003478814,-57.062583923,+93.045356750,+252.552139282,+2.555788279,+0.998375475,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
173,2.900000151,-35.024131775,-32.394504547,+4.915131092,-13.354485512,-1.111093521,+1.166824102,-0.081662744,-0.004699484,-48.710193634,+91.357307434,+235.011505127,+2.562583685,+1.005683303,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
174,2.916666819,-35.053863525,-32.609153748,+4.896901131,-13.368733406,-1.104765058,+1.163782835,-0.081736729,-0.006130364,-45.827705383,+88.901611328,+215.693344116,+2.547297716,+1.006393194,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
175,2.933333486,-35.067276001,-32.836254120,+4.878622532,-13.383119583,-1.099016190,+1.160732985,-0.081816256,-0.007583339,-47.894599915,+86.197067261,+195.533538818,+2.514337301,+1.008804679,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
176,2.950000154,-35.072338104,-33.057800293,+4.860636234,-13.397912025,-1.094135880,+1.157779932,-0.081898630,-0.008708376,-54.927433014,+83.374694824,+177.350936890,+2.463959932,+1.006712794,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
177,2.966666821,-35.051631927,-33.252498627,+4.837345600,-13.466464043,-1.087468982,+1.158349991,-0.081400476,-0.006157696,-80.829124451,+80.829124451,+107.532546997,+2.072665453,+1.006985068,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
178,2.983333489,-34.616035461,-33.395759583,+4.820098877,-13.398535728,-1.089310765,+1.148179293,-0.081942998,+0.001454275,-66.567581177,+71.054557800,+133.789840698,+1.619528294,+1.029734969,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
179,3.000000156,-34.891315460,-33.477630615,+4.817462921,-13.382308960,-1.093630433,+1.146109581,-0.081797868,+0.001534525,-74.730575562,+74.730575562,+103.730636597,+2.666949749,+1.037811995,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
180,3.016666824,-34.983966827,-33.511772156,+4.804152012,-13.417018890,-1.089200377,+1.146018744,-0.081852168,-0.002097111,-41.940990448,+70.522285461,+89.269592285,+2.645138741,+1.038635492,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
181,3.033333492,-35.054759979,-33.527629852,+4.774365425,-13.464536667,-1.075822711,+1.143098831,-0.082045600,-0.005523838,-43.697399139,+68.497741699,+161.361236572,+2.399152279,+0.986432433,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
182,3.050000159,-35.153812408,-33.507545471,+4.741270065,-13.599952698,-1.067068577,+1.147029638,-0.082192510,-0.016429875,-46.987648010,+78.590568542,+206.733367920,+2.265185118,+0.920794427,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
183,3.066666827,-35.315143585,-33.440406799,+4.717845917,-13.761372566,-1.065018177,+1.155442238,-0.082289375,-0.017412152,-33.973129272,+60.673339844,+225.080032349,+2.238634586,+0.915582180,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
184,3.083333494,-35.529235840,-33.336585999,+4.705448627,-13.889267921,-1.067162752,+1.163545609,-0.082312025,-0.008375250,-50.386013031,+62.508003235,+231.797637939,+2.328467846,+0.957460582,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
185,3.100000162,-35.707939148,-33.219078064,+4.696546555,-13.974314690,-1.070334315,+1.168744564,-0.082259580,+0.002440952,-88.451667786,+88.451667786,+234.765350342,+2.442446947,+1.008919716,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
186,3.116666829,-35.782566071,-33.114349365,+4.683853149,-14.004121780,-1.075282454,+1.168173790,-0.082253151,+0.007266615,-88.867149353,+88.867149353,+232.589111328,+2.509871006,+1.046952128,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
187,3.133333497,-35.691696167,-33.048637390,+4.664479256,-14.037423134,-1.070397854,+1.166221857,-0.082166195,+0.016038030,-88.562477112,+88.562477112,+231.880035400,+2.479317188,+1.062833428,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
188,3.150000164,-35.471027374,-33.023178101,+4.641301155,-14.111771584,-1.063142896,+1.166828156,-0.082036890,+0.017861005,-63.188003540,+63.188003540,+227.385070801,+2.393338442,+1.051401615,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
189,3.166666832,-35.213642120,-33.023231506,+4.618775368,-14.226254463,-1.056376100,+1.170982122,-0.081908390,+0.016089279,-62.738510132,+62.738510132,+213.417724609,+2.321510553,+1.031323910,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
190,3.183333499,-34.991935730,-33.031890869,+4.598992348,-14.340527534,-1.051921010,+1.175733566,-0.081795491,+0.014602289,-61.341773987,+61.341773987,+192.376495361,+2.286581755,+1.033515930,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
191,3.200000167,-34.826297760,-33.039581299,+4.581425667,-14.427088737,-1.048848629,+1.178619385,-0.081700429,+0.014542859,-59.237648010,+59.237648010,+172.591766357,+2.281333923,+1.054720998,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
192,3.216666834,-34.700847626,-33.046298981,+4.564496994,-14.480035782,-1.045123696,+1.178762674,-0.081635810,+0.014663640,-57.259178162,+57.259178162,+160.045684814,+2.268464565,+1.085343003,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
193,3.233333502,-34.597061157,-33.058544159,+4.547200203,-14.506349564,-1.040275335,+1.176523447,-0.081608519,+0.014159694,-56.004570007,+56.004570007,+154.522323608,+2.230783463,+1.114023685,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
194,3.250000170,-34.515247345,-33.083728790,+4.529794693,-14.516854286,-1.034924030,+1.172906399,-0.081612013,+0.013129607,-55.452232361,+55.452232361,+155.152114868,+2.164419174,+1.135488629,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
195,3.266666837,-34.468540192,-33.125652313,+4.513323307,-14.522228241,-1.029942989,+1.169092894,-0.081643611,+0.011987068,-55.515209198,+55.515213013,+158.591445923,+2.093369246,+1.152511954,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
196,3.283333505,-34.471302032,-33.183399200,+4.498454094,-14.530184746,-1.026386619,+1.165908098,-0.081691444,+0.011426296,-55.859146118,+55.859146118,+160.912918091,+2.045283556,+1.164381623,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
197,3.300000172,-34.521572113,-33.253059387,+4.484844208,-14.541420937,-1.024281621,+1.163319349,-0.081743047,+0.011851754,-56.091293335,+56.091293335,+160.174530029,+2.029646158,+1.176490784,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
198,3.316666840,-34.600109100,-33.329563141,+4.471433163,-14.554278374,-1.022906184,+1.160911560,-0.081794307,+0.011732817,-56.017456055,+56.017456055,+154.292495728,+2.046815634,+1.191409945,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
199,3.333333507,-34.681972504,-33.409141541,+4.457163811,-14.568623543,-1.021601677,+1.158398151,-0.081827030,+0.013056435,-55.429248810,+55.429248810,+148.660949707,+2.077719450,+1.199432731,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
200,3.350000175,-34.740932465,-33.485813141,+4.441585541,-14.582386017,-1.019756675,+1.155488491,-0.081856810,+0.013568986,-54.866096497,+54.866096497,+142.401397705,+2.099847078,+1.205120802,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
201,3.366666842,-34.764045715,-33.555046082,+4.424964905,-14.596447945,-1.017347574,+1.152324200,-0.081874296,+0.014150944,-54.240139008,+54.240139008,+136.218215942,+2.105103731,+1.207127810,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
202,3.383333510,-34.754837036,-33.612453461,+4.407984257,-14.612447739,-1.014683962,+1.149216652,-0.081882492,+0.014265601,-53.621822357,+53.621822357,+131.016479492,+2.091232061,+1.207766891,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
203,3.400000177,-34.722946167,-33.655540466,+4.391327858,-14.628362656,-1.011886716,+1.146176815,-0.081890687,+0.013522744,-53.101646423,+53.101646423,+126.258514404,+2.061645508,+1.212046504,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
204,3.416666845,-34.682136536,-33.684566498,+4.375401974,-14.644872665,-1.009348273,+1.143366814,-0.081891328,+0.012986563,-52.625850677,+52.625850677,+126.252082825,+2.031384945,+1.217501402,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
205,3.433333512,-34.644474030,-33.701408386,+4.360219955,-14.662960052,-1.007055998,+1.140870094,-0.081888869,+0.013041358,-52.625209808,+52.625209808,+128.678588867,+2.003170967,+1.223367810,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
206,3.450000180,-34.613220215,-33.709186554,+4.345545769,-14.681152344,-1.004740596,+1.138504982,-0.081887573,+0.012821846,-52.867858887,+52.867858887,+130.687911987,+1.980935335,+1.233004212,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
207,3.466666847,-34.589809418,-33.712356567,+4.331069946,-14.701910019,-1.002241373,+1.136389256,-0.081880555,+0.013018884,-53.068790436,+53.068790436,+131.090606689,+1.966724038,+1.242504835,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
208,3.483333515,-34.555667877,-33.713542938,+4.311927319,-14.742527008,-0.995303273,+1.134634495,-0.081574276,+0.017578345,-53.109062195,+53.109062195,+131.777297974,+1.705740929,+1.249221802,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
209,3.500000183,-33.945350647,-33.701435089,+4.297780037,-14.702640533,-0.987827063,+1.127713203,-0.081831500,+0.024941437,-53.177730560,+53.177730560,+126.326728821,+1.265233517,+1.264119267,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
210,3.516666850,-33.817520142,-33.667720795,+4.302103519,-14.623578072,-0.991095245,+1.122504711,-0.081535168,+0.022031849,-52.632671356,+52.632675171,+125.203567505,+1.920393586,+1.282960534,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
211,3.533333518,-33.671459198,-33.634025574,+4.301092148,-14.563924789,-0.991235673,+1.117459297,-0.081281610,+0.018304314,-52.520351410,+52.520355225,+110.681404114,+1.913082957,+1.300075531,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
212,3.550000185,-33.617134094,-33.605018616,+4.283689022,-14.499174118,-0.990421951,+1.107771397,-0.081277318,+0.019931648,-51.068141937,+51.068141937,+93.497924805,+1.805869699,+1.283488989,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
213,3.566666853,-33.670619965,-33.570678711,+4.258457661,-14.495339394,-0.981953502,+1.100942612,-0.081394389,+0.016577242,-49.349792480,+49.349792480,+84.699073792,+1.769232631,+1.265691519,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
214,3.583333520,-33.759952545,-33.525211334,+4.235076904,-14.556883812,-0.971319199,+1.099752426,-0.081506357,+0.009176683,-48.469909668,+48.469909668,+86.452964783,+1.746438384,+1.261979818,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
215,3.600000188,-33.902408600,-33.471630096,+4.219136715,-14.643185616,-0.964885294,+1.102399349,-0.081578001,+0.003546994,-68.103416443,+68.103416443,+95.071067810,+1.794155955,+1.272625208,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
216,3.616666855,-34.071338654,-33.428791046,+4.209143639,-14.705191612,-0.961159766,+1.104655743,-0.081643902,+0.003720056,-55.542434692,+69.309951782,+100.647880554,+1.878900886,+1.288155198,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
217,3.633333523,-34.207298279,-33.418224335,+4.200449944,-14.741888046,-0.957786083,+1.105250359,-0.081703067,+0.006605746,-50.244823456,+70.090705872,+112.199874878,+1.914745212,+1.293181419,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
218,3.650000190,-34.313140869,-33.452995300,+4.189392567,-14.790143967,-0.955124080,+1.106114388,-0.081746437,+0.007997368,-51.773647308,+71.707977295,+110.876533508,+1.916461468,+1.290998816,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
219,3.666666858,-34.413776398,-33.534961700,+4.175270081,-14.860139847,-0.952179492,+1.107843876,-0.081791297,+0.008671029,-54.166126251,+71.522712708,+121.399398804,+1.923840642,+1.294813156,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
220,3.683333525,-34.508533478,-33.652965546,+4.159462929,-14.939931870,-0.948334694,+1.109852314,-0.081843354,+0.009201126,-53.857410431,+72.995910645,+131.203414917,+1.933923602,+1.298580527,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
221,3.700000193,-34.575553894,-33.787872314,+4.143522739,-15.022897720,-0.943590581,+1.112028599,-0.081901103,+0.008355083,-53.776393890,+74.368476868,+142.048980713,+1.943231583,+1.299374819,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
222,3.716666861,-34.601139069,-33.923240662,+4.127992630,-15.100990295,-0.939471006,+1.113894463,-0.081939459,+0.006641522,-53.397155762,+75.886856079,+155.059326172,+1.951515913,+1.300359130,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
223,3.733333528,-34.584571838,-34.049816132,+4.112578869,-15.171143532,-0.936069131,+1.115139008,-0.081952468,+0.006030202,-52.616905212,+77.708305359,+167.417846680,+1.947118521,+1.303052664,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
224,3.750000196,-34.533760071,-34.162906647,+4.096961498,-15.230154991,-0.933481455,+1.115435600,-0.081956998,+0.005700903,-50.523208618,+79.438491821,+178.270599365,+1.924994707,+1.308470964,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
225,3.766666863,-34.462543488,-34.248897552,+4.081490993,-15.283944130,-0.931898594,+1.115340233,-0.082057700,-0.007503418,-20.956937790,+80.957885742,+201.805496216,+1.882043719,+1.290839672,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
226,3.783333531,-34.388381958,-34.298484802,+4.065836906,-15.326731682,-0.930463493,+1.114326477,-0.082016125,+0.004922938,-67.407920837,+84.252769470,+212.616897583,+1.832523227,+1.293624043,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
227,3.800000198,-34.332633972,-34.348411560,+4.050453663,-15.383996010,-0.929825544,+1.114463806,-0.081944741,+0.006191123,-77.741668701,+85.766365051,+197.145614624,+1.790939569,+1.321516752,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
228,3.816666866,-34.300037384,-34.376693726,+4.036431789,-15.420091629,-0.927867889,+1.113341808,-0.081957281,+0.004327476,-50.758720398,+83.600387573,+201.330444336,+1.765376329,+1.335946918,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
229,3.833333533,-34.292327881,-34.394298553,+4.023661613,-15.445135117,-0.925819397,+1.111711979,-0.081942007,+0.005891090,-56.366962433,+84.186264038,+200.634506226,+1.754563570,+1.353258252,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
230,3.850000201,-34.296756744,-34.400100708,+4.011175156,-15.466293335,-0.923356712,+1.109856606,-0.081928581,+0.005366169,-53.391921997,+84.088836670,+197.376586914,+1.756157994,+1.365440607,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
231,3.866666868,-34.293674469,-34.393276215,+3.998122215,-15.481710434,-0.920394897,+1.107403278,-0.081923798,+0.004848637,-49.964683533,+83.632720947,+194.758804321,+1.755748749,+1.372116208,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
232,3.883333536,-34.273971558,-34.379169464,+3.984373331,-15.497498512,-0.917336106,+1.104777336,-0.081904635,+0.004844530,-51.709922791,+83.266235352,+191.957641602,+1.747332573,+1.375368595,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
233,3.900000203,-34.249778748,-34.363555908,+3.970284224,-15.518259048,-0.914716542,+1.102419853,-0.081885509,+0.004209775,-51.503582001,+82.874069214,+190.415237427,+1.740395427,+1.381035328,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
234,3.916666871,-34.229560852,-34.352752686,+3.956326246,-15.538462639,-0.911983848,+1.100047112,-0.081866518,+0.004274621,-50.338951111,+82.658134460,+188.577453613,+1.732649922,+1.386717319,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
235,3.933333538,-34.212440491,-34.350208282,+3.942826509,-15.553730011,-0.908831835,+1.097425461,-0.081860848,+0.003445324,-47.759284973,+82.400840759,+188.219024658,+1.719959378,+1.395231962,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
236,3.950000206,-34.197875977,-34.358451843,+3.929861784,-15.564171791,-0.905452132,+1.094588757,-0.081861928,+0.002470302,-45.227413177,+82.350662231,+189.240600586,+1.705816507,+1.402850509,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
237,3.966666874,-34.187152863,-34.378486633,+3.917325020,-15.570755959,-0.902030408,+1.091581821,-0.081872381,+0.000852861,-41.727020264,+82.493682861,+192.667098999,+1.690550566,+1.413125515,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
238,3.983333541,-34.180248260,-34.411636353,+3.905089140,-15.574549675,-0.898594975,+1.088450909,-0.081880383,+0.000042742,-39.201362610,+82.973388672,+196.566009521,+1.673653007,+1.421196580,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
239,4.000000209,-34.176879883,-34.457229614,+3.893065929,-15.578325272,-0.895253837,+1.085376263,-0.081899278,-0.001091569,-36.149932861,+83.519241333,+202.208740234,+1.660190701,+1.429863691,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
