# schema=jv-steering-release-trace/v1
# commit=4b6eb953b64660b3eec43b66efcc3343635fa66f tree=bd34d9abfef39b6cefbaac149dd02a5088a46679 dirty=false build_type=Release
# envelope=torus mode=4 steer=+1.000000 artificial_centering=false
step,time_s,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,loaded_contact_points,contact_manifolds
74,1.250000065,-11.403185844,-11.979366302,+6.878163815,-11.375570297,-0.059446547,+1.383829355,-0.033650819,+0.094665006,-46.516857147,+46.516857147,+53.584697723,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,0,14
75,1.266666733,-11.222702026,-11.911560059,+6.854985237,-11.189167023,-0.088986441,+1.355977058,-0.033608597,-0.071236029,+45.358467102,+45.358470917,+71.573539734,+0.342883974,+0.245877773,+0.528674364,+0.000000000,-0.108084641,+0.000000000,+0.002956439,+0.000000000,5,14
76,1.283333400,-11.065686226,-11.963287354,+6.822147846,-11.088811874,-0.086572289,+1.337068796,-0.033769738,+0.006809998,-47.157352448,+47.157352448,+150.087600708,-0.010828326,+1.106407285,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,7,15
77,1.300000068,-11.007211685,-11.958958626,+6.811456203,-10.196907997,-0.173080161,+1.225194931,-0.033555832,+0.078847259,-77.012260437,+77.012260437,+27.806648254,+0.044320688,+0.011952361,+0.418292850,+0.000000000,-0.094443552,+0.000000000,+0.003140253,+0.000000000,3,13
78,1.316666735,-10.838736534,-11.788092613,+6.796235085,-9.641432762,-0.210660532,+1.154553175,-0.032801285,+0.040130731,-25.368564606,+42.780666351,+111.308692932,+0.019703344,+0.779630780,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,7,15
79,1.333333403,-10.713217735,-11.425863266,+6.770696640,-9.130346298,-0.243005767,+1.088168383,-0.031793244,+0.118079863,-51.130867004,+51.130870819,+40.370254517,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,0,14
80,1.350000070,-10.326612473,-10.948391914,+6.757790565,-8.782152176,-0.232499748,+1.044005871,-0.030758502,+0.031738799,-8.334908485,+44.037025452,+36.609352112,+0.000000000,+0.385387510,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,4,14
81,1.366666738,-10.022326469,-10.620491028,+6.748108387,-8.466992378,-0.225352779,+1.004537582,-0.030363284,+0.013038804,-43.660934448,+43.660934448,+81.774932861,-0.196019024,+1.006158352,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,10,14
82,1.383333405,-9.822687149,-10.348682404,+6.717040062,-7.717544556,-0.282350540,+0.910274029,-0.029708207,+0.102519885,-48.177490234,+48.177494049,+21.942253113,-0.048237972,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,4,14
83,1.400000073,-9.558759689,-10.049599648,+6.709343433,-7.392708778,-0.302822053,+0.870523453,-0.028660409,+0.038916126,-42.194225311,+42.194225311,+23.996055603,+0.000000000,+1.125355005,+0.000000000,-0.141146034,+0.000000000,-0.094381526,+0.000000000,-0.003075700,5,14
84,1.416666741,-9.311280251,-9.732881546,+6.715643883,-6.431964397,-0.326776505,+0.757074118,-0.028027475,+0.136571363,-42.399600983,+42.399604797,+67.912513733,+0.000000000,+0.014377446,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,1,15
85,1.433333408,-8.972883224,-9.304862022,+6.696136475,-6.065806866,-0.346093953,+0.711569071,-0.026567955,-0.000736467,-46.791252136,+46.791252136,+32.952468872,-0.213110477,+0.212822169,+0.000000000,+0.169062823,+0.000000000,-0.112938456,+0.000000000,-0.003837541,5,14
86,1.450000076,-8.780000687,-8.973203659,+6.674637794,-5.582296848,-0.333505571,+0.652371883,-0.026345294,+0.045579154,+18.139646530,+60.613342285,+81.182746887,-0.164186895,+1.195949554,+0.000000000,+0.005237204,+0.000000000,-0.078640245,+0.000000000,-0.002580326,10,15
87,1.466666743,-8.682002068,-8.705319405,+6.657306671,-5.187774658,-0.337233186,+0.604430199,-0.024937589,+0.119256482,-48.118274689,+48.118274689,+95.708953857,+0.000000000,+0.019220877,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,1,14
88,1.483333411,-8.351647377,-8.456881523,+6.641339302,-4.752479553,-0.340938956,+0.552142143,-0.024818420,+0.001488502,+49.570896149,+49.570896149,+53.104751587,+0.218183890,+0.394802958,+0.329992712,-0.001752145,-0.071517460,+0.007545845,+0.002272736,-0.000227104,6,14
89,1.500000078,-8.092947960,-8.202321053,+6.632655144,-4.188312531,-0.365330130,+0.485711575,-0.024098037,+0.082986265,-63.434661865,+63.434661865,+66.233055115,+0.000000000,+0.976135433,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,6,14
90,1.516666746,-7.862414837,-7.988816738,+6.625263214,-3.798586845,-0.341858208,+0.439885378,-0.022961151,+0.106669240,-46.623306274,+46.623306274,+105.505142212,+0.016660688,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,14
91,1.533333413,-7.591813087,-7.666332722,+6.607759476,-3.425676584,-0.375847220,+0.395545006,-0.022253864,+0.024038594,-38.676219940,+50.550514221,+26.619569778,-0.279334843,+0.352929950,+0.000000000,-0.064475052,+0.000000000,-0.041000471,+0.000000000,-0.001924289,8,14
92,1.550000081,-7.347264767,-7.364553928,+6.586972237,-3.132654667,-0.359163135,+0.360502958,-0.021416359,+0.083948500,-42.661956787,+42.661956787,+27.221727371,+0.000000000,+1.001663089,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,6,14
93,1.566666748,-7.074650764,-7.053410530,+6.576356411,-2.652801991,-0.352900863,+0.304703951,-0.020306945,+0.109775767,-42.722171783,+42.722171783,+75.198959351,+0.036155656,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,15
94,1.583333416,-6.708746910,-6.714657307,+6.549084663,-2.631829739,-0.354346156,+0.301038027,-0.019193824,+0.021710727,-47.519897461,+47.519897461,+13.587692261,+0.000000000,+0.304607898,+0.000000000,-0.053975992,+0.000000000,-0.012805349,+0.000000000,-0.000418242,4,14
95,1.600000083,-6.370478153,-6.426321507,+6.534000397,-2.110532761,-0.338540614,+0.240793705,-0.018963214,+0.058923882,-41.358764648,+41.358768463,+28.418386459,+0.276797891,+0.851310611,+0.077966236,+0.000000000,-0.020691169,+0.000000000,+0.000672002,+0.000000000,9,14
96,1.616666751,-6.158032417,-6.069582462,+6.529229641,-1.880329370,-0.351176947,+0.214352846,-0.017444013,+0.101909831,-42.841838837,+42.841838837,+30.654182434,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,0,14
97,1.633333419,-5.854104042,-5.790440559,+6.509969711,-1.658642054,-0.322197497,+0.188508272,-0.016989227,+0.028017318,-43.065418243,+43.065418243,+105.352325439,+0.000000000,+0.298358321,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,4,14
98,1.650000086,-5.687374592,-5.467349529,+6.481405258,-1.297310829,-0.331434429,+0.146779299,-0.016413186,+0.037054688,-50.535232544,+50.535232544,+14.639111519,-0.274220675,+0.430911869,+0.172802478,+0.000000000,-0.048246063,+0.000000000,+0.001740123,+0.000000000,8,14
99,1.666666754,-5.525976658,-5.136960506,+6.457765102,-1.295201659,-0.308632672,+0.146006107,-0.015175204,+0.048840266,-41.463912964,+41.463912964,+47.805473328,+0.000000000,+0.505879402,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,3,15
100,1.683333421,-5.242544651,-4.889418125,+6.436283112,-1.059988976,-0.284734160,+0.119086742,-0.014761203,+0.035284691,-44.780544281,+44.780548096,+124.074287415,-0.006761283,+0.435961455,+0.393755794,+0.000000000,-0.133796841,+0.000000000,+0.004245373,+0.000000000,5,13
101,1.700000089,-5.027703285,-4.548148155,+6.420833588,-0.788177252,-0.306559592,+0.088332415,-0.013993144,+0.040189199,-52.407428741,+52.407428741,+12.918468475,-0.333560288,+0.475307465,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,8,15
102,1.716666756,-4.784128666,-4.245251179,+6.402838707,-0.862162709,-0.266266227,+0.096354485,-0.012917465,+0.051062509,-41.291847229,+41.291847229,+91.731384277,+0.000000000,+0.518555105,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,3,14
103,1.733333424,-4.502804756,-3.992108822,+6.388314247,-0.624438524,-0.256024241,+0.069625854,-0.012427653,+0.035476919,-49.173137665,+49.173137665,+108.653961182,-0.073990874,+0.494442046,+0.347206354,+0.000000000,-0.115697153,+0.000000000,+0.003652607,+0.000000000,7,14
104,1.750000091,-4.373794079,-3.706984282,+6.377561092,-0.510647297,-0.260942698,+0.056841373,-0.011725612,+0.051474806,-50.865394592,+50.865394592,+24.323398590,-0.677855849,+0.502746701,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,8,14
105,1.766666759,-4.212560654,-3.469041109,+6.356729031,-0.607454836,-0.237474129,+0.067397118,-0.010934247,+0.031502191,-42.432334900,+42.432338715,+128.337097168,+0.000000000,+0.540078163,+0.000000000,-0.097916178,+0.000000000,+0.026307523,+0.000000000,-0.000870515,3,14
106,1.783333426,-4.025956631,-3.290952682,+6.343900681,-0.241563201,-0.224927500,+0.026746511,-0.010687890,+0.088428758,-52.833709717,+52.833709717,+86.341354370,-0.162879989,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,4,14
107,1.800000094,-3.811655998,-3.208677053,+6.323246956,-0.512991965,-0.200953320,+0.056616068,-0.009494059,+0.006477182,-48.634136200,+48.634136200,+72.569923401,-0.572229147,+0.041259982,+0.084667549,-0.220870808,-0.071743608,+0.051049534,+0.002252145,-0.001482952,8,14
108,1.816666761,-3.629350662,-3.062951088,+6.298995018,-0.514591753,-0.198166639,+0.056574821,-0.009585055,-0.016579162,+44.513534546,+66.159790039,+45.411003113,-0.004731338,+0.569753945,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,4,15
109,1.833333429,-3.493560076,-2.939135313,+6.279888153,-0.391944945,-0.159039333,+0.042959690,-0.009239815,+0.043726072,-44.541099548,+44.541099548,+56.889568329,-0.117767274,+0.418013304,+0.032995392,+0.000000000,-0.088284478,+0.000000000,+0.002916022,+0.000000000,6,13
110,1.850000096,-3.455752373,-2.839084625,+6.258233070,-0.576792359,-0.152785659,+0.063003302,-0.008806333,+0.021152049,-45.688957214,+45.688957214,+29.981330872,-0.702302814,+0.428880125,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,9,15
111,1.866666764,-3.406048059,-2.763645172,+6.242840767,-0.628147244,-0.142584071,+0.068444490,-0.008753119,+0.009016586,-2.710813761,+42.998134613,+129.239562988,+0.000000000,+0.436660230,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,3,14
112,1.883333432,-3.381224632,-2.709463835,+6.233348846,-0.659704089,-0.130015656,+0.071774006,-0.008705705,-0.002740421,-74.093536377,+74.093536377,+79.434143066,-0.163176954,+0.413442433,-0.001043063,+0.000000000,-0.012040213,+0.000000000,+0.000418912,+0.000000000,6,14
113,1.900000099,-3.344111443,-2.612173796,+6.222819805,-0.686386406,-0.132138073,+0.074551105,-0.008442509,+0.014199369,-67.120773315,+67.120773315,+39.137821198,-0.652671754,+0.486151993,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,9,14
114,1.916666767,-3.238460779,-2.475098610,+6.201207638,-0.869434178,-0.103977300,+0.094107389,-0.007939273,+0.031067366,-43.913780212,+43.913780212,+150.432418823,+0.000000000,+0.511294603,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,14
115,1.933333434,-3.094070196,-2.330427408,+6.186820507,-0.882285535,-0.101042971,+0.095277071,-0.007694842,-0.003717242,-52.895591736,+55.043243408,+106.574447632,-0.207809061,+0.409402490,+0.029990096,-0.060080685,-0.061456595,+0.013473067,+0.001872781,-0.000440264,8,14
116,1.950000102,-3.065167427,-2.230696917,+6.175395966,-0.798043728,-0.095773980,+0.086019516,-0.007541123,+0.058421295,-70.920417786,+70.920417786,+62.265457153,-0.904466033,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,6,14
117,1.966666769,-2.938937426,-2.218106508,+6.161200047,-0.997145355,-0.091889575,+0.107237101,-0.006995581,-0.022834847,-2.372660398,+46.226547241,+192.571655273,+0.000000000,+0.080697432,+0.000000000,-0.087808289,+0.000000000,+0.021965798,+0.000000000,-0.000678182,2,14
118,1.983333437,-2.854845762,-2.178485632,+6.142026901,-1.037712574,-0.083331995,+0.111253500,-0.007281739,-0.017682679,+5.145037174,+59.257164001,+45.944427490,-0.276195258,+0.593314826,+0.008778080,+0.000000000,-0.003981933,+0.000000000,+0.000128209,+0.000000000,8,14
119,2.000000104,-2.904489756,-2.233978987,+6.123614311,-0.948985457,-0.082668573,+0.101434231,-0.007233539,+0.047350287,-44.594444275,+44.594444275,+43.344917297,-0.901341081,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,6,14
120,2.016666772,-2.849783182,-2.295212269,+6.103334427,-1.084435582,-0.080917701,+0.115531445,-0.007037350,-0.021425324,+44.334491730,+44.334491730,+125.786575317,+0.000000000,+0.306213558,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,14
121,2.033333439,-2.820242405,-2.345108747,+6.089638710,-1.074971199,-0.076683246,+0.114265919,-0.007245309,-0.012524155,-29.179986954,+52.578659058,+37.081558228,-0.259551644,+0.439248502,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,7,14
122,2.050000107,-2.823520184,-2.269977808,+6.080266476,-0.923954546,-0.092869021,+0.098059177,-0.007138600,+0.022516783,-43.708156586,+43.708156586,+14.589879990,-0.481834620,+0.558207095,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,7,14
123,2.066666774,-2.773657560,-2.133344889,+6.065181255,-1.016573429,-0.079199925,+0.107623100,-0.006615776,+0.025786955,-41.458988190,+41.458988190,+77.820861816,-0.482846081,+0.411161214,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,9,14
124,2.083333442,-2.718147278,-1.964707494,+6.045626640,-1.083827496,-0.087319836,+0.114374876,-0.006442627,+0.007043363,-47.782085419,+47.782085419,+82.339698792,-0.534778714,+0.389299631,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,9,14
125,2.100000110,-2.650462389,-1.756478429,+6.031966209,-0.917676628,-0.099617049,+0.096619129,-0.006215139,+0.037321035,-67.527557373,+67.527557373,+90.035583496,-0.555492342,+0.444140077,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,9,14
126,2.116666777,-2.592713594,-1.566860199,+6.017357349,-0.999591708,-0.087782666,+0.104990482,-0.005666440,+0.037113246,-49.003559113,+49.003559113,+111.980667114,-0.533200800,+0.519453526,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,9,14
127,2.133333445,-2.528197050,-1.398427486,+5.998273373,-0.992389739,-0.094405226,+0.103903294,-0.005445196,+0.024988513,-51.198066711,+51.198066711,+118.078155518,-0.485448867,+0.493119895,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,9,14
128,2.150000112,-2.476285219,-1.238634229,+5.981314659,-0.923058271,-0.098966748,+0.096369743,-0.005207658,+0.033421658,-51.807815552,+51.807815552,+114.729835510,-0.485530794,+0.490684599,+0.000000000,-0.002060876,+0.000000000,+0.002867141,+0.000000000,-0.000096501,9,14
129,2.166666780,-2.401146889,-1.104562998,+5.967949867,-0.932362914,-0.094317876,+0.097123861,-0.005000250,+0.018870221,-16.148782730,+51.472984314,+121.040985107,-0.517102957,+0.541087449,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,9,14
130,2.183333447,-2.336673737,-1.067299128,+5.960657120,-0.759407103,-0.102249779,+0.079008102,-0.004731781,+0.062144067,-52.104099274,+52.104099274,+159.027374268,-0.496753126,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,6,14
131,2.200000115,-2.206292868,-1.044048905,+5.945875168,-0.793650866,-0.096817188,+0.082366467,-0.004665747,+0.003557615,+50.051628113,+55.902736664,+97.137527466,-0.471714646,+0.262669265,+0.000000000,-0.026243398,+0.000000000,+0.028231997,+0.000000000,-0.000841687,10,14
132,2.216666782,-2.136019230,-1.060446858,+5.926077843,-0.746139884,-0.093155861,+0.077177286,-0.004523013,+0.011539199,+23.553871155,+69.599250793,+57.138507843,-0.471923113,+0.563650489,+0.000000000,-0.055186309,+0.000000000,+0.087550476,+0.000000000,-0.002636674,12,15
133,2.233333450,-2.116983414,-1.155353785,+5.907063961,-0.616210639,-0.081466414,+0.063532352,-0.004526207,+0.066325314,-45.713851929,+45.713851929,+116.634101868,-0.532040536,+0.010034744,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,7,15
134,2.250000117,-2.050759315,-1.254328966,+5.896003723,-0.698717773,-0.092419304,+0.071904898,-0.004778307,-0.060979988,+51.663410187,+51.663410187,+59.701644897,-0.496401042,+0.142800823,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,9,14
135,2.266666785,-2.046159506,-1.339331031,+5.882923126,-0.619456410,-0.081522077,+0.063606024,-0.004960624,+0.000941314,-38.819080353,+45.970165253,+15.833235741,-0.482284606,+0.469411343,+0.000000000,-0.000095983,+0.000000000,+0.000091689,+0.000000000,-0.000002677,9,14
136,2.283333452,-2.048831463,-1.394103646,+5.870027542,-0.601241112,-0.080985472,+0.061600208,-0.004858325,+0.019208193,-55.835952759,+58.216651917,+22.281763077,-0.550483882,+0.547038615,+0.000000000,-0.003155212,+0.000000000,+0.003303110,+0.000000000,-0.000097674,9,14
137,2.300000120,-2.011924744,-1.407750845,+5.857751846,-0.593274236,-0.080245323,+0.060656786,-0.004805574,+0.014846729,-12.436436653,+42.228176117,+41.727329254,-0.491101146,+0.456966400,+0.000000000,-0.038407903,+0.000000000,+0.031278457,+0.000000000,-0.000955160,7,14
138,2.316666787,-1.994497538,-1.345520735,+5.847569942,-0.559206545,-0.077204458,+0.057074070,-0.004784016,+0.017084207,-44.172733307,+44.172733307,+30.691408157,-0.653288960,+0.518845201,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,9,14
139,2.333333455,-1.983093262,-1.286307573,+5.837966919,-0.588647068,-0.074962281,+0.059980392,-0.004635596,+0.025300499,-40.423019409,+43.069141388,+55.796859741,-0.659911990,+0.432918310,+0.000000000,-0.008106057,+0.000000000,+0.018013541,+0.000000000,-0.000594564,9,14
140,2.350000123,-1.966919184,-1.194432855,+5.826257706,-0.591358542,-0.071320496,+0.060135841,-0.004479730,+0.047081809,-45.579681396,+45.579685211,+50.255088806,-0.668587923,+0.484203100,+0.000000000,-0.028715000,+0.000000000,+0.035784237,+0.000000000,-0.001200678,9,15
141,2.366666790,-1.925605655,-1.100385427,+5.814503193,-0.487652540,-0.072524011,+0.049489260,-0.004244753,+0.043986335,-45.025505066,+45.025508881,+64.835189819,-0.572382212,+0.504409671,+0.002963867,-0.008897290,-0.013644402,+0.023065312,+0.000463361,-0.000771829,9,15
142,2.383333458,-1.900663495,-1.035839200,+5.809799194,-0.599463701,-0.061363466,+0.060787916,-0.003970521,+0.013776558,-46.483520508,+46.483520508,+67.535827637,-0.635865450,+0.506802022,-0.000557168,-0.054072518,-0.021154504,+0.060624674,+0.000720297,-0.001997308,9,15
143,2.400000125,-1.891536713,-1.002371073,+5.792663097,-0.509890378,-0.066457205,+0.051551819,-0.003945249,+0.063361742,-46.753582001,+46.753582001,+86.049079895,-0.644978821,+0.000000000,+0.002598990,+0.000000000,-0.030054351,+0.000000000,+0.001020194,+0.000000000,6,14
144,2.416666793,-1.810873032,-0.972619951,+5.775345325,-0.652596116,-0.078137226,+0.065783739,-0.003784537,-0.027902285,+48.604907990,+48.604907990,+75.277511597,-0.608924270,+0.129554927,+0.007556504,-0.103360057,-0.025258482,+0.043853696,+0.000829760,-0.001429829,8,14
145,2.433333460,-1.756698251,-0.899942696,+5.756499767,-0.563179135,-0.073485292,+0.056584358,-0.003776725,+0.028416835,-30.623600006,+47.527751923,+38.618312836,-0.596896887,+0.456490785,+0.019411488,-0.056744318,-0.086409353,+0.047414854,+0.002899020,-0.001580606,9,15
146,2.450000128,-1.720279694,-0.811024606,+5.739625931,-0.555870056,-0.072530776,+0.055686235,-0.003688434,+0.010179237,-27.998119354,+43.861831665,+61.705177307,-0.672176063,+0.463144124,+0.000000000,-0.010287110,+0.000000000,+0.019754983,+0.000000000,-0.000662451,7,15
147,2.466666795,-1.678055406,-0.759749413,+5.726758957,-0.566955209,-0.072415769,+0.056669474,-0.003543857,+0.009088906,-46.170516968,+46.170516968,+62.210628510,-0.784080982,+0.439944148,+0.000000000,-0.009912129,+0.000000000,+0.053674366,+0.000000000,-0.001707960,7,15
148,2.483333463,-1.668928623,-0.712590635,+5.716895580,-0.557537615,-0.072590254,+0.055632114,-0.003372902,+0.044951096,-64.709487915,+64.709487915,+48.498565674,-0.678786159,+0.508789718,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,8,16
149,2.500000130,-1.639553189,-0.635893643,+5.706475258,-0.592305422,-0.061478648,+0.058993816,-0.003360232,+0.014119823,+5.784877300,+44.849857330,+47.010971069,-0.575486362,+0.538119376,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,8,15
150,2.516666798,-1.622540593,-0.630801260,+5.694793701,-0.584228456,-0.056833874,+0.058070183,-0.003278968,+0.009835873,-35.181823730,+44.701095581,+51.628837585,-0.557726026,+0.538877368,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,10,14
151,2.533333465,-1.594261646,-0.629014909,+5.683235168,-0.550430536,-0.051107883,+0.054599524,-0.003267488,+0.009781326,-30.514623642,+63.228034973,+58.701320648,-0.524180412,+0.511396170,+0.000960940,+0.000000000,-0.007352651,+0.000000000,+0.000244309,+0.000000000,10,14
152,2.550000133,-1.589278340,-0.616765559,+5.671633244,-0.525943756,-0.046986833,+0.052063942,-0.003165829,+0.023172291,-64.218185425,+64.218185425,+54.279994965,-0.581710398,+0.541357696,+0.005111457,-0.003285192,-0.026596207,+0.026796937,+0.000910108,-0.000873143,11,14
153,2.566666801,-1.596934795,-0.596177220,+5.659626961,-0.526757717,-0.046575487,+0.052034140,-0.003065325,+0.031412583,-23.925048828,+45.428001404,+50.687660217,-0.582427144,+0.513217926,-0.000257065,-0.027028471,+0.000403012,+0.068390220,+0.000013967,-0.002235470,12,14
154,2.583333468,-1.593362927,-0.579631686,+5.646088600,-0.505855620,-0.040351283,+0.049849749,-0.003073048,+0.047431462,-45.068763733,+45.068767548,+51.617851257,-0.543487370,+0.590674996,+0.016929084,-0.009647448,-0.070356376,+0.047922157,+0.002575028,-0.001555243,12,14
155,2.600000136,-1.581131101,-0.567633867,+5.631607056,-0.490798950,-0.041004237,+0.048241854,-0.002976158,+0.028703468,-28.538064957,+45.161785126,+49.622718811,-0.623017311,+0.574438393,+0.006838755,+0.000000000,-0.053461857,+0.000000000,+0.001805031,+0.000000000,10,15
156,2.616666803,-1.559764028,-0.540436029,+5.617385864,-0.517159998,-0.039389692,+0.050704718,-0.003023510,+0.003098822,+11.747144699,+44.962272644,+24.887941360,-0.641959667,+0.565076351,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,8,16
157,2.633333471,-1.549203515,-0.528865993,+5.605119705,-0.494312227,-0.037774418,+0.048358679,-0.003023469,+0.004636106,-18.791818619,+59.484310150,+11.855899811,-0.662034631,+0.559893906,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,10,15
158,2.650000138,-1.533550382,-0.550557852,+5.593271255,-0.519577563,-0.036869660,+0.050723076,-0.002833248,+0.027825251,-57.659824371,+57.659824371,+37.013427734,-0.635327160,+0.506323218,+0.000000000,-0.003365003,+0.000000000,+0.026768057,+0.000000000,-0.000862457,8,14
159,2.666666806,-1.486200571,-0.512840927,+5.582975388,-0.516476810,-0.032867253,+0.050327539,-0.002889330,-0.001578695,+42.612216949,+43.701343536,+36.949535370,-0.599236369,+0.547370374,+0.000087774,+0.003093884,-0.009800923,-0.008231433,+0.000319578,-0.000272763,12,14
160,2.683333473,-1.470175505,-0.525006294,+5.571727276,-0.470886081,-0.034898158,+0.045792341,-0.002682201,+0.035279058,-58.604949951,+61.172935486,+42.999046326,-0.616442919,+0.542964995,+0.006504189,-0.014155034,-0.044527937,+0.029621365,+0.001504932,-0.001702700,12,14
161,2.700000141,-1.452227116,-0.513536096,+5.560992718,-0.414385915,-0.028239094,+0.040220022,-0.002708629,+0.043543898,-44.299903870,+44.299903870,+41.830482483,-0.632797956,+0.597667754,+0.034928046,+0.000843310,-0.040565889,+0.005069842,+0.002967967,-0.000165562,11,15
162,2.716666808,-1.454881907,-0.493239462,+5.553617001,-0.517726362,-0.026344890,+0.050184011,-0.002686237,-0.001774300,+18.673995972,+44.183048248,+24.336551666,-0.649966836,+0.568986356,+0.008935975,+0.000000000,-0.064177036,+0.000000000,+0.002164426,+0.000000000,10,15
163,2.733333476,-1.433205485,-0.498746574,+5.534873009,-0.435499877,-0.028058605,+0.042070866,-0.002846831,+0.008760587,+59.407112122,+59.407115936,+48.621025085,-0.691932738,+0.516668260,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,8,15
164,2.750000143,-1.419247866,-0.488881767,+5.515498161,-0.449370444,-0.031303640,+0.043258905,-0.002810590,+0.002113735,-4.221126080,+62.806941986,+30.590610504,-0.764088690,+0.479501545,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,8,15
165,2.766666811,-1.422632813,-0.467539430,+5.500971794,-0.446087420,-0.037492443,+0.042829752,-0.002744076,+0.009389920,+13.797850609,+60.282680511,+24.449846268,-0.586530149,+0.484531313,+0.000000000,+0.005615821,+0.000000000,-0.031159589,+0.000000000,-0.001032942,10,14
166,2.783333478,-1.415178657,-0.483132809,+5.489646435,-0.486724705,-0.038096223,+0.046635389,-0.002656697,+0.006004163,-40.181514740,+59.422977448,+61.211776733,-0.617521107,+0.576468945,+0.003735835,-0.000102527,-0.020022560,-0.025792845,+0.001307465,-0.002064871,12,14
