# schema=jv-steering-release-trace/v1
# commit=4b6eb953b64660b3eec43b66efcc3343635fa66f tree=bd34d9abfef39b6cefbaac149dd02a5088a46679 dirty=false build_type=Release
# envelope=b3Wheel mode=5 steer=+0.400000 artificial_centering=false
step,time_s,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,loaded_contact_points,contact_manifolds
90,1.516666746,+0.167027533,+0.777731717,+12.168163300,+0.065844618,+0.065693438,-0.013983727,+0.001257211,+0.051074903,-44.525497437,+44.525497437,+30.177448273,-0.972964287,+1.314457059,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
91,1.533333413,+0.150969371,+0.736283779,+12.164398193,+0.058772266,+0.059519835,-0.012477875,+0.001305929,+0.059035100,-43.017745972,+43.017745972,+31.772766113,-0.972450554,+1.002430558,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
92,1.550000081,+0.154090881,+0.720415413,+12.160237312,+0.064395703,+0.053955566,-0.013667107,+0.001191304,+0.058404393,-43.177276611,+43.177276611,+29.883216858,-0.969893336,+1.322690368,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
93,1.566666748,+0.179240108,+0.709216893,+12.155607224,+0.070160568,+0.047524747,-0.014884949,+0.001225677,+0.060909830,-42.988323212,+42.988323212,+36.956214905,-0.962173820,+0.997081876,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
94,1.583333416,+0.206626117,+0.723541260,+12.151360512,+0.087308638,+0.043749049,-0.018516541,+0.001198009,+0.062547684,-43.695621490,+43.695621490,+29.905265808,-0.968077183,+1.306756735,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
95,1.600000083,+0.229780495,+0.740160465,+12.147275925,+0.105555862,+0.037166771,-0.022378922,+0.001366170,+0.063883580,-42.990528107,+42.990528107,+29.621282578,-0.966170549,+1.003871918,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
96,1.616666751,+0.250353396,+0.767194271,+12.143325806,+0.135072216,+0.033122815,-0.028627396,+0.001310672,+0.062460136,-42.962127686,+42.962127686,+30.256208420,-0.961528659,+1.305608869,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
97,1.633333419,+0.253761649,+0.811045647,+12.138724327,+0.174618572,+0.030942503,-0.036994934,+0.001374254,+0.070789762,-43.025619507,+43.025619507,+30.741899490,-0.969694495,+1.312180281,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
98,1.650000086,+0.258007109,+0.836600304,+12.134185791,+0.183253229,+0.028961403,-0.038809776,+0.001508228,+0.061889034,-43.074188232,+43.074188232,+49.176956177,-0.952863276,+0.996077895,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
99,1.666666754,+0.263263077,+0.844757318,+12.130138397,+0.200895652,+0.029913925,-0.042531967,+0.001378265,+0.056904133,-44.917694092,+44.917694092,+31.320562363,-0.966531336,+1.293919325,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
100,1.683333421,+0.251534969,+0.850425065,+12.125240326,+0.222981378,+0.031126399,-0.047188759,+0.001297548,+0.055839270,-43.132057190,+43.132057190,+29.434637070,-0.967073560,+1.287281871,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
101,1.700000089,+0.232150510,+0.832598746,+12.119461060,+0.234863937,+0.030297175,-0.049679756,+0.001272301,+0.057802074,-42.943462372,+42.943462372,+38.485103607,-0.977849960,+1.309713960,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
102,1.716666756,+0.211762354,+0.803106964,+12.115267754,+0.233231395,+0.031988747,-0.049317360,+0.001262749,+0.056349024,-43.848510742,+43.848510742,+41.094261169,-0.970093548,+1.278634071,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
103,1.733333424,+0.186613142,+0.781448483,+12.111780167,+0.233479008,+0.033390980,-0.049355507,+0.001211864,+0.058073219,-44.109424591,+44.109424591,+36.303127289,-0.979329109,+1.274980664,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
104,1.750000091,+0.159500301,+0.767082334,+12.107830048,+0.233744726,+0.035387803,-0.049395561,+0.001187763,+0.061285328,-43.630313873,+43.630313873,+36.510169983,-0.981421947,+1.289124966,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
105,1.766666759,+0.138790995,+0.752802908,+12.103517532,+0.230306730,+0.036587738,-0.048651695,+0.001174013,+0.061442144,-43.651012421,+43.651016235,+37.870559692,-0.979983091,+1.288175106,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
106,1.783333426,+0.132350147,+0.714803576,+12.099567413,+0.210561544,+0.034758274,-0.044466019,+0.001222454,+0.054890607,-43.787055969,+43.787055969,+45.374374390,-0.978650272,+0.985069811,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
107,1.800000094,+0.140153706,+0.650193036,+12.096450806,+0.187054589,+0.033238828,-0.039491653,+0.001135117,+0.049625907,-44.537437439,+44.537437439,+31.122972488,-0.978562951,+0.964181840,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
108,1.816666761,+0.140822768,+0.606128097,+12.093211174,+0.180196226,+0.036194459,-0.038033485,+0.000999780,+0.058510270,-43.112297058,+43.112297058,+30.068120956,-0.988412499,+1.295713902,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
109,1.833333429,+0.144371241,+0.575178862,+12.088900566,+0.161773935,+0.036022540,-0.034132957,+0.001028733,+0.058576975,-43.006813049,+43.006813049,+27.817077637,-0.982884824,+1.000341415,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
110,1.850000096,+0.146109670,+0.550128400,+12.084848404,+0.133700192,+0.033159487,-0.028200150,+0.001042333,+0.051362574,-42.781707764,+42.781707764,+25.676111221,-0.986441553,+0.969732463,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
111,1.866666764,+0.140577018,+0.531568706,+12.080745697,+0.114215270,+0.032103471,-0.024082184,+0.001000293,+0.052394543,-42.567611694,+42.567611694,+24.168367386,-0.982238770,+0.985475183,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
112,1.883333432,+0.121004812,+0.526127636,+12.076359749,+0.095388949,+0.031081520,-0.020105362,+0.000984964,+0.054003466,-42.416835785,+42.416835785,+24.369182587,-0.989120245,+0.986172557,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
113,1.900000099,+0.090186782,+0.530445039,+12.071832657,+0.077102043,+0.029729495,-0.016244888,+0.000959071,+0.053626761,-42.436920166,+42.436920166,+25.597484589,-0.985198319,+0.984966636,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
114,1.916666767,+0.056281418,+0.537699878,+12.067390442,+0.061028771,+0.028695241,-0.012853622,+0.000917419,+0.053392138,-42.559749603,+42.559749603,+31.398601532,-0.981767893,+0.982998729,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
115,1.933333434,+0.024667531,+0.541535556,+12.063200951,+0.048647925,+0.027410105,-0.010242462,+0.000856931,+0.053187519,-43.139862061,+43.139862061,+34.231590271,-0.978452921,+0.983392000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
116,1.950000102,-0.002605750,+0.542731047,+12.058948517,+0.035810068,+0.025297992,-0.007536888,+0.000744305,+0.043903638,-43.423160553,+43.423160553,+29.059139252,-0.979079068,+0.982050717,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
117,1.966666769,-0.034571402,+0.535677135,+12.054117203,+0.036676630,+0.025464704,-0.007716179,+0.000619288,+0.054459799,-42.905914307,+42.905914307,+25.518629074,-0.982700229,+1.286944389,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
118,1.983333437,-0.067315757,+0.504738688,+12.050497055,+0.026453560,+0.024314040,-0.005563736,+0.000663666,+0.056501608,-42.551864624,+42.551864624,+38.226364136,-0.979764223,+1.034805417,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,3,2
119,2.000000104,-0.097085595,+0.497388929,+12.046991348,+0.027785681,+0.025205221,-0.005842209,+0.000480463,+0.054654162,-43.822635651,+43.822635651,+30.295295715,-0.980574191,+1.339483023,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
120,2.016666772,-0.126954451,+0.490872741,+12.042479515,+0.026344124,+0.023392873,-0.005537033,+0.000574572,+0.059467267,-43.029529572,+43.029529572,+39.214614868,-0.974213958,+0.972997010,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
121,2.033333439,-0.140970379,+0.489291877,+12.037627220,+0.030680628,+0.022872036,-0.006445885,+0.000442895,+0.056371797,-43.921463013,+43.921463013,+29.912076950,-0.970857918,+1.303381443,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
122,2.050000107,-0.149631113,+0.478564441,+12.032795906,+0.030479517,+0.020443911,-0.006401062,+0.000532445,+0.059142422,-42.991203308,+42.991207123,+36.879657745,-0.967641592,+0.985057712,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
123,2.066666774,-0.141933456,+0.450723261,+12.028703690,+0.023389813,+0.017096892,-0.004910469,+0.000491110,+0.052857995,-43.687965393,+43.687965393,+28.883245468,-0.970651031,+0.979148388,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
124,2.083333442,-0.135615200,+0.437672108,+12.024835587,+0.035689004,+0.018363960,-0.007490158,+0.000379846,+0.061597880,-42.888320923,+42.888324738,+30.390077591,-0.968970060,+1.292153478,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
125,2.100000110,-0.134904727,+0.436271876,+12.020381927,+0.038588770,+0.017001716,-0.008095741,+0.000527198,+0.062057655,-43.039009094,+43.039009094,+30.742532730,-0.973956406,+0.999243498,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
126,2.116666777,-0.117996581,+0.427328587,+12.015949249,+0.036442976,+0.013439160,-0.007642746,+0.000523529,+0.053424336,-43.074253082,+43.074253082,+29.932340622,-0.969353199,+0.965503871,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
127,2.133333445,-0.100408524,+0.415804863,+12.012472153,+0.043153811,+0.012024148,-0.009047508,+0.000487251,+0.055930264,-42.993232727,+42.993232727,+25.738779068,-0.960731149,+0.981619358,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
128,2.150000112,-0.094404526,+0.428467482,+12.008605957,+0.062319461,+0.013761207,-0.013061523,+0.000439348,+0.064322770,-42.573879242,+42.573879242,+30.108707428,-0.967587054,+1.293115973,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
129,2.166666780,-0.097539693,+0.450810909,+12.003960609,+0.067123130,+0.011950274,-0.014062881,+0.000591831,+0.061563578,-43.010871887,+43.010871887,+29.828308105,-0.975465834,+1.003313780,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
130,2.183333447,-0.092809908,+0.454436004,+11.999581337,+0.063104011,+0.009556052,-0.013216019,+0.000590706,+0.053606637,-42.982830048,+42.982830048,+34.423721313,-0.967647910,+0.956562281,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
131,2.200000115,-0.088892661,+0.443783015,+11.995764732,+0.066954903,+0.009578497,-0.014018059,+0.000524255,+0.054755624,-43.442371368,+43.442371368,+28.017505646,-0.965327919,+0.976366460,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
132,2.216666782,-0.096699513,+0.448986620,+11.991908073,+0.083712548,+0.012594268,-0.017520905,+0.000440813,+0.062361304,-42.801746368,+42.801750183,+30.552967072,-0.975392401,+1.287896395,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
133,2.233333450,-0.116363928,+0.447132826,+11.987826347,+0.084547825,+0.011749829,-0.017689705,+0.000496661,+0.056652203,-43.055294037,+43.055297852,+30.805156708,-0.979981005,+0.992454469,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
134,2.250000117,-0.124762043,+0.433975279,+11.983654022,+0.074933574,+0.009279422,-0.015672684,+0.000508275,+0.049390364,-43.080516815,+43.080516815,+38.998001099,-0.969477534,+0.959385157,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
135,2.266666785,-0.131411225,+0.429919839,+11.979662895,+0.084359139,+0.011744622,-0.017638206,+0.000376115,+0.057264615,-43.899799347,+43.899799347,+29.193290710,-0.968058109,+1.269297600,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
136,2.283333452,-0.143521234,+0.435670733,+11.975296021,+0.083787598,+0.011550784,-0.017512321,+0.000507066,+0.060693435,-42.919330597,+42.919330597,+33.970233917,-0.981174707,+0.988535166,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
137,2.300000120,-0.142735973,+0.428018421,+11.971223831,+0.073327124,+0.009760316,-0.015320778,+0.000500262,+0.053290293,-43.397022247,+43.397022247,+34.537078857,-0.972032785,+0.963099539,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
138,2.316666787,-0.135932967,+0.411293626,+11.967384338,+0.068300806,+0.009918551,-0.014266014,+0.000458495,+0.054654904,-43.453708649,+43.453708649,+27.268751144,-0.971653402,+0.968359113,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
139,2.333333455,-0.129765049,+0.391976476,+11.963431358,+0.064208180,+0.010204432,-0.013406754,+0.000445740,+0.055980597,-42.726875305,+42.726875305,+25.711498260,-0.974179506,+0.971440256,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
140,2.350000123,-0.127442718,+0.373527378,+11.959243774,+0.058569696,+0.010132298,-0.012225151,+0.000431283,+0.055594392,-42.571147919,+42.571151733,+25.572572708,-0.977099180,+0.973549724,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
141,2.366666790,-0.126015216,+0.350088984,+11.954629898,+0.054272957,+0.011382191,-0.011323929,+0.000353080,+0.055796642,-42.557258606,+42.557258606,+26.158071518,-0.968055010,+0.970774651,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
142,2.383333458,-0.118938990,+0.336311758,+11.950100899,+0.051325988,+0.010670916,-0.010704994,+0.000355783,+0.054993082,-42.615806580,+42.615806580,+25.118213654,-0.978965640,+0.972562730,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
143,2.400000125,-0.121824808,+0.331308275,+11.946413994,+0.049027447,+0.009674887,-0.010222435,+0.000366430,+0.055130515,-42.511821747,+42.511821747,+25.075136185,-0.966280937,+0.976813316,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
144,2.416666793,-0.134812623,+0.335205019,+11.942506790,+0.042583052,+0.008744309,-0.008875847,+0.000383943,+0.055465408,-42.507514954,+42.507514954,+24.973648071,-0.977104008,+0.976372600,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
145,2.433333460,-0.152308539,+0.344480902,+11.938067436,+0.033810899,+0.008470029,-0.007044792,+0.000384108,+0.055146977,-42.497364044,+42.497364044,+24.742757797,-0.969787478,+0.972205102,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
146,2.450000128,-0.168308705,+0.356109887,+11.933488846,+0.025462916,+0.008092340,-0.005303383,+0.000381540,+0.055151328,-42.474273682,+42.474277496,+27.296735764,-0.981320083,+0.970991910,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
147,2.466666795,-0.180927709,+0.365553051,+11.929157257,+0.017845629,+0.008080758,-0.003715515,+0.000369176,+0.054873608,-42.729675293,+42.729675293,+31.223625183,-0.969328463,+0.967136204,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
148,2.483333463,-0.189728618,+0.371222436,+11.925141335,+0.011606317,+0.007810517,-0.002415657,+0.000353379,+0.054940719,-43.122364044,+43.122364044,+30.929182053,-0.977928817,+0.969249368,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
149,2.500000130,-0.197023332,+0.376512140,+11.921202660,+0.005321510,+0.006132026,-0.001107216,+0.000285576,+0.048375953,-43.092918396,+43.092918396,+27.387308121,-0.973943472,+0.967626214,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
150,2.516666798,-0.210584819,+0.372539997,+11.917157173,+0.007570022,+0.009489747,-0.001574516,+0.000209816,+0.057932939,-42.738731384,+42.738731384,+27.157361984,-0.977183878,+1.281194329,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
151,2.533333465,-0.226923078,+0.375525624,+11.912687302,+0.000843977,+0.008396316,-0.000175476,+0.000298384,+0.056705814,-42.715736389,+42.715736389,+33.295623779,-0.978912234,+0.968902588,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
152,2.550000133,-0.234344527,+0.365844131,+11.908277512,-0.006570778,+0.006772019,+0.001365662,+0.000253544,+0.052233879,-43.329563141,+43.329563141,+29.961431503,-0.971171677,+0.958514094,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
153,2.566666801,-0.242209405,+0.366567075,+11.903888702,+0.006284016,+0.009590413,-0.001305580,+0.000136625,+0.060724631,-42.996143341,+42.996143341,+30.468906403,-0.968749464,+1.278461814,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
154,2.583333468,-0.250805318,+0.369698942,+11.899376869,+0.008035937,+0.008668484,-0.001668930,+0.000266958,+0.060339134,-43.046890259,+43.046890259,+33.131359100,-0.971468925,+0.990537167,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
155,2.600000136,-0.245734259,+0.355635941,+11.895406723,-0.000629309,+0.006395611,+0.000130653,+0.000250917,+0.052412260,-43.313137054,+43.313137054,+31.349601746,-0.963370204,+0.958882153,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
156,2.616666803,-0.236362785,+0.332145452,+11.891850471,-0.001897681,+0.006260389,+0.000393867,+0.000197439,+0.054568443,-43.134960175,+43.134960175,+26.057365417,-0.967245460,+0.975787461,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
157,2.633333471,-0.222322941,+0.313392282,+11.887851715,+0.000473431,+0.006972334,-0.000098228,+0.000107907,+0.052946813,-42.605735779,+42.605735779,+68.231292725,-0.969726324,+0.998508811,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,3,2
158,2.650000138,-0.183352605,+0.324331939,+11.883660316,+0.005540635,+0.008448732,-0.001149178,+0.000072072,+0.055938277,-46.823127747,+46.823127747,+30.829730988,-0.945625484,+1.017806411,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
159,2.666666806,-0.176607087,+0.326076508,+11.880136490,-0.001858158,+0.005013390,+0.000385284,+0.000252873,+0.058458135,-43.082973480,+43.082973480,+26.622554779,-1.294213295,+0.954030573,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
160,2.683333473,-0.193887770,+0.314467847,+11.876144409,+0.001260659,+0.005089737,-0.000261307,+0.000205428,+0.055044353,-42.662254333,+42.662254333,+25.922788620,-0.966784358,+0.987803102,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
161,2.700000141,-0.206199884,+0.317210615,+11.871839523,+0.010130356,+0.005912642,-0.002099037,+0.000238946,+0.060668595,-42.592277527,+42.592277527,+31.220750809,-0.959629357,+0.999325454,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,3,2
162,2.716666808,-0.217917353,+0.321554899,+11.867407799,+0.013651852,+0.005895392,-0.002827644,+0.000178027,+0.055873409,-43.122070312,+43.122074127,+26.565761566,-0.955497503,+1.021910787,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
163,2.733333476,-0.232086748,+0.320687264,+11.863025665,+0.014343193,+0.005112732,-0.002969742,+0.000205905,+0.057192750,-42.656578064,+42.656578064,+26.665224075,-0.973814130,+0.949940324,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
164,2.750000143,-0.240443826,+0.315909505,+11.858950615,+0.015241998,+0.005006706,-0.003154755,+0.000169189,+0.055555642,-42.666522980,+42.666522980,+26.224231720,-0.959884405,+0.977425814,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
165,2.766666811,-0.245662227,+0.320539981,+11.854795456,+0.016593238,+0.003548983,-0.003433228,+0.000085244,+0.046099231,-42.622417450,+42.622421265,+24.326574326,-0.973321438,+0.965417624,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
166,2.783333478,-0.256091863,+0.320163816,+11.850189209,+0.024396928,+0.005684977,-0.005045891,+0.000083303,+0.058826298,-42.432659149,+42.432659149,+26.626865387,-0.965694666,+1.283187270,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
167,2.800000146,-0.262509316,+0.327251345,+11.846502304,+0.016277369,+0.004625808,-0.003365517,+0.000205995,+0.056629222,-42.662685394,+42.662685394,+33.294212341,-0.973673642,+0.957409263,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
168,2.816666814,-0.264179468,+0.343528479,+11.842826843,+0.021676058,+0.005746601,-0.004480362,+0.000126509,+0.058317732,-43.329421997,+43.329421997,+28.732168198,-0.966900229,+1.260622621,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
169,2.833333481,-0.264121294,+0.359293073,+11.838466644,+0.024287235,+0.004936328,-0.005018234,+0.000261347,+0.060775179,-42.873214722,+42.873218536,+34.083564758,-0.971650183,+0.974289179,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
170,2.850000149,-0.247796953,+0.354843408,+11.834304810,+0.021419251,+0.002630021,-0.004424095,+0.000273417,+0.053779729,-43.408355713,+43.408355713,+31.395816803,-0.961413205,+0.960810602,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
171,2.866666816,-0.226752445,+0.341742188,+11.830523491,+0.022626957,+0.002475554,-0.004672050,+0.000261476,+0.055818390,-43.139575958,+43.139579773,+25.864292145,-0.965512335,+0.966639280,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
172,2.883333484,-0.208105400,+0.331554025,+11.826762199,+0.026926277,+0.002155695,-0.005558014,+0.000275627,+0.057366375,-42.586425781,+42.586429596,+26.107292175,-0.967102587,+0.973889053,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
173,2.900000151,-0.193679720,+0.327602655,+11.822768211,+0.027942909,+0.002300394,-0.005765915,+0.000297310,+0.057559554,-42.610729218,+42.610729218,+25.905288696,-0.969039679,+0.967987001,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
174,2.916666819,-0.169732839,+0.319263250,+11.818445206,+0.030551482,+0.002991680,-0.006301880,+0.000214281,+0.056858648,-42.590530396,+42.590530396,+25.852767944,-0.958270431,+0.966426015,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
175,2.933333486,-0.154203951,+0.319970012,+11.814301491,+0.035006858,+0.002404524,-0.007218361,+0.000259122,+0.057363454,-42.585277557,+42.585277557,+25.952522278,-0.971442759,+0.968339860,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
176,2.950000154,-0.149791434,+0.320984215,+11.810009003,+0.037925154,+0.002403245,-0.007817268,+0.000286298,+0.056467697,-42.595252991,+42.595252991,+25.705347061,-0.965665042,+0.969520628,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
177,2.966666821,-0.158718675,+0.321838111,+11.805530548,+0.036837965,+0.002501355,-0.007590294,+0.000296079,+0.055465188,-42.570533752,+42.570533752,+25.491903305,-0.967974067,+0.965276957,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
178,2.983333489,-0.177409932,+0.323050588,+11.801027298,+0.034819353,+0.002805498,-0.007171631,+0.000274797,+0.054945536,-42.549190521,+42.549190521,+25.469825745,-0.972414851,+0.967830956,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
179,3.000000156,-0.199157804,+0.323586822,+11.796727180,+0.031413686,+0.003332471,-0.006467819,+0.000255159,+0.054784678,-42.546981812,+42.546981812,+27.880634308,-0.971650541,+0.960689485,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
180,3.016666824,-0.218135998,+0.322097898,+11.792737961,+0.027847262,+0.003846316,-0.005731583,+0.000225792,+0.054160845,-42.788063049,+42.788063049,+30.241483688,-0.964030325,+0.963470757,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
181,3.033333492,-0.231943548,+0.323733807,+11.788696289,+0.022595998,+0.002819485,-0.004649162,+0.000153153,+0.044946671,-43.024147034,+43.024147034,+24.200479507,-0.972642124,+0.962925851,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
182,3.050000159,-0.245043963,+0.305639595,+11.784399033,+0.014522354,+0.001817587,-0.002986908,+0.000143415,+0.048657522,-42.420047760,+42.420047760,+30.556840897,-0.968724370,+0.956507862,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
