# schema=jv-steering-release-trace/v1
# commit=4b6eb953b64660b3eec43b66efcc3343635fa66f tree=bd34d9abfef39b6cefbaac149dd02a5088a46679 dirty=false build_type=Release
# envelope=b3Wheel mode=5 steer=-1.000000 artificial_centering=false
step,time_s,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,loaded_contact_points,contact_manifolds
90,1.516666746,-37.351631165,-31.022253036,+6.982336044,-7.685308933,-1.003858924,+0.942225933,-0.083291225,-0.086539447,+100.999313354,+100.999313354,+425.901489258,+1.767484665,+0.221976161,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
91,1.533333413,-37.332435608,-31.270021439,+6.950532913,-7.914210796,-1.025875807,+0.966223240,-0.082744181,-0.102510184,+82.590148926,+82.590148926,+574.741333008,+1.866731644,+0.568598747,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
92,1.550000081,-37.263538361,-31.473049164,+6.916674614,-7.934021473,-1.018310189,+0.963954449,-0.083386756,-0.047401048,+97.474136353,+97.474136353,+357.022705078,+1.934321404,+0.249989063,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
93,1.566666748,-37.264904022,-31.764226913,+6.884527206,-8.127756119,-1.049274206,+0.983216286,-0.082812622,-0.071758807,+75.702270508,+75.702270508,+455.144561768,+2.011060238,+0.546257794,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
94,1.583333416,-37.198398590,-31.961519241,+6.847431660,-8.070164680,-1.061270833,+0.970896244,-0.083232053,-0.043678641,+85.514457703,+85.514457703,+268.824523926,+2.043403625,+0.292560041,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
95,1.600000083,-37.106536865,-32.163665771,+6.807883739,-8.225291252,-1.079141498,+0.984098911,-0.082643129,-0.078346789,+66.882453918,+66.882453918,+359.584442139,+2.023792267,+0.557230592,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
96,1.616666751,-36.925361633,-32.255485535,+6.764993191,-8.216151237,-1.071615815,+0.976797104,-0.082955651,-0.038153969,+75.958450317,+75.958450317,+209.229858398,+1.983113289,+0.313782573,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
97,1.633333419,-36.852191925,-32.383491516,+6.722497940,-8.400184631,-1.084566712,+0.992714405,-0.082093872,-0.052572284,+60.922988892,+60.922988892,+426.166564941,+1.917186379,+0.634902954,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
98,1.650000086,-36.848472595,-32.428379059,+6.681261063,-8.427010536,-1.079961061,+0.989821434,-0.083142407,-0.106450677,+82.616653442,+82.616653442,+227.110656738,+1.859700680,+0.241031006,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
99,1.666666754,-37.019779205,-32.460243225,+6.643309116,-8.627637863,-1.097217917,+1.007984161,-0.082747124,-0.121094979,+62.711067200,+62.711067200,+327.647277832,+1.810162663,+0.580431938,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
100,1.683333421,-37.219726562,-32.332649231,+6.605013371,-8.640450478,-1.097750783,+1.003684521,-0.083387792,-0.085137770,+72.764724731,+72.764724731,+205.200469971,+1.786544323,+0.283930033,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
101,1.700000089,-37.472877502,-32.211921692,+6.568709850,-8.853086472,-1.116423249,+1.023122787,-0.083044842,-0.103232235,+60.520050049,+60.520050049,+334.010314941,+1.772109151,+0.552122116,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
102,1.716666756,-37.609748840,-32.015247345,+6.531523705,-8.873171806,-1.127179146,+1.019676208,-0.083471924,-0.078795813,+73.401031494,+73.401031494,+243.972991943,+1.761823654,+0.317155778,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
103,1.733333424,-37.715454102,-31.871194839,+6.496299744,-9.104793549,-1.144417167,+1.041095972,-0.083059192,-0.093109585,+64.397300720,+64.397300720,+357.053558350,+1.759737015,+0.530436158,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
104,1.750000091,-37.683017731,-31.690195084,+6.459510803,-9.097992897,-1.161258817,+1.034414053,-0.083343983,-0.071757540,+75.705352783,+75.705352783,+279.156646729,+1.757631898,+0.330863714,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
105,1.766666759,-37.198009491,-31.535991669,+6.415271282,-9.395958900,-1.168124914,+1.061576366,-0.082223296,-0.084823996,+67.915664673,+67.915664673,+393.151611328,+1.148593187,+0.530077100,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
106,1.783333426,-36.889823914,-31.325769424,+6.390978813,-9.054550171,-1.161984801,+1.018470049,-0.083369069,-0.053856693,+79.315162659,+79.315162659,+412.526489258,+1.496183038,+0.339921385,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
107,1.800000094,-37.008056641,-31.122810364,+6.379948616,-9.234127998,-1.178996563,+1.037226439,-0.082931548,-0.086181626,+81.252655029,+81.252655029,+387.153503418,+1.637266159,+0.455297410,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
108,1.816666761,-37.040149689,-30.942777634,+6.352637768,-9.171851158,-1.214471817,+1.025700092,-0.082900062,-0.086906724,+78.715347290,+78.715347290,+363.228118896,+1.617033482,+0.400899142,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
109,1.833333429,-37.234394073,-30.823757172,+6.305493355,-9.370559692,-1.214338422,+1.040539265,-0.082769722,-0.061434396,+76.322807312,+76.322814941,+413.215087891,+1.456659675,+0.454439044,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
110,1.850000096,-37.253421783,-30.714200974,+6.252004623,-9.309776306,-1.230897546,+1.024900436,-0.083244517,-0.050856669,+81.321510315,+81.321510315,+405.177124023,+1.450226188,+0.340915322,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
111,1.866666764,-37.235954285,-30.669500351,+6.210391045,-9.542030334,-1.228687167,+1.043946981,-0.083077684,-0.063907124,+80.517715454,+80.517715454,+465.833557129,+1.494270444,+0.442776710,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
112,1.883333432,-37.184391022,-30.629070282,+6.178078651,-9.503708839,-1.253476501,+1.034266949,-0.083287358,-0.061237406,+86.583358765,+86.583358765,+415.236511230,+1.534834743,+0.344519526,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
113,1.900000099,-37.167915344,-30.658077240,+6.151683807,-9.695745468,-1.255072832,+1.051056623,-0.083001077,-0.068319544,+81.523651123,+81.523651123,+452.429779053,+1.531132817,+0.457419038,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
114,1.916666767,-37.154350281,-30.710952759,+6.121602058,-9.625239372,-1.278317571,+1.038165331,-0.083272368,-0.065251961,+85.242980957,+85.242980957,+399.054870605,+1.529218912,+0.352464139,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
115,1.933333434,-37.210975647,-30.858619690,+6.088522911,-9.783254623,-1.276279092,+1.049838066,-0.083123483,-0.066177808,+79.905487061,+79.905487061,+421.509307861,+1.510432720,+0.465597719,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
116,1.950000102,-37.257663727,-31.047903061,+6.052108288,-9.733688354,-1.297691464,+1.038168430,-0.083377190,-0.065679163,+82.150932312,+82.150932312,+381.531188965,+1.519128084,+0.380735487,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
117,1.966666769,-37.317783356,-31.296081543,+6.018441200,-9.883169174,-1.293337464,+1.048564672,-0.083359614,-0.064817131,+54.240905762,+78.153121948,+390.418579102,+1.529277325,+0.453275919,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
118,1.983333437,-37.357856750,-31.541978836,+5.987115383,-9.858467102,-1.313974977,+1.040447474,-0.083495244,-0.060392901,+76.864036560,+79.041854858,+352.415985107,+1.559138656,+0.392711729,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
119,2.000000104,-37.402767181,-31.778924942,+5.957465649,-9.876027107,-1.326146960,+1.037175894,-0.083526239,-0.060565382,+52.322315216,+75.241600037,+343.303955078,+1.580548286,+0.458772689,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
120,2.016666772,-37.348762512,-31.970361710,+5.923167229,-9.801198006,-1.335056186,+1.023236156,-0.083643913,-0.054502614,+56.457626343,+74.330398560,+331.038757324,+1.588750005,+0.429009348,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
121,2.033333439,-37.297863007,-32.138347626,+5.889378548,-9.998117447,-1.316145778,+1.038256764,-0.083603919,-0.061297450,+73.103881836,+73.103881836,+331.363342285,+1.600448132,+0.440072954,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
122,2.050000107,-37.298698425,-32.281566620,+5.854789734,-10.049385071,-1.327009797,+1.037561536,-0.083683215,-0.059908483,+73.136337280,+73.136337280,+301.048187256,+1.618377686,+0.405046374,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
123,2.066666774,-37.362453461,-32.419952393,+5.824062347,-10.304862976,-1.313373804,+1.058922410,-0.083631024,-0.050794397,+70.104820251,+70.104820251,+299.780975342,+1.634403944,+0.417580038,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
124,2.083333442,-37.432167053,-32.525455475,+5.796061039,-10.396338463,-1.324328065,+1.063393354,-0.083756283,-0.048944455,+69.978088379,+69.978096008,+282.417327881,+1.652607441,+0.400825202,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
125,2.100000110,-37.469310760,-32.603118896,+5.769829273,-10.573024750,-1.318023801,+1.076982975,-0.083724640,-0.042350676,+44.529911041,+68.241729736,+288.784851074,+1.649592161,+0.422662616,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
126,2.116666777,-37.459693909,-32.635467529,+5.742809296,-10.679141998,-1.319428444,+1.082949877,-0.083739504,-0.038663030,+37.766624451,+68.878486633,+284.487152100,+1.646754861,+0.414116025,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
127,2.133333445,-37.428749084,-32.638519287,+5.714597702,-10.842779160,-1.310174346,+1.094540596,-0.083684564,-0.034379203,+42.679393768,+68.448715210,+291.202758789,+1.644382000,+0.433836728,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
128,2.150000112,-37.398647308,-32.616832733,+5.684504509,-10.945940971,-1.310097575,+1.099390864,-0.083653480,-0.034958467,+57.152259827,+69.120277405,+301.662261963,+1.644731522,+0.430844605,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
129,2.166666780,-37.391983032,-32.580863953,+5.654441357,-11.115616798,-1.299449921,+1.110958099,-0.083603524,-0.034948558,+61.647693634,+70.166229248,+316.207824707,+1.650990605,+0.435025632,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
130,2.183333447,-36.830982208,-32.499446869,+5.608163357,-11.383283615,-1.300913692,+1.129101276,-0.081552401,-0.044478007,+71.620773315,+71.620780945,+156.885299683,+0.851753652,+0.452538788,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
131,2.200000115,-36.470767975,-32.420703888,+5.596297264,-11.102531433,-1.253944874,+1.098206758,-0.083046004,-0.017748963,+55.688526154,+55.688529968,+373.286926270,+1.185984850,+0.472660184,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
132,2.216666782,-36.854496002,-32.335220337,+5.600839615,-11.164622307,-1.276950598,+1.105402708,-0.082607716,+0.000966195,+77.328689575,+77.328689575,+322.277954102,+1.544299722,+0.457561374,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
133,2.233333450,-37.053024292,-32.298606873,+5.582884789,-11.314765930,-1.268694758,+1.117066979,-0.083042927,-0.037244238,+101.118919373,+101.118919373,+312.743774414,+1.472137213,+0.509593487,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
134,2.250000117,-37.557933807,-32.339923859,+5.537143230,-11.393381119,-1.258854032,+1.115818501,-0.083396174,-0.035426494,+71.274375916,+71.274375916,+386.650909424,+1.423741579,+0.518646121,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
135,2.266666785,-37.867572784,-32.414268494,+5.489357471,-11.720022202,-1.240216255,+1.138792038,-0.083563507,-0.043183379,+78.665092468,+78.665092468,+423.205139160,+1.535673261,+0.454067737,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
136,2.283333452,-37.895576477,-32.492080688,+5.457566261,-11.889610291,-1.243534565,+1.149056196,-0.083680548,-0.044749416,+82.320510864,+82.320510864,+403.327362061,+1.711319685,+0.430948138,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
137,2.300000120,-37.784622192,-32.568599701,+5.442667484,-12.137529373,-1.229447126,+1.170536280,-0.083519883,-0.041357227,+80.332733154,+80.332733154,+377.816711426,+1.837938547,+0.456039399,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
138,2.316666787,-37.580547333,-32.648159027,+5.430196762,-12.227213860,-1.235743165,+1.176750302,-0.083412513,-0.028008809,+77.781677246,+77.781677246,+344.983917236,+1.873843193,+0.474223703,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
139,2.333333455,-37.345149994,-32.752250671,+5.411289692,-12.437904358,-1.222389221,+1.193502784,-0.083213106,-0.009789115,+74.498390198,+74.498397827,+310.840515137,+1.847878933,+0.492884815,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
140,2.350000123,-37.101764679,-32.876113892,+5.384384632,-12.570996284,-1.220436692,+1.200691342,-0.083138019,-0.010405434,+99.517662048,+99.517669678,+289.281738281,+1.815853238,+0.501370490,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
141,2.366666790,-36.869350433,-33.001762390,+5.355660439,-12.766911507,-1.205712676,+1.213524222,-0.083045334,-0.010199212,+68.928176880,+68.928176880,+279.703704834,+1.791984558,+0.511772990,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
142,2.383333458,-36.650413513,-33.095333099,+5.330346107,-12.905941010,-1.198775887,+1.221394181,-0.082990497,-0.012328792,+67.970367432,+67.970367432,+271.319396973,+1.798706532,+0.515665650,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
143,2.400000125,-36.442489624,-33.137401581,+5.309599876,-13.064466476,-1.187245965,+1.232112169,-0.082907274,-0.012653802,+67.131942749,+67.131942749,+264.482543945,+1.812097311,+0.523845017,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
144,2.416666793,-36.246265411,-33.123138428,+5.291149616,-13.183944702,-1.181530714,+1.239464045,-0.082830392,-0.012793185,+66.448257446,+66.448257446,+258.154418945,+1.825409174,+0.535195172,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
145,2.433333460,-36.064769745,-33.064723969,+5.272421360,-13.311067581,-1.174234986,+1.247422934,-0.082736924,-0.010922641,+65.815444946,+65.815444946,+256.135070801,+1.828960180,+0.552000761,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
146,2.450000128,-35.906906128,-32.977188110,+5.251039505,-13.423549652,-1.168468356,+1.253255129,-0.082578957,-0.007055361,+65.613510132,+65.613510132,+258.880249023,+1.822922945,+0.570427537,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
147,2.466666795,-35.803260803,-32.855529785,+5.229033470,-13.411256790,-1.179912090,+1.246817350,-0.082572959,-0.009762617,+92.243232727,+92.243232727,+269.119995117,+1.817360282,+0.591856420,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
148,2.483333463,-35.678989410,-32.702217102,+5.213446617,-13.348420143,-1.179745317,+1.237059355,-0.082509518,-0.001665315,+93.676803589,+93.676803589,+283.823913574,+1.794681787,+0.630890846,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
149,2.500000130,-35.496459961,-32.537559509,+5.198575497,-13.327449799,-1.169909954,+1.231521130,-0.082368761,+0.002939350,+95.735351562,+95.735351562,+294.755493164,+1.762884855,+0.865384638,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
150,2.516666798,-35.294891357,-32.379779816,+5.182973385,-13.332965851,-1.161662340,+1.228352547,-0.082212970,+0.003682966,+85.713989258,+97.265762329,+301.908569336,+1.749801159,+0.871156573,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
151,2.533333465,-35.104732513,-32.242435455,+5.167447567,-13.357471466,-1.155127883,+1.227007389,-0.082073197,+0.003499425,+73.948089600,+98.267196655,+306.172882080,+1.752336025,+0.874053776,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
152,2.550000133,-34.938182831,-32.132369995,+5.153274059,-13.380938530,-1.149213076,+1.225871325,-0.081956841,+0.002964761,+62.567691803,+98.864196777,+305.376922607,+1.753254056,+0.874114394,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
153,2.566666801,-34.795516968,-32.051998138,+5.140619278,-13.383470535,-1.143009305,+1.223101139,-0.081863388,+0.002850784,+55.121929169,+98.752761841,+301.351318359,+1.746225953,+0.886203051,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
154,2.583333468,-34.674732208,-32.001922607,+5.128709316,-13.359763145,-1.136373281,+1.218025804,-0.081792645,+0.003016139,+52.413253784,+98.189186096,+296.470214844,+1.728342295,+0.909575045,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
155,2.600000136,-34.570278168,-31.982643127,+5.116613388,-13.316690445,-1.129411936,+1.211090207,-0.081749149,+0.002765736,+52.494297028,+97.505821228,+292.030792236,+1.699907303,+0.935948610,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
156,2.616666803,-34.475482941,-31.994079590,+5.103939533,-13.264244080,-1.122561097,+1.203157783,-0.081717506,+0.002088837,+53.169113159,+96.884307861,+286.462402344,+1.672359705,+0.959941506,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
157,2.633333471,-34.391773224,-32.033447266,+5.090960979,-13.210816383,-1.116547346,+1.195088267,-0.081699051,+0.001131573,+53.326728821,+96.104736328,+278.534942627,+1.652326107,+0.976115108,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
158,2.650000138,-33.988780975,-32.095870972,+5.071587086,-13.143544197,-1.102409840,+1.184259057,-0.081753343,+0.014748760,+94.994888306,+94.994888306,+296.219055176,+1.118425488,+0.989429712,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
159,2.666666806,-33.641433716,-32.142066956,+5.068145752,-13.034496307,-1.104192138,+1.173288226,-0.081496827,+0.000560495,-69.621902466,+69.621902466,+204.570404053,+1.303552508,+1.009799242,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
160,2.683333473,-33.572422028,-32.175876617,+5.073939323,-12.904294968,-1.107488394,+1.162487864,-0.081235260,-0.001856664,-54.729919434,+84.639854431,+139.540023804,+1.606359959,+1.021163821,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
161,2.700000141,-33.445259094,-32.202602386,+5.069149971,-12.791415215,-1.106489897,+1.150884032,-0.081141867,-0.002367199,-16.551753998,+75.535598755,+130.332214355,+1.523494363,+1.041289330,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
162,2.716666808,-33.526710510,-32.224975586,+5.049639702,-12.740338326,-1.101475000,+1.141721725,-0.081239536,-0.005135812,+5.447436333,+74.246513367,+164.390716553,+1.495710611,+1.023993850,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
163,2.733333476,-33.716033936,-32.230602264,+5.024379253,-12.732836723,-1.093927026,+1.135318995,-0.081419766,-0.011611417,+12.360190392,+79.014701843,+210.289840698,+1.512732267,+0.989957094,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
164,2.750000143,-33.917282104,-32.205570221,+5.003237724,-12.730740547,-1.087204456,+1.130349398,-0.081575476,-0.015337878,+31.143642426,+61.028984070,+242.572875977,+1.552906990,+0.970964313,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
165,2.766666811,-34.114994049,-32.150516510,+4.989258766,-12.718405724,-1.083525062,+1.126062155,-0.081669249,-0.015151700,+25.995689392,+64.257286072,+260.400787354,+1.603842497,+0.973892450,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
166,2.783333478,-34.298427582,-32.084224701,+4.979143143,-12.698430061,-1.082541943,+1.121955156,-0.081729367,-0.012897085,+21.343149185,+66.040077209,+272.459320068,+1.634117603,+0.987969279,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
167,2.800000146,-34.462955475,-32.033584595,+4.968265057,-12.683940887,-1.082898617,+1.118183851,-0.081783704,-0.009956970,+17.248376846,+67.245933533,+282.338806152,+1.644468665,+0.998103857,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
168,2.816666814,-34.608947754,-32.018180847,+4.954417706,-12.686395645,-1.083289027,+1.115290165,-0.081837773,-0.007598113,-12.343740463,+95.527427673,+290.436279297,+1.644860268,+1.000547886,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
169,2.833333481,-34.731975555,-32.041828156,+4.938203335,-12.705367088,-1.082742691,+1.113358021,-0.081895076,-0.006090352,-14.849913597,+96.661071777,+296.213500977,+1.644786119,+0.997311890,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
170,2.850000149,-34.821063995,-32.093597412,+4.921844959,-12.716755867,-1.082260966,+1.110697985,-0.081907086,-0.003706273,-27.220886230,+97.469894409,+297.486083984,+1.646268129,+0.990648508,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
171,2.866666816,-34.880920410,-32.155422211,+4.906310558,-12.736356735,-1.082139373,+1.108956814,-0.081969276,-0.005785678,-7.413005829,+97.648056030,+292.649658203,+1.650985956,+0.985501766,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
172,2.883333484,-34.885871887,-32.218036652,+4.888779640,-12.746129036,-1.079559565,+1.105870724,-0.081996709,-0.002983304,-12.727260590,+96.970954895,+282.898559570,+1.647466063,+0.993130386,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
173,2.900000151,-34.841136932,-32.297939301,+4.870360374,-12.780988693,-1.074793458,+1.104819536,-0.081898317,+0.004720181,-18.051305771,+95.605796814,+289.070922852,+1.637111068,+1.020759463,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
174,2.916666819,-34.785102844,-32.386726379,+4.852360249,-12.850131989,-1.069953203,+1.106894732,-0.081965595,-0.006434791,+18.100893021,+96.469924927,+262.488952637,+1.631262302,+0.986790776,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
175,2.933333486,-34.750316620,-32.474113464,+4.834607601,-12.937367439,-1.066568375,+1.110592127,-0.081959918,-0.004622955,-9.127706528,+92.748451233,+245.844650269,+1.626848221,+0.985315502,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
176,2.950000154,-34.746520996,-32.554534912,+4.816818237,-13.034529686,-1.064124703,+1.115108490,-0.081978299,-0.007167073,-2.170691013,+90.418251038,+239.651092529,+1.620390534,+0.972980142,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
177,2.966666821,-34.768489838,-32.624240875,+4.799096107,-13.127319336,-1.061535478,+1.119197130,-0.082015365,-0.008103004,+0.845333874,+89.551155090,+233.888549805,+1.616979361,+0.968666196,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
178,2.983333489,-34.822715759,-32.679664612,+4.779460907,-13.214004517,-1.059901476,+1.122244835,-0.082035094,-0.008231968,+4.602931499,+88.744392395,+234.067962646,+1.610123515,+0.971242249,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
179,3.000000156,-34.890178680,-32.715713501,+4.763009071,-13.254747391,-1.059739351,+1.121956348,-0.082107544,-0.006872788,+5.262377739,+88.769515991,+236.642166138,+1.604340315,+0.987606704,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
180,3.016666824,-34.939006805,-32.742717743,+4.747322083,-13.324394226,-1.053966880,+1.124353886,-0.082142502,-0.003615856,-3.095801830,+89.129898071,+243.504852295,+1.591616869,+1.001415610,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
181,3.033333492,-34.976764679,-32.766719818,+4.731169701,-13.423604965,-1.049717903,+1.129183292,-0.082163274,-0.003236067,-5.905313015,+90.090682983,+247.421630859,+1.589230061,+1.001013994,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
182,3.050000159,-35.010684967,-32.790691376,+4.714814186,-13.537499428,-1.046631217,+1.135190964,-0.082176767,-0.002059247,-11.440910339,+90.639030457,+247.656005859,+1.594368339,+0.994461238,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
