# schema=jv-steering-release-trace/v1
# commit=4b6eb953b64660b3eec43b66efcc3343635fa66f tree=bd34d9abfef39b6cefbaac149dd02a5088a46679 dirty=false build_type=Release
# envelope=b3Wheel mode=5 steer=-0.400000 artificial_centering=false
step,time_s,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,loaded_contact_points,contact_manifolds
175,2.933333486,-0.497511268,+0.058197323,+11.371021271,-0.080974564,-0.018184481,+0.016070366,-0.000396641,+0.050542224,-42.683498383,+42.683498383,+24.466875076,-1.261279225,+0.936262965,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
176,2.950000154,-0.507736802,+0.058258783,+11.366669655,-0.082221776,-0.016979020,+0.016311646,-0.000464307,+0.050998919,-42.446685791,+42.446685791,+25.955257416,-0.974460602,+0.955990136,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
177,2.966666821,-0.497389972,+0.055977546,+11.362733841,-0.074161813,-0.014904795,+0.014707565,-0.000470457,+0.052101001,-42.595523834,+42.595527649,+30.532117844,-0.943239808,+0.939727664,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
178,2.983333489,-0.480487138,+0.051595915,+11.359193802,-0.073232479,-0.014645444,+0.014518738,-0.000454356,+0.050734162,-43.053211212,+43.053211212,+24.414522171,-0.951981544,+0.947558224,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
179,3.000000156,-0.466855735,+0.049113039,+11.355557442,-0.073024951,-0.014471589,+0.014472961,-0.000433837,+0.051543601,-42.441452026,+42.441452026,+24.399038315,-0.957215786,+0.948970973,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
180,3.016666824,-0.456398398,+0.050369814,+11.351623535,-0.071938336,-0.014029881,+0.014252663,-0.000406842,+0.051984753,-42.439903259,+42.439903259,+24.261573792,-0.953671217,+0.950253248,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
181,3.033333492,-0.448635787,+0.058460280,+11.346947670,-0.073085174,-0.014793511,+0.014473915,-0.000424138,+0.047064204,-42.426155090,+42.426158905,+22.366674423,-0.954302549,+0.944872856,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
182,3.050000159,-0.444889098,+0.058142655,+11.342411995,-0.074843876,-0.014165886,+0.014816284,-0.000393544,+0.049989320,-42.236667633,+42.236667633,+22.872938156,-0.955805659,+0.951584339,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
183,3.066666827,-0.444219798,+0.067763127,+11.338851929,-0.076751575,-0.013214553,+0.015189171,-0.000379522,+0.050723113,-42.287292480,+42.287292480,+23.721694946,-0.953435123,+0.938444853,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
184,3.083333494,-0.447081834,+0.085320376,+11.335174561,-0.074862741,-0.012492246,+0.014810562,-0.000365488,+0.052356210,-42.372169495,+42.372169495,+24.413290024,-0.960903227,+0.947540879,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
185,3.100000162,-0.449155033,+0.103461675,+11.331037521,-0.069460176,-0.012158047,+0.013736725,-0.000346363,+0.052394867,-42.441329956,+42.441329956,+24.547983170,-0.946025252,+0.947112441,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
186,3.116666829,-0.447730988,+0.117508247,+11.326737404,-0.064556301,-0.011866793,+0.012762070,-0.000331096,+0.052346699,-42.454799652,+42.454799652,+24.657358170,-0.951367617,+0.949743390,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
187,3.133333497,-0.443256617,+0.115493357,+11.322788239,-0.057928886,-0.010974241,+0.011447906,-0.000395761,+0.053444728,-42.465736389,+42.465736389,+31.534681320,-0.939640045,+0.948649883,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
188,3.150000164,-0.427935094,+0.125055656,+11.318937302,-0.058329966,-0.013810840,+0.011523247,-0.000331443,+0.051503036,-43.153469086,+43.153469086,+25.264314651,-1.244329453,+0.950031936,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
189,3.166666832,-0.441268563,+0.135741577,+11.314620972,-0.060351528,-0.014991505,+0.011918068,-0.000285193,+0.051530872,-42.526432037,+42.526432037,+25.280101776,-1.243333340,+0.958225965,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
190,3.183333499,-0.454503924,+0.138945043,+11.310032845,-0.051670127,-0.012988637,+0.010199547,-0.000321459,+0.051934920,-42.528007507,+42.528011322,+31.896045685,-0.956111193,+0.951855183,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
191,3.200000167,-0.446751684,+0.138036802,+11.305959702,-0.043313183,-0.011307077,+0.008546829,-0.000331505,+0.051917266,-43.189605713,+43.189605713,+29.086597443,-0.932780981,+0.947044015,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
192,3.216666834,-0.432467997,+0.133733556,+11.302324295,-0.042621277,-0.011410080,+0.008407593,-0.000309497,+0.052182809,-42.908660889,+42.908660889,+25.290235519,-0.952741742,+0.937830448,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
193,3.233333502,-0.420008689,+0.129648983,+11.298634529,-0.041218214,-0.011476453,+0.008128166,-0.000298017,+0.052869845,-42.529022217,+42.529022217,+25.476524353,-0.953813374,+0.948711932,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
194,3.250000170,-0.435933769,+0.129812881,+11.294488907,-0.047672570,-0.013702501,+0.009397507,-0.000278515,+0.048992328,-42.547653198,+42.547653198,+25.134042740,-1.195223808,+0.943068147,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,3,2
195,3.266666837,-0.452317715,+0.129546627,+11.290057182,-0.045910243,-0.012703666,+0.009046555,-0.000321028,+0.052006844,-42.513404846,+42.513404846,+25.384881973,-1.006695986,+0.947676897,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
196,3.283333505,-0.451068431,+0.123969689,+11.286038399,-0.038223743,-0.011288659,+0.007529259,-0.000349931,+0.051282007,-42.538486481,+42.538486481,+30.767833710,-0.918920636,+0.944316208,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
197,3.300000172,-0.437157452,+0.118303940,+11.282528877,-0.036579326,-0.011101620,+0.007203102,-0.000331352,+0.051753603,-43.076782227,+43.076782227,+25.197217941,-0.956921697,+0.942143321,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
198,3.316666840,-0.422214925,+0.123183906,+11.279114723,-0.036585554,-0.011807047,+0.007202148,-0.000371393,+0.044225391,-42.519721985,+42.519721985,+23.605899811,-0.944520354,+0.944821358,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
199,3.333333507,-0.435920119,+0.117234707,+11.274916649,-0.049674455,-0.014854961,+0.009775162,-0.000277342,+0.045381609,-42.360588074,+42.360588074,+23.415723801,-1.199798584,+0.945609212,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,3,2
200,3.350000175,-0.446600646,+0.115452245,+11.270721436,-0.053086609,-0.014398884,+0.010442734,-0.000334704,+0.048765760,-42.341571808,+42.341571808,+24.314897537,-1.005739093,+0.932283282,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
201,3.366666842,-0.444306076,+0.117976077,+11.266791344,-0.045781955,-0.012383638,+0.009002686,-0.000349766,+0.052427877,-42.431488037,+42.431488037,+27.774818420,-0.926924944,+0.936750054,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
202,3.383333510,-0.431778342,+0.124283820,+11.263046265,-0.042556450,-0.011856800,+0.008365631,-0.000314730,+0.053488728,-42.777481079,+42.777481079,+25.501159668,-0.953984141,+0.938856006,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
203,3.400000177,-0.417659163,+0.130622327,+11.259219170,-0.040891759,-0.011920679,+0.008035660,-0.000284273,+0.053400088,-42.550117493,+42.550117493,+25.546901703,-0.946455598,+0.942804933,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
204,3.416666845,-0.404069722,+0.128863618,+11.255017281,-0.037528042,-0.010707401,+0.007371902,-0.000304890,+0.055909075,-42.554691315,+42.554691315,+26.997974396,-0.945140123,+0.941538334,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
205,3.433333512,-0.388895303,+0.137879536,+11.250590324,-0.043030955,-0.012902795,+0.008449554,-0.000232547,+0.052471586,-42.699798584,+42.699798584,+25.462718964,-1.242103457,+0.942259908,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
206,3.450000180,-0.402812570,+0.149545610,+11.246762276,-0.045503963,-0.014425692,+0.008932114,-0.000204523,+0.051954158,-42.546272278,+42.546272278,+25.559375763,-1.241299748,+0.950111151,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
207,3.466666847,-0.416102409,+0.154398605,+11.242770195,-0.037680708,-0.011944935,+0.007393837,-0.000242347,+0.052883793,-42.555938721,+42.555938721,+30.767299652,-0.955281556,+0.948788285,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
208,3.483333515,-0.408606589,+0.153483540,+11.238953590,-0.032608069,-0.009708988,+0.006396294,-0.000243313,+0.052415095,-43.076728821,+43.076728821,+29.831672668,-0.929692507,+0.939290762,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
209,3.500000183,-0.395562798,+0.148548514,+11.235242844,-0.035940543,-0.009196301,+0.007047653,-0.000231441,+0.051993739,-42.983165741,+42.983165741,+25.225711823,-0.949619532,+0.933902979,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
210,3.516666850,-0.386460662,+0.143360853,+11.231442451,-0.038769566,-0.008471692,+0.007599831,-0.000233045,+0.052634694,-42.522567749,+42.522571564,+25.496444702,-0.953731179,+0.949071288,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
211,3.533333518,-0.382891834,+0.138565943,+11.227554321,-0.041678697,-0.007910157,+0.008167267,-0.000217304,+0.052770052,-42.549644470,+42.549644470,+25.103584290,-0.955224931,+0.936031461,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
212,3.550000185,-0.383588672,+0.133614033,+11.223592758,-0.045232765,-0.007298593,+0.008860588,-0.000217748,+0.051643346,-42.510356903,+42.510356903,+24.776382446,-0.947235048,+0.940567434,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
213,3.566666853,-0.387041658,+0.130188599,+11.219540596,-0.047689080,-0.006950627,+0.009338379,-0.000226600,+0.051312845,-42.477638245,+42.477638245,+24.617668152,-0.948635995,+0.940877557,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
214,3.583333520,-0.391344905,+0.129901737,+11.215389252,-0.051326636,-0.006286676,+0.010046959,-0.000225250,+0.051428083,-42.461765289,+42.461765289,+24.671043396,-0.950970411,+0.949003577,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
215,3.600000188,-0.393506855,+0.135478690,+11.210995674,-0.055016801,-0.007069921,+0.010765076,-0.000261287,+0.043255676,-42.467105865,+42.467105865,+22.678701401,-0.939605892,+0.938765168,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
216,3.616666855,-0.395750612,+0.130728126,+11.207202911,-0.061334647,-0.007734208,+0.011997223,-0.000240550,+0.046883844,-42.267871857,+42.267871857,+21.621841431,-0.958072543,+0.940571189,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
217,3.633333523,-0.395187140,+0.128559530,+11.203455925,-0.064320505,-0.008423575,+0.012577057,-0.000248747,+0.047950834,-42.162185669,+42.162185669,+23.042316437,-0.945043385,+0.939349353,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
218,3.650000190,-0.396208197,+0.140017346,+11.199361801,-0.062319238,-0.007873954,+0.012181282,-0.000246179,+0.051805638,-42.304229736,+42.304229736,+24.641664505,-0.944149137,+0.937746048,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
219,3.666666858,-0.398906201,+0.160713181,+11.195108414,-0.058609083,-0.007502501,+0.011451721,-0.000225244,+0.053788196,-42.464164734,+42.464164734,+25.346601486,-0.952398062,+0.947720408,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
220,3.683333525,-0.400409132,+0.179667562,+11.190888405,-0.054500446,-0.007350262,+0.010644913,-0.000200816,+0.053493943,-42.534660339,+42.534660339,+25.303365707,-0.939895570,+0.941155732,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
221,3.700000193,-0.398722082,+0.189861923,+11.186850548,-0.050636984,-0.007064688,+0.009886742,-0.000194409,+0.053010024,-42.530338287,+42.530338287,+25.393503189,-0.941352725,+0.943532288,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
222,3.716666861,-0.381004125,+0.179292142,+11.182519913,-0.044797886,-0.006057730,+0.008743286,-0.000291840,+0.052352302,-42.539348602,+42.539348602,+28.918491364,-0.933491468,+0.939832151,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
223,3.733333528,-0.365433544,+0.169626936,+11.179111481,-0.040138792,-0.006028051,+0.007831573,-0.000248769,+0.053132597,-42.891849518,+42.891849518,+25.889932632,-0.946339667,+0.945149064,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
224,3.750000196,-0.355262607,+0.158769950,+11.175637245,-0.036014885,-0.005995322,+0.007024765,-0.000214425,+0.052860145,-42.588993073,+42.588993073,+25.672428131,-0.939284563,+0.949077725,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
225,3.766666863,-0.352380306,+0.152820751,+11.171589851,-0.035695337,-0.006308344,+0.006959915,-0.000184329,+0.052708041,-42.567241669,+42.567241669,+25.357372284,-0.944761992,+0.940235019,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
226,3.783333531,-0.354070902,+0.154572725,+11.167110443,-0.035190992,-0.006491142,+0.006858826,-0.000166188,+0.052609101,-42.535732269,+42.535736084,+25.240013123,-0.944055915,+0.944664598,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
227,3.800000198,-0.356062174,+0.163814187,+11.162638664,-0.033917695,-0.006311004,+0.006608009,-0.000152377,+0.052835695,-42.523998260,+42.524002075,+25.277938843,-0.945580184,+0.948006570,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
228,3.816666866,-0.355802715,+0.176907942,+11.158513069,-0.032588497,-0.006564328,+0.006346703,-0.000126675,+0.052655060,-42.527793884,+42.527793884,+24.986095428,-0.943565428,+0.934973955,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
229,3.833333533,-0.352705032,+0.191210657,+11.154771805,-0.031237654,-0.006530279,+0.006081581,-0.000113781,+0.052490260,-42.498611450,+42.498611450,+25.080314636,-0.942624748,+0.942182660,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
230,3.850000201,-0.348272055,+0.204410285,+11.151126862,-0.028268611,-0.006701937,+0.005501747,-0.000093435,+0.052614626,-42.508029938,+42.508029938,+25.235445023,-0.944435596,+0.942227066,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
231,3.866666868,-0.343033105,+0.214293882,+11.147427559,-0.025753610,-0.006498000,+0.005010605,-0.000075163,+0.052535843,-42.523540497,+42.523544312,+25.332897186,-0.939927578,+0.941437542,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
232,3.883333536,-0.337254554,+0.220724627,+11.143557549,-0.022879343,-0.006799708,+0.004449844,-0.000062462,+0.052545309,-42.533290863,+42.533290863,+25.423538208,-0.951309919,+0.939393282,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
233,3.900000203,-0.334054291,+0.215215877,+11.139364243,-0.019939890,-0.006945246,+0.003876686,-0.000126258,+0.048833031,-42.542354584,+42.542354584,+24.382226944,-0.933525801,+0.938339710,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
234,3.916666871,-0.330611885,+0.214864165,+11.135456085,-0.021865522,-0.006619183,+0.004249573,-0.000071427,+0.050648622,-42.438220978,+42.438220978,+24.390289307,-0.952306271,+0.945672393,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
235,3.933333538,-0.326674253,+0.214064956,+11.131935120,-0.024218718,-0.006644657,+0.004705429,-0.000065362,+0.050919071,-42.439025879,+42.439029694,+25.023288727,-0.941536129,+0.925326824,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
236,3.950000206,-0.323351204,+0.217538103,+11.128200531,-0.021801217,-0.005952066,+0.004234314,-0.000060776,+0.052608959,-42.502326965,+42.502326965,+25.723972321,-0.941045284,+0.939738154,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
237,3.966666874,-0.320038408,+0.223371282,+11.124173164,-0.019019114,-0.005736928,+0.003692627,-0.000045911,+0.053369477,-42.572395325,+42.572395325,+25.871212006,-0.948362470,+0.937959492,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
238,3.983333541,-0.315953821,+0.226844653,+11.120029449,-0.016977150,-0.005471204,+0.003294945,-0.000036162,+0.052759845,-42.587116241,+42.587120056,+25.740026474,-0.940899968,+0.938923717,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
239,4.000000209,-0.314416736,+0.225362539,+11.116226196,-0.014707096,-0.004974527,+0.002853394,-0.000025812,+0.052509177,-42.574001312,+42.574001312,+25.564470291,-0.941437483,+0.937502980,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
