# schema=jv-steering-release-trace/v1
# commit=4b6eb953b64660b3eec43b66efcc3343635fa66f tree=bd34d9abfef39b6cefbaac149dd02a5088a46679 dirty=false build_type=Release
# envelope=b3Wheel mode=5 steer=+1.000000 artificial_centering=false
step,time_s,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,loaded_contact_points,contact_manifolds
90,1.516666746,+31.649984360,+36.512062073,+7.217436314,+7.106429577,+1.000253797,-0.899801731,+0.082263023,+0.109793440,-90.154937744,+90.154937744,+414.189544678,-0.354405373,-1.999374390,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
91,1.533333413,+31.831869125,+36.363899231,+7.181227207,+7.155672550,+1.033511400,-0.901556015,+0.082157932,+0.119588144,-81.418960571,+81.418960571,+415.657531738,-0.461188376,-2.095606089,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
92,1.550000081,+31.965799332,+36.254310608,+7.148125172,+7.111658096,+1.040601373,-0.891823292,+0.082368702,+0.079343274,-81.565750122,+81.565750122,+327.898193359,-0.451782078,-2.101906776,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
93,1.566666748,+31.998180389,+35.986419678,+7.109730244,+7.286952496,+1.061055779,-0.909132004,+0.081746489,+0.135492206,-72.789825439,+72.789825439,+402.313110352,-0.516311109,-2.057026386,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
94,1.583333416,+31.931859970,+35.808753967,+7.064398766,+7.280108929,+1.047501683,-0.902477741,+0.082020789,+0.118300289,-80.231300354,+80.231307983,+214.001159668,-0.258684337,-1.990223408,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
95,1.600000083,+31.858226776,+35.704345703,+7.017764568,+7.432526112,+1.060135603,-0.915500164,+0.081684679,+0.145093679,-61.400115967,+61.400115967,+371.466491699,-0.536246479,-1.973434448,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
96,1.616666751,+31.751132965,+35.872447968,+6.973248959,+7.491105080,+1.054310679,-0.916944504,+0.082048707,+0.134049490,-77.146652222,+77.146652222,+262.973693848,-0.272980720,-1.923390269,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
97,1.633333419,+31.764451981,+36.186374664,+6.935029984,+7.649452209,+1.067147136,-0.931423664,+0.081965812,+0.155429006,-66.297370911,+66.297370911,+386.615966797,-0.513741672,-1.920928001,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
98,1.650000086,+31.798448563,+36.689968109,+6.899858475,+7.764014721,+1.068998218,-0.940748692,+0.082397699,+0.152106673,-78.661598206,+78.661598206,+327.025329590,-0.349812150,-1.880820632,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
99,1.666666754,+31.890506744,+37.131027222,+6.864649773,+7.931681156,+1.084462285,-0.956418037,+0.082389995,+0.155861810,-72.702529907,+72.702529907,+400.318115234,-0.514411211,-1.836511970,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
100,1.683333421,+31.935749054,+37.460216522,+6.826909065,+8.061276436,+1.092324495,-0.966906071,+0.082630791,+0.138675287,-80.031814575,+80.031814575,+334.682769775,-0.373886943,-1.782624125,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
101,1.700000089,+31.959941864,+36.711688995,+6.776623726,+8.310575485,+1.112054348,-0.989880085,+0.083425432,+0.220005482,-73.468276978,+73.468276978,+440.020507812,-0.489243329,-1.157321453,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
102,1.716666756,+31.912155151,+35.756748199,+6.750083923,+8.192414284,+1.101327181,-0.971789837,+0.081932969,-0.013362423,-84.002052307,+84.002052307,+383.352478027,-0.358409941,-1.332370996,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
103,1.733333424,+31.823711395,+35.689609528,+6.744461060,+8.216677666,+1.136452198,-0.973896027,+0.081436649,+0.026370585,-78.335243225,+78.335250854,+294.712066650,-0.448701799,-1.614379168,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
104,1.750000091,+31.728958130,+35.216064453,+6.722994804,+8.219666481,+1.155817986,-0.971154213,+0.081518099,+0.065939121,-69.471206665,+69.471206665,+248.702850342,-0.396621883,-1.481165767,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
105,1.766666759,+31.662036896,+35.161556244,+6.673731327,+8.259272575,+1.169591904,-0.968748093,+0.081572808,+0.103083298,-64.870285034,+64.870285034,+318.821258545,-0.447521836,-1.325441837,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
106,1.783333426,+31.608901978,+35.453075409,+6.614029884,+8.328253746,+1.165330648,-0.968213797,+0.081601456,+0.109101519,-71.882125854,+71.882125854,+344.290191650,-0.370741040,-1.360149980,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
107,1.800000094,+31.582216263,+35.814743042,+6.563737869,+8.423937798,+1.169952512,-0.972050667,+0.081572242,+0.122159347,-74.429016113,+74.429016113,+410.659881592,-0.445295095,-1.468922138,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
108,1.816666761,+31.535329819,+36.252010345,+6.529150009,+8.507255554,+1.170486331,-0.976633310,+0.081846096,+0.127914935,-81.065994263,+81.065994263,+408.201568604,-0.393466771,-1.561948061,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
109,1.833333429,+31.481948853,+36.677112579,+6.503449440,+8.563275337,+1.187785864,-0.979290962,+0.081994027,+0.130250826,-80.820159912,+80.820159912,+449.431152344,-0.463329881,-1.622972965,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
110,1.850000096,+31.416048050,+37.037548065,+6.477123260,+8.631223679,+1.199840903,-0.983183622,+0.082227230,+0.114217967,-84.943115234,+84.943115234,+424.259765625,-0.390330434,-1.623595715,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
111,1.866666764,+31.386400223,+37.225002289,+6.445573807,+8.679390907,+1.225892901,-0.983938932,+0.082230315,+0.098754510,-82.425979614,+82.425979614,+451.827697754,-0.437699914,-1.615592003,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
112,1.883333432,+31.385755539,+37.272338867,+6.411005974,+8.774029732,+1.235829711,-0.989500761,+0.082236640,+0.076388136,-85.182769775,+85.182769775,+424.314483643,-0.364692152,-1.603656650,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
113,1.900000099,+31.435298920,+37.184352875,+6.375615120,+8.806656837,+1.259349942,-0.987756014,+0.082106404,+0.067356497,-82.431449890,+82.431449890,+440.541809082,-0.410890073,-1.614497542,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
114,1.916666767,+31.513193130,+37.038825989,+6.342234612,+8.910468102,+1.258345246,-0.994354486,+0.082064085,+0.065759555,-84.054183960,+84.054183960,+412.393554688,-0.357138842,-1.614034176,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
115,1.933333434,+31.617231369,+36.876235962,+6.304672718,+8.846053123,+1.287546515,-0.981204510,+0.081851356,+0.073043980,-81.239356995,+81.239356995,+427.711944580,-0.411643773,-1.625329256,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
116,1.950000102,+31.693759918,+36.734912872,+6.271056175,+8.779080391,+1.296625614,-0.968466520,+0.081977546,+0.085929208,-82.771194458,+82.771194458,+405.806060791,-0.390833557,-1.611688852,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
117,1.966666769,+31.743667603,+36.471126556,+6.234129429,+8.675506592,+1.304847956,-0.951228857,+0.081876501,+0.088500790,-80.580612183,+80.580612183,+417.431823730,-0.430964977,-1.579865932,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
118,1.983333437,+31.794464111,+36.251117706,+6.197497368,+8.830205917,+1.281473517,-0.962769270,+0.081841707,+0.096332029,-81.743179321,+81.743179321,+382.799224854,-0.378452837,-1.591740727,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
119,2.000000104,+31.890892029,+36.175281525,+6.160162449,+8.856625557,+1.294925570,-0.959878445,+0.082001537,+0.108630203,-78.279922485,+78.279922485,+372.672790527,-0.400976717,-1.636569023,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
120,2.016666772,+32.034008026,+36.298233032,+6.130899906,+9.122298241,+1.278269887,-0.984458447,+0.082169145,+0.122301087,-77.267280579,+77.267280579,+361.199584961,-0.375059545,-1.686408043,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
121,2.033333439,+32.199722290,+36.507484436,+6.105382919,+9.209640503,+1.289773345,-0.989910603,+0.082400203,+0.125569582,-76.119964600,+76.119964600,+352.922210693,-0.384815007,-1.732245207,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
122,2.050000107,+32.362586975,+36.722934723,+6.081017494,+9.361282349,+1.288098454,-1.002484679,+0.082475454,+0.120325252,-75.292221069,+75.292221069,+350.915924072,-0.386583537,-1.744236708,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
123,2.066666774,+32.491809845,+36.889030457,+6.053899288,+9.499295235,+1.289022326,-1.012998939,+0.082564458,+0.115111135,-75.091598511,+75.091598511,+341.903564453,-0.382044494,-1.749289751,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
124,2.083333442,+32.582878113,+36.969638824,+6.022516251,+9.639669418,+1.287613153,-1.022921920,+0.082576789,+0.105814129,-74.190353394,+74.190353394,+336.334228516,-0.388331115,-1.745658755,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
125,2.100000110,+32.636394501,+36.970058441,+5.988038063,+9.772405624,+1.286180973,-1.031344175,+0.082561031,+0.098057270,-73.633422852,+73.633422852,+329.087158203,-0.385973901,-1.742398620,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
126,2.116666777,+32.670093536,+34.723068237,+5.927773476,+10.046582222,+1.278023958,-1.050196290,+0.082638159,+0.066577829,-55.826381683,+72.908721924,+471.408233643,-0.484603405,-0.520298004,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
127,2.133333445,+32.598773956,+34.640720367,+5.929271698,+9.904873848,+1.271977305,-1.035343409,+0.081390791,-0.010893736,-86.914474487,+87.140823364,+265.383728027,-0.357666016,-1.390823245,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
128,2.150000112,+32.460655212,+34.295654297,+5.937700272,+9.854143143,+1.290199280,-1.031398416,+0.080872320,+0.010157153,-66.538375854,+66.538375854,+176.072113037,-0.442376852,-1.563558340,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
129,2.166666780,+32.308345795,+34.040531158,+5.903973579,+9.923246384,+1.285127521,-1.032876849,+0.081524834,+0.114697039,-57.607212067,+57.607212067,+199.327117920,-0.407080412,-1.262438536,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
130,2.183333447,+32.184978485,+34.613880157,+5.839007378,+10.055633545,+1.271105528,-1.035421610,+0.081870720,+0.154108912,-59.932712555,+59.932712555,+303.461059570,-0.388167024,-1.307957172,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
131,2.200000115,+32.093551636,+35.328594208,+5.782005310,+10.241847038,+1.256389141,-1.044707179,+0.082073770,+0.163558468,-70.346107483,+70.346107483,+370.428100586,-0.349136770,-1.522591949,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
132,2.216666782,+32.010406494,+35.988327026,+5.754176140,+10.426161766,+1.252673388,-1.058804870,+0.082222939,+0.150879174,-77.042816162,+77.042816162,+447.060394287,-0.408623457,-1.804095745,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
133,2.233333450,+31.885297775,+36.530845642,+5.746869564,+10.585973740,+1.254120469,-1.074041605,+0.082479790,+0.143803805,-84.706039429,+84.706039429,+461.790588379,-0.391752958,-1.978733540,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
134,2.250000117,+31.759366989,+36.873073578,+5.739828110,+10.707973480,+1.252630711,-1.085379124,+0.082663290,+0.119097888,-86.179061890,+86.179061890,+437.519714355,-0.420177102,-2.037742615,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
135,2.266666785,+31.718942642,+37.037937164,+5.719970703,+10.812665939,+1.253545403,-1.092453480,+0.082739457,+0.097600549,-83.751960754,+83.751968384,+424.784484863,-0.437866688,-2.006882191,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
136,2.283333452,+31.804483414,+37.059673309,+5.689459801,+11.002604485,+1.250383377,-1.106187463,+0.082693137,+0.083758675,-82.478454590,+82.478454590,+425.520507812,-0.455160141,-1.962650061,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
137,2.300000120,+31.989400864,+36.926422119,+5.656897545,+11.189891815,+1.250060439,-1.119058609,+0.082593136,+0.074787930,-82.552040100,+82.552047729,+412.056488037,-0.439133346,-1.935891867,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
138,2.316666787,+32.215427399,+36.640342712,+5.628983974,+11.411463737,+1.241091728,-1.136174440,+0.082422771,+0.068204813,-81.205650330,+81.205650330,+381.638488770,-0.422909081,-1.940154791,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
139,2.333333455,+32.423934937,+36.233062744,+5.604684353,+11.574942589,+1.236618400,-1.147922397,+0.082276605,+0.066789985,-78.163848877,+78.163848877,+338.889923096,-0.415083081,-1.947211504,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
140,2.350000123,+32.586174011,+35.773132324,+5.580854893,+11.775218964,+1.223393798,-1.163382292,+0.082133152,+0.071297258,-73.888992310,+73.888992310,+294.077209473,-0.434555471,-1.933705807,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
141,2.366666790,+32.694961548,+35.326057434,+5.554239750,+11.906234741,+1.219827890,-1.171093225,+0.082053334,+0.080774516,-69.407714844,+69.407722473,+255.740081787,-0.443218380,-1.906537294,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
142,2.383333458,+32.752471924,+34.984092712,+5.528155327,+12.052961349,+1.215913177,-1.180387616,+0.081955083,+0.093203239,-65.574005127,+65.574005127,+233.447601318,-0.462336361,-1.875191212,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
143,2.400000125,+32.745643616,+34.763122559,+5.500944614,+12.005316734,+1.230649590,-1.169795156,+0.082055777,+0.111185223,-63.344760895,+63.344760895,+225.679229736,-0.485523283,-1.851602316,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
144,2.416666793,+32.684249878,+34.620246887,+5.476199627,+12.091332436,+1.217377782,-1.173128843,+0.081998043,+0.119484968,-62.567920685,+62.567924500,+243.434234619,-0.511229515,-1.817795277,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
145,2.433333460,+32.581146240,+34.535415649,+5.454464436,+12.165904045,+1.213930488,-1.175899982,+0.081996016,+0.132897079,-64.343421936,+64.343421936,+262.927185059,-0.515303552,-1.812264562,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
146,2.450000128,+32.457359314,+34.509006500,+5.435898781,+12.283552170,+1.207503080,-1.183582902,+0.081967212,+0.135207027,-66.292716980,+66.292716980,+280.164093018,-0.515454888,-1.834929109,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
147,2.466666795,+32.327083588,+34.509487152,+5.419266701,+12.376613617,+1.207888126,-1.189184666,+0.081957355,+0.135906309,-68.016410828,+68.016410828,+294.133728027,-0.515266836,-1.860837102,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
148,2.483333463,+32.202247620,+34.497905731,+5.403103828,+12.483346939,+1.204236269,-1.196191788,+0.081895754,+0.130702451,-69.413375854,+69.413375854,+305.622863770,-0.522234082,-1.881377101,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
149,2.500000130,+32.089809418,+34.442012787,+5.386409760,+12.553539276,+1.202561259,-1.199420214,+0.081825674,+0.127430275,-70.562286377,+70.562286377,+311.690673828,-0.535151541,-1.880278707,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
150,2.516666798,+31.997478485,+34.331386566,+5.369104385,+12.621850014,+1.196258068,-1.202286959,+0.081719346,+0.123287424,-71.169067383,+71.169067383,+313.221069336,-0.554707110,-1.863877892,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
151,2.533333465,+31.931449890,+34.174701691,+5.351583481,+12.664864540,+1.190963149,-1.202583671,+0.081626788,+0.122950487,-71.322105408,+71.322105408,+308.860656738,-0.574772298,-1.835377216,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
152,2.550000133,+31.895881653,+33.613685608,+5.328197479,+12.772039413,+1.183811069,-1.207802892,+0.081932105,+0.165631369,-70.886062622,+70.886062622,+338.154022217,-0.591746449,-1.215841055,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
153,2.566666801,+31.886087418,+32.873218536,+5.319764614,+12.681693077,+1.174212098,-1.197074771,+0.081034258,+0.062777229,-51.441398621,+73.815399170,+281.487243652,-0.615051866,-1.248684406,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
154,2.583333468,+31.903518677,+32.504314423,+5.325286865,+12.569152832,+1.173101902,-1.187332869,+0.080592193,+0.093930796,-68.148727417,+68.148727417,+142.129379272,-0.639734030,-1.659904242,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
155,2.600000136,+31.934200287,+32.007919312,+5.322459221,+12.471143723,+1.168501496,-1.177148938,+0.080442734,+0.134382144,-54.212936401,+54.212936401,+119.299591064,-0.884444296,-1.555620909,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
156,2.616666803,+31.961690903,+31.873239517,+5.303750515,+12.463672638,+1.161739230,-1.172285914,+0.080514200,+0.167058170,-51.929958344,+51.929958344,+140.497375488,-0.852206826,-1.465003371,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
157,2.633333471,+31.968841553,+32.021415710,+5.277800083,+12.494874954,+1.150161743,-1.169564962,+0.080724858,+0.179108188,-54.049732208,+54.049736023,+176.042602539,-0.827044070,-1.475209236,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
158,2.650000138,+31.932413101,+32.276889801,+5.256246567,+12.531641960,+1.139592052,-1.168327928,+0.080933832,+0.187851921,-57.604263306,+57.604263306,+219.014205933,-0.815267384,-1.514425039,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
159,2.666666806,+31.855129242,+32.579841614,+5.243617535,+12.540281296,+1.132486820,-1.166350484,+0.081157111,+0.186739743,-61.901416779,+61.901420593,+251.086578369,-0.820690632,-1.568073750,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
160,2.683333473,+31.766941071,+32.879264832,+5.236506462,+12.506856918,+1.127229452,-1.161562920,+0.081335582,+0.179983944,-65.108657837,+65.108657837,+265.160339355,-0.851112783,-1.601398945,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
161,2.700000141,+31.698841095,+33.136108398,+5.229519844,+12.472865105,+1.125292897,-1.156758547,+0.081388138,+0.174059510,-66.516029358,+66.516036987,+278.401245117,-0.879069567,-1.619611859,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
162,2.716666808,+31.674167633,+33.342914581,+5.219493866,+12.461034775,+1.125261664,-1.153410196,+0.081364878,+0.164148226,-67.840126038,+67.840126038,+289.203125000,-0.889531076,-1.628224611,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
163,2.733333476,+31.697540283,+33.487091064,+5.206584930,+12.468601227,+1.125026464,-1.151278973,+0.081328534,+0.153413832,-68.920310974,+68.920310974,+293.991760254,-0.892079175,-1.632374525,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
164,2.750000143,+31.757892609,+33.574100494,+5.194303036,+12.454244614,+1.123931766,-1.147198439,+0.081382573,+0.139967650,-69.399177551,+69.399177551,+274.601684570,-0.897333622,-1.633194447,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
165,2.766666811,+31.845075607,+33.530937195,+5.180267334,+12.446186066,+1.121857762,-1.143334150,+0.081254192,+0.140800044,-67.460166931,+67.460166931,+292.100219727,-0.932268560,-1.637543321,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
166,2.783333478,+31.923564911,+33.402618408,+5.166223049,+12.433241844,+1.115984559,-1.139010429,+0.081212506,+0.137587160,-69.210021973,+69.210021973,+272.526550293,-0.907619536,-1.621143579,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
167,2.800000146,+31.986597061,+33.218456268,+5.151762962,+12.447509766,+1.110597491,-1.137167931,+0.081184581,+0.136291921,-67.252655029,+67.252655029,+259.175354004,-0.899266601,-1.601673007,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
168,2.816666814,+32.042224884,+33.031402588,+5.136198997,+12.482423782,+1.106368542,-1.137015104,+0.081159234,+0.138643906,-65.917533875,+65.917533875,+242.134872437,-0.888317108,-1.582135081,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
169,2.833333481,+32.095870972,+32.884033203,+5.119812489,+12.521686554,+1.103312969,-1.137068272,+0.081178129,+0.143962368,-64.213478088,+64.213485718,+224.954437256,-0.878248096,-1.561946630,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
170,2.850000149,+32.147338867,+32.800846100,+5.103659630,+12.559988976,+1.100388527,-1.137061834,+0.081212789,+0.148479238,-62.495445251,+62.495445251,+213.805145264,-0.875191271,-1.548967123,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
171,2.866666816,+32.191116333,+32.783782959,+5.088413715,+12.590057373,+1.097281098,-1.136468172,+0.081242666,+0.152295977,-61.380519867,+61.380516052,+207.741912842,-0.879342139,-1.538368344,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
172,2.883333484,+32.217121124,+32.832817078,+5.071795940,+12.610257149,+1.095480800,-1.134634018,+0.081253864,+0.156203538,-60.774188995,+60.774192810,+211.889556885,-0.887107491,-1.532529831,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
173,2.900000151,+32.214557648,+32.912235260,+5.058856010,+12.585083961,+1.095240951,-1.129405737,+0.081293568,+0.155437097,-61.188957214,+61.188957214,+214.038696289,-0.901421189,-1.533985138,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
174,2.916666819,+32.191307068,+32.984039307,+5.046346188,+12.604054451,+1.089019060,-1.128366947,+0.081267394,+0.151591837,-61.403869629,+61.403869629,+227.297943115,-0.916114569,-1.525752306,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
175,2.933333486,+32.159980774,+33.039340973,+5.032713890,+12.663542747,+1.084524393,-1.130806923,+0.081254929,+0.149802163,-62.729797363,+62.729797363,+238.277053833,-0.909369469,-1.530973792,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
176,2.950000154,+32.131771088,+33.083305359,+5.018308640,+12.740779877,+1.081207871,-1.134678602,+0.081249394,+0.143901318,-63.827701569,+63.827705383,+241.719299316,-0.898469210,-1.548083067,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
177,2.966666821,+32.110172272,+33.110733032,+5.004108429,+12.822407722,+1.077944160,-1.138963699,+0.081256300,+0.141691670,-64.171928406,+64.171928406,+243.623229980,-0.895001233,-1.556709766,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
178,2.983333489,+32.093544006,+33.116752625,+4.990476608,+12.897950172,+1.074659228,-1.142783880,+0.081235431,+0.137665123,-64.362319946,+64.362319946,+244.142669678,-0.896600604,-1.565736413,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
179,3.000000156,+32.080760956,+33.099433899,+4.976849556,+12.964759827,+1.071295142,-1.145772457,+0.081220053,+0.135761499,-64.414268494,+64.414268494,+241.941818237,-0.903053224,-1.562157631,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
180,3.016666824,+32.073207855,+33.062644958,+4.962643623,+13.020890236,+1.067709446,-1.147622347,+0.081209615,+0.134173006,-64.194183350,+64.194183350,+238.837265015,-0.915530920,-1.553456426,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
181,3.033333492,+32.072761536,+32.599651337,+4.939094543,+13.082223892,+1.054975986,-1.147747993,+0.081068136,+0.107035697,-63.883728027,+63.883728027,+244.314117432,-0.922076106,-0.994480729,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
182,3.050000159,+32.066791534,+32.609588623,+4.934476852,+13.054295540,+1.055797338,-1.144140244,+0.080897659,+0.113942869,-64.431411743,+64.431411743,+167.532791138,-0.938762367,-1.461461067,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
