# schema=jv-steering-release-trace/v1
# commit=4b6eb953b64660b3eec43b66efcc3343635fa66f tree=bd34d9abfef39b6cefbaac149dd02a5088a46679 dirty=false build_type=Release
# envelope=b3Wheel mode=5 steer=-0.500000 artificial_centering=false
step,time_s,left_angle_deg,right_angle_deg,forward_speed_mps,alignment_deg,yaw_rate_rps,lateral_speed_mps,rack_translation_m,rack_speed_mps,rack_motor_force_N,rack_max_force_N,tie_transverse_force_N,left_normal_axis_angular_impulse_N_m_s,right_normal_axis_angular_impulse_N_m_s,left_friction_axis_angular_impulse_N_m_s,right_friction_axis_angular_impulse_N_m_s,left_twist_axis_angular_impulse_N_m_s,right_twist_axis_angular_impulse_N_m_s,left_rolling_axis_angular_impulse_N_m_s,right_rolling_axis_angular_impulse_N_m_s,loaded_contact_points,contact_manifolds
90,1.516666746,-37.687385559,-31.797523499,+8.245142937,-4.875292778,-0.966092288,+0.703276634,-0.083025947,-0.050453581,+61.495830536,+61.495834351,+274.463165283,+1.303451180,+0.498610944,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
91,1.533333413,-37.548645020,-31.809585571,+8.175516129,-4.885168076,-0.960405767,+0.698757172,-0.083365962,-0.036184270,+67.446319580,+67.446319580,+259.000762939,+1.182971716,+0.367739499,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
92,1.550000081,-37.420219421,-31.840564728,+8.111062050,-4.978549480,-0.966814339,+0.706566334,-0.083333679,-0.056464747,+65.900077820,+65.900077820,+346.686706543,+1.171445966,+0.490273148,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
93,1.566666748,-37.347259521,-31.827610016,+8.058812141,-5.007888794,-0.965675831,+0.706172943,-0.083635472,-0.053534746,+74.668670654,+74.668670654,+317.190948486,+1.218399644,+0.372156799,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
94,1.583333416,-37.380443573,-31.818250656,+8.016898155,-5.089070797,-0.980476201,+0.713947773,-0.083435677,-0.073803455,+71.719093323,+71.719093323,+380.416503906,+1.295401216,+0.503329873,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
95,1.600000083,-37.463779449,-31.758039474,+7.977432728,-5.102426052,-0.987083554,+0.712307453,-0.083789229,-0.070780247,+78.041656494,+78.041656494,+333.179595947,+1.375629544,+0.369346857,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
96,1.616666751,-37.606407166,-31.728292465,+7.936667442,-5.176168919,-1.005903244,+0.718965054,-0.083709888,-0.087529361,+73.317962646,+73.317962646,+410.659973145,+1.460985184,+0.497944653,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
97,1.633333419,-37.703765869,-31.673227310,+7.893700600,-5.164574146,-1.009825110,+0.713462353,-0.084085077,-0.070507087,+81.065994263,+81.065994263,+351.117218018,+1.551630378,+0.334467947,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
98,1.650000086,-37.783664703,-31.676349640,+7.852369785,-5.238209724,-1.031437993,+0.719902039,-0.083823696,-0.086197846,+75.111724854,+75.111724854,+436.147216797,+1.648345470,+0.493259043,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
99,1.666666754,-37.770130157,-31.653274536,+7.813949585,-5.257379532,-1.028206229,+0.719016075,-0.084033079,-0.058378574,+83.614723206,+83.614723206,+338.624450684,+1.739622831,+0.295263886,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
100,1.683333421,-37.703407288,-31.689941406,+7.773028374,-5.246699810,-1.071830392,+0.713789463,-0.083639368,-0.087201700,+73.862442017,+73.862442017,+426.180389404,+1.812690258,+0.521875083,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
101,1.700000089,-37.402439117,-31.662508011,+7.727901459,-5.135313511,-1.059848309,+0.694498062,-0.083843984,-0.056259714,+82.618041992,+82.618041992,+305.560607910,+1.846260071,+0.287880510,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
102,1.716666756,-37.132663727,-31.705942154,+7.682620049,-5.242847919,-1.071301103,+0.704966545,-0.083122753,-0.100011468,+70.556060791,+70.556060791,+420.811523438,+1.859069228,+0.549358249,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
103,1.733333424,-36.976348877,-31.800754547,+7.636975765,-5.279256344,-1.055148959,+0.705672264,-0.082178608,-0.011129174,+82.081153870,+82.081153870,+546.527343750,+1.862428784,+0.374406427,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
104,1.750000091,-37.003345490,-31.948747635,+7.596924305,-5.426156044,-1.055175424,+0.721620083,-0.083012499,-0.105264895,+94.652740479,+94.652740479,+372.377868652,+1.823375463,+0.404224277,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
105,1.766666759,-37.122119904,-32.043952942,+7.557543755,-5.518109798,-1.050082803,+0.730119705,-0.083159752,-0.040943734,+77.237792969,+77.237792969,+280.603515625,+1.748519182,+0.386500716,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
106,1.783333426,-37.246543884,-32.091770172,+7.514706612,-5.652573586,-1.052305937,+0.743785858,-0.083245084,-0.043600980,+68.060348511,+68.060348511,+282.425750732,+1.632606506,+0.428212374,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
107,1.800000094,-37.342624664,-32.156700134,+7.468895912,-5.773849487,-1.052546501,+0.755218983,-0.083403528,-0.033207849,+68.242576599,+68.242576599,+253.681915283,+1.515966415,+0.402089834,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
108,1.816666761,-37.465755463,-32.277328491,+7.422218800,-5.943813324,-1.059280753,+0.772748470,-0.083394013,-0.036890183,+65.368186951,+65.368194580,+274.963256836,+1.411742330,+0.455216348,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
109,1.833333429,-35.864685059,-32.355907440,+7.346284866,-6.225854874,-1.050132513,+0.801416397,-0.081097193,-0.051690817,+67.496322632,+67.496322632,+217.614318848,+0.291079640,+0.450346887,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
110,1.850000096,-36.952713013,-32.422939301,+7.343937397,-5.896561146,-1.019860625,+0.758476734,-0.083585463,-0.074451573,+61.761436462,+61.761432648,+350.766326904,+0.816445112,+0.454734445,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
111,1.866666764,-38.016323090,-32.440025330,+7.346121311,-6.095909595,-1.063464761,+0.784543514,-0.083475523,-0.046571016,+47.494113922,+75.076629639,+6.728334904,+0.781226754,+0.313098222,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
112,1.883333432,-38.745601654,-32.540504456,+7.293264389,-6.459526539,-1.103912115,+0.825744152,-0.083303809,-0.093799986,+40.672832489,+40.672832489,+296.151550293,+0.533150434,+0.715862989,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
113,1.900000099,-38.770103455,-32.490249634,+7.200575829,-6.525499821,-1.077495933,+0.823648453,-0.084242724,-0.014046747,+29.319744110,+69.615158081,+185.382781982,+0.601516485,+0.199791491,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
114,1.916666767,-38.390670776,-32.452457428,+7.124615669,-6.861627579,-1.097983122,+0.857332230,-0.083331943,-0.064383231,+58.538272858,+58.538276672,+355.263854980,+0.925279796,+0.556673646,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
115,1.933333434,-37.999450684,-32.301948547,+7.081212997,-6.899516106,-1.082673788,+0.856860161,-0.083602868,-0.036559694,+75.526382446,+75.526382446,+219.367721558,+1.267949462,+0.184860647,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
116,1.950000102,-37.796634674,-32.212165833,+7.055772781,-7.059951305,-1.101203203,+0.873835087,-0.082949899,-0.087077670,+61.936771393,+61.936775208,+419.302032471,+1.478170872,+0.562902570,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
117,1.966666769,-37.637039185,-32.080711365,+7.028129101,-6.984368801,-1.086291671,+0.860999584,-0.083517343,-0.052871473,+81.930206299,+81.930206299,+273.396301270,+1.602849960,+0.207983524,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
118,1.983333437,-37.648162842,-32.100101471,+6.993315697,-7.151064873,-1.107411504,+0.877393723,-0.083028153,-0.102435648,+67.339630127,+67.339630127,+481.411926270,+1.707892179,+0.608045459,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
119,2.000000104,-37.583587646,-32.080520630,+6.953127861,-7.098351479,-1.091681480,+0.865854740,-0.083701923,-0.073776782,+88.141189575,+88.141189575,+328.397033691,+1.772131801,+0.242481291,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
120,2.016666772,-37.584213257,-32.161426544,+6.915841579,-7.263012886,-1.108810067,+0.881402493,-0.083121590,-0.108280525,+72.839706421,+72.839706421,+491.686370850,+1.858670235,+0.560307682,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
121,2.033333439,-37.522171021,-32.168739319,+6.882314682,-7.269480705,-1.095057487,+0.877918959,-0.083574384,-0.066747889,+89.168640137,+89.168640137,+324.450988770,+1.932905912,+0.244364500,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
122,2.050000107,-37.518821716,-32.234291077,+6.853122234,-7.477612972,-1.114934683,+0.899506807,-0.082848236,-0.089147888,+72.445091248,+72.445098877,+433.898315430,+2.007306099,+0.541878700,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
123,2.066666774,-37.467502594,-32.208198547,+6.818105698,-7.362854958,-1.131655216,+0.881022930,-0.083170362,-0.049357917,+83.389831543,+83.389831543,+247.382019043,+2.025168419,+0.264338583,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
124,2.083333442,-37.336578369,-32.202869415,+6.777734756,-7.473052979,-1.145368576,+0.889063120,-0.082513571,-0.076460779,+64.738204956,+64.738204956,+375.607177734,+1.981872201,+0.569669843,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
125,2.100000110,-37.094329834,-32.103576660,+6.731813431,-7.464073658,-1.123154163,+0.881966352,-0.082812637,-0.056629669,+77.560707092,+77.560714722,+242.245086670,+1.887941599,+0.269589067,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
126,2.116666777,-37.014308929,-32.063243866,+6.685702324,-7.671236038,-1.128452063,+0.900525093,-0.082288183,-0.092132501,+64.224510193,+64.224510193,+385.113647461,+1.814760923,+0.571319640,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
127,2.133333445,-37.054244995,-31.982337952,+6.641414642,-7.733086109,-1.110867739,+0.901859999,-0.082795508,-0.057715844,+78.511367798,+78.511367798,+253.404678345,+1.750066876,+0.251270741,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
128,2.150000112,-37.322513580,-31.979759216,+6.602626801,-7.983978271,-1.124733210,+0.926055908,-0.082574800,-0.078607649,+65.340469360,+65.340469360,+406.673553467,+1.730667353,+0.576922357,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
129,2.166666780,-37.578510284,-31.916830063,+6.566779137,-8.066041946,-1.114245534,+0.930620432,-0.083187222,-0.049068004,+80.667358398,+80.667358398,+273.996582031,+1.708895802,+0.246970356,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
130,2.183333447,-37.864124298,-31.902364731,+6.532770634,-8.350256920,-1.133143544,+0.958881140,-0.082824185,-0.080152608,+67.399658203,+67.399658203,+422.145019531,+1.691692114,+0.574696422,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
131,2.200000115,-37.998977661,-31.803117752,+6.498534203,-8.442877769,-1.129749060,+0.964590073,-0.083409265,-0.052270692,+82.214508057,+82.214508057,+285.359649658,+1.672308922,+0.273908675,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
132,2.216666782,-38.050018311,-31.752416611,+6.462696075,-8.715638161,-1.143661618,+0.990736961,-0.082975082,-0.074935809,+68.535964966,+68.535964966,+411.356567383,+1.660779238,+0.541612685,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
133,2.233333450,-37.519515991,-31.623374939,+6.413929939,-8.797719955,-1.146360397,+0.992667675,-0.082650274,-0.042811610,+81.135658264,+81.135658264,+310.034423828,+1.066532731,+0.298601896,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
134,2.250000117,-37.340312958,-31.575330734,+6.389654636,-8.760598183,-1.121528149,+0.984671831,-0.082888067,+0.001646418,+71.003440857,+71.003440857,+577.109802246,+1.421551943,+0.531217754,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
135,2.266666785,-37.510757446,-31.488294601,+6.375132084,-8.837387085,-1.158892512,+0.991182685,-0.083212182,-0.055091102,+136.795379639,+136.795379639,+355.102050781,+1.520074725,+0.275909007,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
136,2.283333452,-37.542358398,-31.478155136,+6.350275040,-9.120814323,-1.170858622,+1.019515634,-0.083035775,-0.070188127,+75.510208130,+75.510208130,+372.943786621,+1.498332024,+0.489220709,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
137,2.300000120,-37.575267792,-31.364767075,+6.301443100,-9.123517990,-1.185511470,+1.011980534,-0.083433576,-0.042444199,+77.294380188,+77.294380188,+304.010894775,+1.327204466,+0.299295425,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
138,2.316666787,-37.493659973,-31.266258240,+6.246168613,-9.397781372,-1.183013082,+1.033797979,-0.083150737,-0.060687944,+70.401092529,+70.401092529,+409.190521240,+1.306106925,+0.461832881,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
139,2.333333455,-37.322902679,-31.144155502,+6.195828915,-9.432101250,-1.194972754,+1.029279709,-0.083467185,-0.048750721,+80.919052124,+80.919052124,+340.642913818,+1.351815939,+0.299320489,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
140,2.350000123,-37.231277466,-31.102966309,+6.158071041,-9.703262329,-1.205452561,+1.052979350,-0.083030395,-0.070082903,+74.064292908,+74.064292908,+439.326629639,+1.392671466,+0.485401154,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
141,2.366666790,-37.150608063,-31.060979843,+6.126342773,-9.705076218,-1.219391584,+1.047753692,-0.083334051,-0.057264529,+83.932655334,+83.932662964,+356.525909424,+1.437687159,+0.314736784,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
142,2.383333458,-37.186721802,-31.105066299,+6.097248554,-9.958264351,-1.229202509,+1.070530653,-0.083038121,-0.079274818,+75.652587891,+75.652587891,+436.328613281,+1.463103652,+0.488621861,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
143,2.400000125,-37.221279144,-31.140777588,+6.064222813,-9.914749146,-1.246190906,+1.059984922,-0.083502680,-0.066352308,+83.632858276,+83.632858276,+359.641906738,+1.488593221,+0.325059026,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
144,2.416666793,-37.322605133,-31.255817413,+6.031308651,-10.119956017,-1.243138909,+1.076507211,-0.083309449,-0.065933421,+72.834571838,+75.964187622,+403.335937500,+1.515894771,+0.478172302,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
145,2.433333460,-37.381599426,-31.377901077,+5.997203827,-10.106075287,-1.265586615,+1.068920851,-0.083604470,-0.065150805,+80.333595276,+80.333595276,+364.520660400,+1.556083918,+0.372641981,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
146,2.450000128,-37.421150208,-31.538713455,+5.966199875,-10.289959908,-1.262687683,+1.083162308,-0.083524935,-0.060405370,+38.559856415,+76.452072144,+376.171417236,+1.583906651,+0.442203522,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
147,2.466666795,-37.410594940,-31.689268112,+5.934948921,-10.282897949,-1.285737991,+1.076732993,-0.083655961,-0.057714850,+73.907653809,+77.617141724,+338.157409668,+1.620646238,+0.395521641,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
148,2.483333463,-37.404129028,-31.841138840,+5.899572372,-10.449274063,-1.285866737,+1.088019490,-0.083472274,-0.054745790,+56.276973724,+73.815742493,+346.385559082,+1.631420851,+0.440032989,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
149,2.500000130,-37.345859528,-31.942396164,+5.868546963,-10.364208221,-1.310841441,+1.073290825,-0.083587386,-0.053998597,+74.638557434,+74.638557434,+320.573120117,+1.640233517,+0.423303187,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
150,2.516666798,-37.240066528,-32.022102356,+5.838682652,-10.493237495,-1.297222257,+1.081423044,-0.083482303,-0.053638194,+72.057312012,+72.057312012,+334.889190674,+1.619202018,+0.457766712,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
151,2.533333465,-37.154098511,-32.081653595,+5.805925846,-10.549219131,-1.304774523,+1.081224442,-0.083479650,-0.062504500,+73.488922119,+73.488922119,+335.166656494,+1.623853326,+0.430257022,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
152,2.550000133,-37.143657684,-32.145366669,+5.774492741,-10.776205063,-1.291712403,+1.099058151,-0.083431795,-0.063125610,+73.516662598,+73.516662598,+339.872375488,+1.639058590,+0.427278936,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
153,2.566666801,-37.204788208,-32.207748413,+5.744750977,-10.870256424,-1.300088286,+1.103172421,-0.083506733,-0.058516271,+73.987243652,+73.987243652,+331.929748535,+1.662004232,+0.420102775,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
154,2.583333468,-37.309207916,-32.275115967,+5.719666004,-11.111740112,-1.285397887,+1.123371005,-0.083534040,-0.049815733,+73.192977905,+73.192977905,+331.813018799,+1.678896427,+0.433684349,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
155,2.600000136,-37.403587341,-32.337673187,+5.695283413,-11.194549561,-1.292492986,+1.127133489,-0.083645672,-0.042204168,+70.405174255,+73.181304932,+322.467498779,+1.689965725,+0.438857496,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
156,2.616666803,-37.465484619,-32.407379150,+5.671983719,-11.428554535,-1.275451303,+1.146614552,-0.083652556,-0.035383593,+46.055873871,+72.246749878,+322.742645264,+1.690742731,+0.457183272,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
157,2.633333471,-37.474288940,-32.477539062,+5.645891190,-11.500230789,-1.281937480,+1.148692966,-0.083695635,-0.032878771,+46.498783112,+72.274261475,+315.996215820,+1.691823125,+0.462938279,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
158,2.650000138,-37.458141327,-32.540866852,+5.610900402,-11.827147484,-1.266855121,+1.174953222,-0.082409702,-0.070629880,-71.599624634,+71.599624634,+175.057159424,+1.411360741,+0.470056623,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
159,2.666666806,-36.723918915,-32.608573914,+5.583149910,-11.751873016,-1.252844691,+1.161487103,-0.083154157,-0.020341475,+57.505714417,+57.505714417,+321.322540283,+1.075943232,+0.485739708,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
160,2.683333473,-36.887844086,-32.642536163,+5.579508781,-11.848194122,-1.241047740,+1.170518994,-0.083135545,-0.025743041,+72.132255554,+72.132255554,+250.297851562,+1.624088883,+0.463217765,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
161,2.700000141,-36.957511902,-32.658546448,+5.563495159,-11.920648575,-1.256395459,+1.174506426,-0.083132662,-0.033701539,+65.029785156,+65.029785156,+231.484069824,+1.547698736,+0.490125895,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
162,2.716666808,-37.263412476,-32.707656860,+5.527522564,-12.106206894,-1.233487010,+1.185624599,-0.083371557,-0.029910702,+63.148406982,+63.148406982,+319.134948730,+1.508379221,+0.516326606,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
163,2.733333476,-37.540878296,-32.758819580,+5.483680248,-12.244505882,-1.234687686,+1.190073252,-0.083540358,-0.055982232,+71.913497925,+71.913497925,+356.999725342,+1.566184282,+0.477292389,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
164,2.750000143,-37.651409149,-32.801433563,+5.452271938,-12.502287865,-1.217144489,+1.208967924,-0.083603889,-0.055636805,+75.699974060,+75.699974060,+370.270477295,+1.698037505,+0.474754125,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
165,2.766666811,-37.627136230,-32.822841644,+5.434001923,-12.575744629,-1.221163750,+1.212228179,-0.083574541,-0.058252197,+77.027053833,+77.027053833,+367.977661133,+1.813787222,+0.491612911,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
166,2.783333478,-37.531578064,-32.840225220,+5.422161579,-12.739757538,-1.209510565,+1.225891113,-0.083455086,-0.020314025,+76.797767639,+76.797767639,+345.000732422,+1.857720494,+0.518313527,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
167,2.800000146,-37.345329285,-32.864845276,+5.405663490,-12.801725388,-1.212914944,+1.228307843,-0.083309360,-0.014390040,+74.500076294,+74.500076294,+322.100952148,+1.854275227,+0.527708411,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
168,2.816666814,-37.114570618,-32.910713196,+5.383579731,-12.951128006,-1.202754736,+1.238061666,-0.083144478,-0.011510924,+72.210098267,+72.210098267,+307.786071777,+1.826854944,+0.538711429,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
169,2.833333481,-36.858394623,-32.962799072,+5.358625412,-13.048503876,-1.198969722,+1.241915107,-0.083022386,-0.010585772,+70.778602600,+70.778610229,+295.150543213,+1.808587790,+0.539489925,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
170,2.850000149,-36.586540222,-33.002838135,+5.335721970,-13.173350334,-1.188340783,+1.248864412,-0.082880206,-0.011032055,+69.515052795,+69.515052795,+285.830322266,+1.800549388,+0.544143498,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
171,2.866666816,-36.310630798,-33.024513245,+5.315617561,-13.254418373,-1.179075241,+1.252094626,-0.082601264,+0.009775667,+68.583030701,+68.583030701,+296.880065918,+1.801981091,+0.554019034,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
172,2.883333484,-36.047138214,-33.019931793,+5.297836304,-13.318671227,-1.174304247,+1.254178882,-0.082496218,-0.008274803,+97.563201904,+97.563201904,+299.612518311,+1.800011516,+0.576511621,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
173,2.900000151,-35.809741974,-32.959720612,+5.281939983,-13.346148491,-1.168596745,+1.253090620,-0.082510240,-0.009527430,+97.945747375,+97.945747375,+265.966064453,+1.790202260,+0.581781387,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
174,2.916666819,-35.596763611,-32.860065460,+5.264794350,-13.370790482,-1.162768483,+1.251415014,-0.082395777,-0.005296890,+93.235244751,+93.235244751,+268.113494873,+1.771300793,+0.607705295,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
175,2.933333486,-35.408035278,-32.739643097,+5.246312141,-13.408819199,-1.158547521,+1.250701189,-0.082309432,-0.007393772,+93.535888672,+93.535888672,+276.048461914,+1.750043035,+0.619763434,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
176,2.950000154,-35.253658295,-32.610717773,+5.230425358,-13.457523346,-1.154245734,+1.251613617,-0.082188807,-0.004340511,+94.646781921,+94.646781921,+277.936431885,+1.745029807,+0.823440552,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
177,2.966666821,-35.154209137,-32.465362549,+5.215164185,-13.343490601,-1.165896654,+1.236993074,-0.082164869,-0.002593433,+94.911087036,+94.911094666,+280.381652832,+1.750469685,+0.847028494,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
178,2.983333489,-35.037704468,-32.313041687,+5.199698448,-13.280195236,-1.157430768,+1.227259159,-0.082050741,+0.003083287,+76.734863281,+95.253425598,+296.746643066,+1.732475281,+0.891720831,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
179,3.000000156,-34.895114899,-32.165561676,+5.184146404,-13.243051529,-1.149241686,+1.220041037,-0.081948966,+0.000937821,+72.320755005,+97.544532776,+309.096252441,+1.715757251,+0.906442225,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
180,3.016666824,-34.753566742,-32.038497925,+5.169834137,-13.214934349,-1.142815709,+1.213994980,-0.081856661,+0.000449549,+63.696750641,+99.273468018,+311.411315918,+1.707322836,+0.912614048,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
181,3.033333492,-34.630275726,-31.945329666,+5.157183170,-13.190456390,-1.137682080,+1.208700418,-0.081769764,+0.001213122,+53.355545044,+99.597579956,+308.954895020,+1.706552625,+0.921137631,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
182,3.050000159,-34.526557922,-31.891725540,+5.145559788,-13.160577774,-1.133174539,+1.203145742,-0.081705548,+0.001448946,+46.232444763,+99.253684998,+304.016418457,+1.702492952,+0.929887474,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,+0.000000000,2,2
